title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Tödliche Märchenstunde,2015,N/A,43 min,"Comedy, Crime",Holger Barthel,"Paul Milbers, Michael Pohl","Joseph Hannesschläger, Igor Jeftic, Marisa Burger","Municipal librarian Mathias Geyer was fatally stabbed while ha was cataloging with archivist Armin Hoppe, who plays down their recent row, a collection donated by the local noble family, whose expensive family tree he recently received on order. Missing are some authentic seventeenth century documents, scans of which he sent for authenticity-verification to professor Corinna Sander, who lies about them. Meanwhile Korbinian surprises Sven, who was asked for the same North Sea lecture selection, and chief Achziger, by near-cheating, but finally himself with the result.",German,Germany,N/A,N/A,9,tt4274692,N/A
Polo,2014–,N/A,6 min,Animation,N/A,N/A,N/A,"Polo lives in a dream world. He has an island of his own, where his home is inside a cosy tree. He's as free as a bird.He lives on his own, but his friends are always nearby.In Polo's world, you can travel inside a whale, snowmen can come to life, and you can safely climb down a volcano crater! This peaceful world Polo loves and wants to protect, is full of fantasy. For Polo is the vigilant and friendly caretaker of a world that represents children's imagination...",None,"Luxembourg, France",N/A,8.2,19,tt4274726,N/A
The Long Way,2019,N/A,N/A,Drama,Trudy Sargent,Josh Hamburger,"Alejandro Edda, Jim Hanks, Scott Deckert",An idealistic writer tries to rationalize his decision to move to Los Angeles on a cross-country road trip that weaves between the dual realities of the trip with his overcautious girlfriend and his impulsive friend.,N/A,United States,N/A,N/A,N/A,tt4274762,N/A
The Sex Addict,2017,TV-MA,96 min,"Comedy, Drama",Amir Mo,Amir Mo,"Amir Mo, Ken Davitian, Horatio Sanz","A sex-addicted man's life starts to unravel when he becomes the subject of a school documentary by a bookish yet beautiful young PhD student. This comedy mockumentary examines the life of Rex, whose addiction to the many vices of sexual pleasure have left him at his witless end.",English,United States,N/A,2.4,249,tt4274788,N/A
Taxi,2014–,N/A,107 min,"Short, Comedy",N/A,N/A,"Jennie Silfverhjelm, Andreas T. Olsson, Mats Bergman","Taxi is a short form scripted series that takes places in different taxi, following Alice and Magnus, a neurotic couple played by Jennie Silfverhjelm and Andreas T Olsson. The serie is entirely shot in the back seat of different taxis and each new episode is a new taxi heading somewhere.",Swedish,Sweden,N/A,8.2,13,tt4274808,N/A
Arxadan Vurulan Zärbä,1977,N/A,78 min,"Crime, Drama",Arif Babayev,Elçin Afandiyev,"Shahmar Alakbarov, Adil Isgändärov, Yusif Veliyev",The movie is about the murder of Ahmad Gamarli under mysterious circumstances. Head criminal investigator Gunduz Karimbayli has to make long searches to find the criminal.,"Azerbaijani, Russian",Soviet Union,N/A,N/A,132,tt4274820,N/A
Stonemouth,2015,TV-MA,60 min,"Crime, Drama, Mystery",N/A,N/A,"Peter Mullan, Ncuti Gatwa, Sharon Small",Mystery drama based on a novel by Iain Banks. Stewart Gilmour returns to his hometown after been driven out two years before by a local gangster. He returns for the funeral of his friend who recently committed suicide. He sets out to try and get the bottom of his friends death who also happens to be the son of the local gangster and the brother of Stewart's ex girlfriend.,English,United Kingdom,3 nominations,6.5,"1,010",tt4274822,N/A
Clean Up in Aisle 21!,2014,TV-PG,55 min,"Game-Show, Reality-TV",N/A,N/A,"Doug Adams, Richard Blais, Stacy Cogswell","In a monumental mid-season twist, the eliminated chefs from this season are brought back with the potential of changing the competition completely. For the Elimination Challenge, the ""Top Chef"" kitchen opens its doors for the firs...",N/A,N/A,N/A,N/A,19,tt4274824,N/A
Natsu vs. Leo,2014,TV-14,24 min,"Animation, Action, Adventure",N/A,Hiro Mashima,"Major Attaway, Tia Lynn Ballard, Colleen Clinkenbeard","Loke re-starts the Liberam ritual. Natsu fights him while Wendy, Happy and Carla try to steal the celestial globe.",Japanese,Japan,N/A,N/A,81,tt4274854,N/A
The Ophiuchus Constellation,2015,TV-14,25 min,"Animation, Action, Adventure",N/A,Hiro Mashima,"Major Attaway, Tia Lynn Ballard, Colleen Clinkenbeard",Natsu and Arcadios fight Ophiuchus. Natsu combines the twelve celestial realms so Lucy and Yukino must stop Virgo and Libra together. It is revealed the closure of the spirits' gates was all apart of the Celestial Spirit King's plan.,Japanese,Japan,N/A,N/A,84,tt4274856,N/A
Desert,2013,N/A,44 min,Reality-TV,N/A,N/A,Bear Grylls,"Bear visits three unforgiving deserts where men nearly died and reconstructs how they got in and out of deep trouble. British teen holiday worker Sam simply get lost jogging away from the farm, where he was alone, that day, in Northern Australia. Italian athlete Mauro got off the track during a sand storm in southern Morocco during the 'marathon des sables' and found even cutting his wrists to avoid being missed so his family couldn't get paid his life insurance failed due to his exhaustion and blood stream deterioration. Californian businessman Ed descended one mountain the wrong slope in Joshua Tree national park and get ever more lost after jumping down a slope he couldn't get back up.",N/A,N/A,N/A,N/A,10,tt4274860,N/A
Canyons,2013,N/A,44 min,Reality-TV,N/A,N/A,Bear Grylls,Bear heads to a dramatic canyon in North Africa to re-live the experience of canyon survivors and face the extreme challenges they had to face. How will he get on?,N/A,N/A,N/A,N/A,9,tt4274864,N/A
Jungle,2013,N/A,43 min,Reality-TV,Gareth Johnson,N/A,Bear Grylls,Bear enters the Guatemalan jungle to re-live the experiences of three groups of jungle survivors and face the extreme challenges they encountered. How will he get on?,N/A,N/A,N/A,N/A,8,tt4274868,N/A
There's No Place Like Home,2015,TV-14,43 min,"Drama, Fantasy, Horror",Philip Sgriccia,"Eric Kripke, Robbie Thompson, Jenny Klein","Jared Padalecki, Jensen Ackles, Duncan Fraser","When Sam comes across a video of Charlie attacking a district attorney, Dean thinks she has returned from Oz to hunt on her own.",English,United States,N/A,7.8,3626,tt4274892,N/A
Getaway,2015,TV-14,43 min,Drama,Lynne Stopkewich,"Laurie McCarthy, Stephanie Sengupta, Daniel Sinclair","Adelaide Kane, Megan Follows, Torrance Coombs","Bash and Francis figure out who is really behind the branding, and plot to stop the bloodshed. Mary and Greer help Prince Conde escape questions from the cardinal and end up at Conde's brothers palace, during a scandalous party. K...",English,N/A,N/A,N/A,311,tt4274948,N/A
Bryllup,2014,N/A,N/A,Comedy,N/A,Jonatan Spang,Jonatan Spang,N/A,Danish,Denmark,N/A,7.6,90,tt4274954,N/A
Educating Joey Essex: Fashion,2014,N/A,45 min,Reality-TV,N/A,N/A,N/A,Phillip Schofield narrates as the endearlingly naive Joey Essex heads way out of his comfort zone to the wilds of South Africa. The fun-loving former TOWIE regular cemented his place as a ...,N/A,N/A,N/A,1.0,5,tt4275002,N/A
Téléthon,1987–,N/A,N/A,N/A,N/A,N/A,"Sophie Davant, Nagui",N/A,French,France,N/A,N/A,N/A,tt4275008,N/A
Cambodia,2014,N/A,43 min,N/A,James Hemming,N/A,Paul McGann,"Explore Cambodia, one of the most bio-diverse countries in Southeast Asia, whose wildlife and climate is ruled by the impact of the annual monsoon cycle.",N/A,N/A,N/A,7.3,10,tt4275020,N/A
Thailand,2014,TV-PG,43 min,Documentary,James Hemming,N/A,Paul McGann,"A country shaped by wild forces, where animals face tough challenges to survive, this is a land where tigers are still the top predator and monkeys have evolved rapidly.",N/A,N/A,N/A,N/A,19,tt4275022,N/A
Malaysia,2014,TV-PG,43 min,N/A,Hannah Hoare,Hannah Hoare,Paul McGann,"The diversity of Malaysia is unparalled, especially on the third largest island in the world, Borneo, where orang-utans swing through the trees and giant saltwater crocs lurk.",N/A,N/A,N/A,N/A,24,tt4275024,N/A
China,2014,TV-PG,43 min,N/A,N/A,N/A,Paul McGann,"Around half of China?s birds and mammals live in a tiny region in China?s southwest corner. Explore this land of snowcapped mountains, temperate valleys and tropical jungles.",N/A,N/A,N/A,7.5,10,tt4275026,N/A
Vietnam,2014,N/A,43 min,N/A,N/A,N/A,Paul McGann,"Vietnam is the easternmost country on the Indochina peninsula in Southeast Asia, and around 10% of the world's species live here causing its jungles to burst with wildlife.",N/A,N/A,N/A,N/A,13,tt4275028,N/A
The Wonder Show,2013–,N/A,N/A,Comedy,N/A,"Michael K. Anderson, John Gross, Jim Tudor","Jim Tudor, Michael K. Anderson, John Gross","Jim the Radio Guy, Mike the Radio Guru and John the Radio Gross are deejays at a small Midwestern radio station where they regularly get into strange and hilarious misadventures.",English,United States,N/A,6.0,13,tt4275078,N/A
Iceland: Land of Fire and Ice,2013,TV-PG,43 min,Documentary,Andrew Zikking,Adalean Coade,Paul McGann,Discover the beauty of Iceland. We reveal the remarkable wildlife of this unique island from the Arctic Fox to the largest breeding colony in the world of the Atlantic Puffin.,N/A,N/A,N/A,7.7,22,tt4275082,N/A
Northern Icecaps: Land of the Midnight Sun,2012,TV-PG,43 min,Documentary,Andrew Zikking,Adalean Coade,Paul McGann,The Arctic Circle is one of the last great wildernesses on earth. This film follows a year in the High Arctic where life is exceptionally entwined with the seasons.,English,United States,N/A,9.1,10,tt4275084,N/A
Tundra: Desert of Ice,2013,TV-PG,44 min,Documentary,Andrew Zikking,Adalean Coade,Paul McGann,"Covering a fifth of the earth?s surface, the arctic tundra is one of the coldest and driest places on the planet. Discover the balance of the seasons that allows life to thrive.",N/A,N/A,N/A,8.6,11,tt4275086,N/A
Taiga: The Frozen Forests,2013,TV-PG,44 min,Documentary,Andrew Zikking,Adalean Coade,Paul McGann,"Follow a year in the life of the many animals, including the brown bear, that have learnt to survive in the frozen Taiga forest, which contains a third of the world's trees.",N/A,N/A,N/A,8.6,9,tt4275088,N/A
Pels,2014,N/A,57 min,"Documentary, News",Ola Waagen,"Torstein Grude, Bjarte Mørner Tveit, Ola Waagen","Odd Harald Eidsmo, Frank Nervik, Per Arne Tøllefsen","Psychologist Frank Nervik approaches the Norwegian fur industry, telling them that he is planning to become a fur farmer. He asks for training. Nervik is accepted as one of them, and starts learning the trade secrets. Without anybody knowing, he films his training with a hidden camera.",Norwegian,"Norway, Denmark, China",2 wins & 3 nominations,8.0,62,tt4275100,N/A
The Ronnie O'Sullivan Show,2014–,N/A,N/A,"Sport, Talk-Show",N/A,N/A,"Ronnie O'Sullivan, Andy Goldstein, Barry Hearn",Snooker show with legend of the game Ronnie O'Sullivan.,English,United Kingdom,N/A,N/A,18,tt4275152,N/A
Strejferne,1980,N/A,N/A,Thriller,Ole Roos,Jess Ørnsbo,"Otto Brandenburg, Lene Tiemroth, Jesper Christensen","In a dystopic future the lower classes of Denmark must live as nomads - living in vans, always on the move, endlessly driving in a system of ring roads. Even though they try to maintain some degree of humanity in their daily lives...",Danish,Denmark,N/A,N/A,5,tt4275166,N/A
Black Knight Rises,2014,TV-PG,44 min,Documentary,"Russell Eatough, Daniel Edwards, Ryan Gaffney",N/A,"Kevin H. Baines, Alan Bean, Richard Binzel",The Hubble Telescope spots thousands of unidentified objects travelling faster than light. Are we being watched? Or could we ourselves be aliens from another world?,N/A,N/A,N/A,N/A,26,tt4275184,N/A
The Aristarchus Enigma & Martian Space Station,2014,TV-PG,44 min,Documentary,"Russell Eatough, Daniel Edwards, Ryan Gaffney",N/A,"Kevin H. Baines, Bill Birnes, David Brin","Could spaceships really be powered by atomic bombs? Plus, why was Neil Armstrong?s transmission feed cut off when he spotted strange lights on the Moon?",N/A,N/A,N/A,N/A,22,tt4275186,N/A
Interstellar Gold Rush,2014,TV-PG,44 min,Documentary,"Russell Eatough, Daniel Edwards, Ryan Gaffney",N/A,"Alan Bean, James F. Bell, Richard Binzel","A planet shows evidence of an Earth-like atmosphere, while a mysterious glowing light suggests the impossible: an atmosphere on the Moon. Plus, why are there blueberries on Mars?",N/A,N/A,N/A,N/A,28,tt4275188,N/A
International Space Station - 2005-03-28,2014,TV-PG,44 min,Documentary,"Russell Eatough, Daniel Edwards, Ryan Gaffney",N/A,"Richard Binzel, Bill Birnes, Jean-Luc Cambier","When astronaut Leroy Chao?s high-risk spacewalk is interrupted by bright lights flying past, it sparks a major investigation. Could alien life forms be to blame?",N/A,N/A,N/A,N/A,34,tt4275190,N/A
Alien Death Ray,2014,TV-PG,44 min,Documentary,"Russell Eatough, Daniel Edwards, Ryan Gaffney",N/A,"Dan Benkert, Bill Birnes, Mike Capps","The Viking Lander may have found life on Mars. Meanwhile, how could a Starship be spotted in the Aurora Borealis? And what exactly are NASA?s mysterious Moon Pigeons?",N/A,N/A,N/A,N/A,33,tt4275192,N/A
U.S. UFO & The Saturn Mega Hex,2014,TV-PG,43 min,Documentary,"Russell Eatough, Daniel Edwards, Ryan Gaffney",N/A,"James F. Bell, Richard Binzel, Bill Birnes","Test pilot Gordon Cooper is preparing to test a radical new landing system in a lakebed when two UFO?s appear. Also, the mystery of Saturn?s mega-hex.",N/A,N/A,N/A,N/A,23,tt4275196,N/A
Prós e Contras,2002–,N/A,N/A,Talk-Show,N/A,N/A,"Fátima Campos Ferreira, Adriano Moreira, José Barata Moura",In each topic there is two main opiniones. In this debate show held in national television splitting opiniones between hot society topics are presented and defended by each side.,Portuguese,Portugal,N/A,N/A,32,tt4275216,N/A
Nowhere to Be Found,2015,N/A,8 min,"Documentary, Short",Alexandre Moratto,N/A,Matt Smith,"Matt Smith, an openly gay young man in conservative South Carolina, reflects on his first relationship with a man and the tragic end to their time together. This powerful portrait examines the difficulties of being gay in rural America, the strength to overcome deep personal pain, and the hope for acceptance.",English,United States,N/A,6.8,9,tt4275230,N/A
Valid Love,2014–2015,TV-14,N/A,"Drama, Romance",N/A,N/A,"Uhm Tae-woong, Lee Si-young, Lee Soo-hyuk",a women finds out what is it feels to be with another man in her life for the first time,Korean,South Korea,N/A,6.9,88,tt4275548,N/A
Vita Brevis,2014,N/A,39 min,Short,Thierry Knauff,Thierry Knauff,Hannah Fontaine,"Drifting with the wonderful blooming of millions of mayflies on the waves of the Tisza river, ""Vita Brevis"" is a poem of the moment, an evocation of the fragile and fleeting dance of life.",French,Belgium,N/A,7.4,24,tt4275556,N/A
The King's Face,2014–2015,N/A,N/A,"Action, Drama, Romance",N/A,N/A,"Seo In-Guk, Yun-hie Jo, Sung-Jae Lee","Gwanghae (Seo In-guk), a son of a concubine, becomes the crown prince of Joseon . For the next 16 years, the illegitimate prince lives through conflicts, enduring death threats and dethronement attempts. Gwanghae's relationship with his father King Seonjo (Lee Sung-jae) was contentious. The two become rivals both in politics and love. Using physiognomy as a weapon and means to gain power, Gwanghae enlists a face-reading fortuneteller to help him become the next king.",Korean,South Korea,1 win,6.9,144,tt4275654,N/A
In a Good Way,2013–2014,N/A,N/A,"Drama, Romance",N/A,N/A,"Lego Lee, Lorene Jen, Jay Shih","In the summer of 1995, childhood friends Zheng Ren Wei and Lin Jia En took their college entrance exam. Zheng got into a college in Taipei and was ready to start an exciting life in the big city. Lin, unfortunately, failed the test and was stuck in the countryside. Bored out of her mind, Lin decided to go find Zheng and spend her 4th year of high school in Taipei as well.",Mandarin,Taiwan,1 win & 4 nominations total,6.5,42,tt4275672,N/A
The Agreement,2014,N/A,N/A,"Comedy, Romance",Sameer Saxena,"Arunabh Kumar, Biswapati Sarkar","Nidhi Bisht, Sudheer Chobessy, Anandeshwar Dwivedi","Mikesh and Tanya face their toughest challenge, an unavoidable breakup.",N/A,N/A,N/A,N/A,366,tt4275704,N/A
Hoe Ky Niels werd,2014,N/A,20 min,"Documentary, Short, Biography",Els van Driel,Els van Driel,N/A,"Messing with fireworks, ring and run and a lot of football practice. This makes Ky really happy, but she has also been unhappy for years because she has a girl's body. Last summer Ky finally managed to tell her parents she wants to become a boy, and would like to have a different name: Niels. Together with her friend Sterre, who used to be called Tibor and therefore has a boy's body, they tell their new secondary school class that they are transgender children. It is the beginning of a new life as Niels. 'How Ky turned into Niels': the search to find out who you are and the right to be yourself, about boys and girls stuff, hormones and more of those confusing things.",Dutch,Netherlands,N/A,7.8,8,tt4275738,N/A
The Sea Is Behind,2014,N/A,88 min,Drama,Hicham Lasri,Hicham Lasri,"Malek Akhmis, Fairouz Amiri, Mohamed Aouragh","Tarik, a cross-dressing troubadour who performs traditional dances and shunned by those around him. Crippled by inertia, he is unable to feel emotion even when faced with the man who killed his family. Larbi, the family horse who pulls the cart on which Tarik dances, won't take another step. And word has it the drinking water has been contaminated. And Tarik's false persecution as a homosexual where homosexuality is still palimpsest and a criminal offense.","Arabic, Berber languages","Morocco, France, United Arab Emirates, Lebanon",3 nominations total,6.6,53,tt4275772,N/A
Of the Unknown,2014,N/A,10 min,"Documentary, Short, Drama",Eva Weber,N/A,N/A,"'While poverty persists, there is not true freedom.' A short visual meditation, OF THE UNKNOWN is set in one of Asia's wealthiest and most densely populated cities where millionaires and the 'working poor' live side by side. The film explores how our notions of freedom and happiness are shaped by the place we occupy, both literally and metaphorically, in our society. What is the importance of freedom when one faces a daily struggle for survival? Is it even possible to have to dreams, or to dream, if one was never given any opportunities in life?",Mandarin,"United Kingdom, Hong Kong",1 nomination,N/A,8,tt4275892,N/A
The Complexity of Happiness,2015,N/A,117 min,Comedy,Gianni Zanasi,"Gianni Zanasi, Michele Pellegrini, Lorenzo Favella","Valerio Mastandrea, Giuseppe Battiston, Hadas Yaron",Enrico Giusti works to help agencies getting out of bad management situations. The sudden death of two entrepreneurs leaves their young children in charge of the family business. This will be a huge challenge for Enrico.,"Italian, English",Italy,1 win & 2 nominations,6.0,817,tt4275910,N/A
Family Food Fight,2014,TV-G,43 min,Reality-TV,Michael Pearlman,N/A,"Ted Allen, Chris Santos, Aarón Sánchez","A mother, father, daughter and son, who run a restaurant together, compete. In the first found, flatbread and a strong citrus are the mystery ingredients. Next, the remaining family members have to debone fish and add flavor to tofu.",N/A,N/A,N/A,N/A,14,tt4275946,N/A
Every 'Wich Way,2014,TV-G,43 min,"Game-Show, Reality-TV",Michael Pearlman,N/A,"Ted Allen, Amanda Freitag, Jeff Mauro","A sandwich battle begins with beef brisket as the featured ingredient in the appetizer round. Later, pork shoulder and pate show up in the entrée baskets; and desserts are made using Thai curry paste and chocolate-covered espresso...",N/A,N/A,N/A,N/A,9,tt4275948,N/A
Reign of Judges: Title of Liberty - Concept Short,2018,N/A,14 min,"Short, Action",Darin Scott,Darin Scott,"Karina Lombard, Ben Cross, Eugene Brave Rock","73 BC pre-Columbian New World. A humble soldier rises unexpectedly as the protector of a young republic. Now Chief Captain of a war-weary nation, Moroni defends his country with revolutionary prowess, but his greatest struggle will be uniting a beleaguered people.",English,United States,N/A,7.1,591,tt4275958,N/A
Swordsman's Memorial,2014,TV-14,22 min,"Animation, Action, Adventure","Yasuyuki Fuse, Tomohiko Itô, Shingo Adachi","Reki Kawahara, Munemasa Nakamoto, Atsushi Takayama","Yoshitsugu Matsuoka, Haruka Tomatsu, Aoi Yûki","Asuna and Sleeping Knights prepare to raid the 27th Floor Boss, but have to take out a rival guild blocking their way.",Japanese,Japan,N/A,N/A,432,tt4275960,N/A
Unleaded,2015,N/A,8 min,"Short, Comedy, Crime",Luke Davies,Luke Davies,"Geoffrey A.Austin, Hiran Abeysekera, Josef Altin","In the middle of the night, a couple of thugs attempt to rob a remote petrol station on the highway. But when everything seems over, a car with three stoners with a serious case of the munchies parks outside and the driver enters the shop. As the robbery is interrupted by this improbable hero, the ruthless robber holds our hero at gunpoint, nevertheless, what will happen next, is anyone's guess.",English,United Kingdom,N/A,N/A,135,tt4275964,N/A
Journey's End,2014,TV-14,22 min,"Animation, Action, Adventure","Yasuto Nishikata, Tomohiko Itô, Shingo Adachi","Reki Kawahara, Yukie Sugawara","Yoshitsugu Matsuoka, Haruka Tomatsu, Aoi Yûki","After the Sleeping Knights guild disbands Asuna sets out to find Zekken (Yuuki), who reveals her tragic story.",Japanese,Japan,N/A,7.7,423,tt4275966,N/A
Beginning of a Dream,2014,TV-14,22 min,"Animation, Action, Adventure","Shigeki Kawai, Tomohiko Itô, Shingo Adachi","Reki Kawahara, Yukie Sugawara","Yoshitsugu Matsuoka, Haruka Tomatsu, Aoi Yûki",Yuuki lives out her dream. Asuna begins to repair her broken relationship with her mother.,Japanese,Japan,N/A,N/A,533,tt4275970,N/A
Thirst,2015,N/A,14 min,"Short, Drama, Romance",Guy Sahaf,Guy Sahaf,"Dor Ronen, Ziv Shalit","Two friends go on a hike to the desert. In the desolate wilderness something hidden comes out in their friendship. From then on, the only way they manage to communicate is sexually and violently. While one of them wants more than the other is able to give, he expresses his frustration by making sure they get lost and have no water - anything to escape from awaiting reality.",Hebrew,Israel,2 wins & 2 nominations,N/A,122,tt4276000,N/A
Lucifer,2015,N/A,7 min,"Short, Horror, Thriller",Brent Trotter,Brent Trotter,"Elester Latham, Monique Gelineau Schwaneman","A young kind hearted nurse agrees to write the horrific life story of a man on his death bed. After becoming unnerved by his story, she refuses to continue writing and unknowingly unleashes something far worse.",English,United States,N/A,6.5,14,tt4276002,N/A
Invictus Games,2014–,N/A,N/A,Sport,N/A,N/A,"Redmond Ramos, Juliet Stevenson, Prince Harry",The inaugural Invictus games in London created by Prince Harry. 13 Nations bring their absolute best veteran athletes to compete in olympic-style competition.,English,United Kingdom,N/A,N/A,N/A,tt4276014,N/A
Submarino,2014,N/A,20 min,"Short, Drama",Rafael Aidar,Rafael Aidar,"Fernando Aidar, Maristela Chelala, Francisco Gaspar","A story about love and loneliness in the life of an old man, set against the age of digital connectivity.",Portuguese,Brazil,N/A,N/A,6,tt4276024,N/A
Haindling - und überhaupts...,2014,N/A,90 min,Documentary,Toni Schmid,N/A,Hans-Jürgen Buchner,"Quirky, entertaining, reflective. With his distinctive musical styles, Hans-Jürgen Buchner, a.k.a. Haindling, is a musical legend in Bavaria and beyond. Unlike any other artist, Haindling has forged a unique Bavarian music scene free of kitsch - alive, creative and pioneering. ""HAINDLING - A Bavarian Music Legend"" is the first feature-length documentary about this extraordinary musician. With unpublished songs and exclusive film material of his shows in China it is the portrait of a fascinating, profound and always entertaining artist - a true Bavarian Music Legend.",German,Germany,N/A,6.2,6,tt4276030,N/A
Thanadoula,2020,N/A,5 min,"Documentary, Animation, Short",Robin McKenna,Robin McKenna,"Natalie Eskenazy, Gabor Maté","Two sisters entwined by love. When Annie disappears, her younger sister, Natalie, seeks her out in an unconventional way: as a thanadoula, accompanying the dying in their final stages. Between their slow and final breaths, Natalie finds a bridge between life and death and, ultimately, a pathway to her sister. Featuring the exquisite art direction of Elise Simard (My Little Underground, Beautiful Like Elsewhere), Thanadoula was written and directed by acclaimed filmmaker Robin McKenna (GIFT), who takes a ""magic realist"" approach to documentary, infusing it with surreal, dreamlike elements. Blending archival footage and animation in ethereal spaces that blur the boundaries between past and present, between the spirit world and the material, the film explores our complicated relationship to dying and the process of letting go. A co-production between the National Film Board of Canada and Gaudete Films, Thanadoula layers real-life details with an otherworldly magic, recounting the story of an end-of-life doula brought to her calling through the loss of her beloved sister and the threads connecting them.",English,Canada,2 nominations,N/A,11,tt4276056,N/A
Twisted Tales of My 9 to 5,2015–,N/A,N/A,Biography,N/A,N/A,"Spencer Teeter, Zee Salehian, Melita Fawcett","TWISTED TALES OF MY 9 TO 5 is the outrageous TV series about the most unexpected, bizarre and scandalous workplace stories you've ever heard. Every episode tells three twisted stories of psycho bosses, devious co-workers and jobs from hell.",English,Canada,N/A,8.3,8,tt4276060,N/A
Unfinished Business,2014,TV-Y7,22 min,"Animation, Short, Action",Kevin Altieri,"Nicole Dubuc, Brian Hohlfeld, Jeff Kline","Lacey Chabert, Elan Garfias, Maurice LaMarche",Chase is determined to complete a space mission the Rescue Bots were forced to abandon before coming to Earth.,English,"Canada, United States",N/A,N/A,14,tt4276068,N/A
No Place Like Dome,2014,TV-Y7,23 min,"Animation, Short, Action",Frank Squillace,"Nicole Dubuc, Brian Hohlfeld, Jeff Kline","LeVar Burton, Lacey Chabert, Elan Garfias","When Doc creates a giant dome to shield Griffin Rock from a hurricane, he inadvertently gives the Vigilant Computer a second chance to ""protect"" the island.",English,"United States, Canada",N/A,N/A,11,tt4276080,N/A
Hipsterverse,2015–,N/A,N/A,Comedy,N/A,"David Laurence, Fergal O'Byrne, Dylan Townsend","Mike Coleman, Josh Romijn",A comedic take on the musical manbunned holistic fashionista foodie group that has invaded our galaxy.,English,Canada,N/A,N/A,N/A,tt4276088,N/A
Bugs in the System,2014,TV-Y7,22 min,"Animation, Short, Action",Nathan Chew,"Nicole Dubuc, Brian Hohlfeld, Jeff Kline","LeVar Burton, Lacey Chabert, Elan Garfias","Dr Moroco is causing trouble again, this time with an army that will cause problems for the team.",English,"United States, Canada",N/A,N/A,13,tt4276090,N/A
Gift,2018,N/A,90 min,Documentary,Robin McKenna,Robin McKenna,"Marcus Alfred, Wayne Alfred, Giorgio De Finis","GIFT is a creative documentary inspired by Lewis Hyde's classic bestseller The Gift: ""a brilliant defense of the value of creativity and its importance in a culture increasingly governed by money and overrun with commodities."" RIchly cinematic and politically provocative, it follows character-driven stories: from the elaborate preparations for a Pacific Northwest potlatch to an unexpected gift of music at the Auckland Art Gallery, from an occupied factory in Rome protected by art, to the ""pirate utopia"" of Burning Man.","English, Italian",Canada,1 win & 1 nomination,6.0,59,tt4276094,N/A
Super Time Force,2014,N/A,N/A,"Animation, Action, Adventure",Kris Piotrowski,"Dan Vader, Matt Repetski, Kris Piotrowski, Kenneth Yeung (original concept), Mike Nguyen (original concept), Vic Nguyen (original concept)",N/A,N/A,English,Canada,N/A,N/A,N/A,tt4276102,N/A
Redcap,2015,N/A,N/A,Short,Peter Coulthard,"Peter Coulthard, Izaac Tailford",Tony Manders,"A short 'mockumentary' film following Gnome Catcher Brian Fitzgerald, as he tries to raise awareness and catch an elusive lawn gnome.",English,UK,N/A,N/A,N/A,tt4276104,N/A
Paris Tower 13,2016,N/A,74 min,"Documentary, Biography, History",Thomas Lallier,Thomas Lallier,N/A,"October 2013: for one month, Paris became the world capital of street art. A 10-story abandoned building, covered with more than 400 works of art. Over the course of six months the Galerie Itinerrance invited 100 artists from around the world to take over every square meter of the Paris Tower 13, secretly and wanting nothing more than to share their work, determined to exhibit their artworks as a street art manifesto. Over 30 days, the world rushed to the Paris Tower 13. Despite a huge success, nothing will prevent the tower from destruction. An immersion in the process of radical art creation, with the exclusive and final testimony of the artists who made the project happen.","French, English","France, Philippines",2 wins,N/A,7,tt4276106,N/A
Breaking a Monster,2015,Not Rated,92 min,"Documentary, Biography, Drama",Luke Meyer,"Luke Meyer, Brad Turner","Malcolm Brickhouse, Jarad Dawkins, Alec Atkins","BREAKING A MONSTER chronicles the break-out year of the band UNLOCKING THE TRUTH, following 13-year-old members Alec Atkins, Malcolm Brickhouse and Jarad Dawkins as they first encounter stardom and the music industry, transcending childhood to become the rock stars they always dreamed of being.",English,United States,2 wins & 4 nominations,6.1,307,tt4276112,72
Cruzeiro Seixas - As Cartas do Rei Artur,2017,N/A,85 min,Documentary,Cláudia Rita Oliveira,N/A,Cruzeiro Seixas,"Cruzeiro Seixas exists in a labyrinth where all paths lead to Mário Cesariny. Subued by this obsessive love/hate relationship, Cruzeiro Seixas did not live, but left records of no living: 95 years of painting and poetry awaiting a bigger recognition, side by side with the other surrealist artists.",Portuguese,Portugal,2 wins,7.8,28,tt4276148,N/A
The Secrets of Emily Blair,2016,N/A,95 min,"Horror, Thriller",Joseph Patrick Genier,Patricia Harrington,"Ellen Hollman, Colm Meaney, Will Kemp","Desperate to save his fiancee from a demon that has possessed her soul, a man turns to his longtime priest for help.",English,United States,N/A,4.1,"1,411",tt4276206,N/A
The Binding of Isaac: Rebirth,2014,N/A,N/A,"Animation, Action, Adventure",Edmund McMillen,Edmund McMillen,"Patty Allen-Stott, Matthias Bossi","Isaac is a young boy who lived a normal life with his Chhristian mother. He would do things normal kids did and his mother did things typical Christian mothers did. One day a ""voice from ...",English,USA,N/A,8.5,81,tt4276210,N/A
Cabin Truckers,2015–,N/A,30 min,"Documentary, Action, Reality-TV",N/A,N/A,"Michael Daingerfield, Filip Markhowski, Wade Frederick",Follows a family run business that moves houses and massive structures.,English,Canada,3 nominations,6.8,10,tt4276218,N/A
