title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Mother Nature,2015,TV-PG,41 min,"Drama, Romance",Martha Mitchell,"Bradley Bredeweg, Peter Paige, Thomas Higgins","Teri Polo, Sherri Saum, Jake T. Austin",The family heads into the wilderness for a camping trip; Jesus has a difficult time keeping secrets; Brandon and Callie work on their relationship; Jude dislikes the way he is being treated; Mike asks Ana for a big commitment.,English,United States,N/A,N/A,245,tt3465124,N/A
If You Only Knew,2015,TV-14,43 min,"Drama, Romance",Aprill Winney,"Bradley Bredeweg, Peter Paige, Kelly Fullerton","Teri Polo, Sherri Saum, Jake T. Austin","Callie helps Daphne prepare for an official visit with her daughter. Callie makes a desicion that could change lives. Jesus is offered to attend a top-rated wrestling school. Brandon and his band play a ""pharm"" party. With Mariana...",English,N/A,N/A,N/A,240,tt3465128,N/A
Idea's in the Park,2014,N/A,15 min,"Short, Drama",Jesse Jaeger,Jesse Jaeger,"Jason Doak, Jesse Jaeger, Caleb Knoll, Hannah Raggio","A young man named George spending all his time in the park due to his abusive mother who spends all her time drunk at home. while at the park George decides to make a short film and starts to write down his ideas, the ideas play out on screen while he thinks of them. One day he meets Lizzie and Max, brother and sister, they decide they want to help george on his film.",English,Australia,N/A,N/A,N/A,tt3465130,N/A
Star Wars,1991,N/A,N/A,Sci-Fi,N/A,George Lucas (characters and universe),N/A,N/A,N/A,USA,N/A,8.4,5,tt3465146,N/A
Searching for Michael Peterson,2009,N/A,55 min,Documentary,Jolyon Hoff,N/A,"Wayne Bartholomew, Albert Falzon, Joe Larkin","This surfing documentary plunges below the surface to find out what happened to 1970s legend Michael Peterson, whose incredible talent and supreme confidence in the water was rivaled only by his extreme shyness on dry land.",English,Australia,N/A,N/A,9,tt3465158,N/A
"Regarding the Man, Who Was, in Fact, an Old Friend",2024,N/A,N/A,"Animation, Action, Adventure",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,tt34651657,N/A
Haunting Words,2014,N/A,N/A,Crime,N/A,N/A,N/A,"In 2005, Nebraska couple Michael Wamsley and Janelle Hornickel, 20, phone 911 while lost, stranded and freezing in a blizzard over 23 miles from home. Sadly, they cannot reasonably direct dispatchers to their rural location. After four hours in sub-zero wind chills, why aren't Michael and Janelle able to get help and why can't 911 rescue them? In 2006 Upstate NY, over one hour of physical and verbal domestic abuse by Ulnar toward beautiful, accomplished wife Susan Stills is caught on video tape. Almost as drastic is the identity of the cinematographer put up to this--Susan's beloved son, 13--at Ulnar's insistence. Ulnar was arrested, offered a plea, but opted for trial so his children would have to testify. The resulting 36 yrs. is the longest domestic violence sentence of all time. Complexities remain. Will Susan Stills and her daughter and two sons ever be able to bond as a family again after these traumatic events?",N/A,N/A,N/A,N/A,N/A,tt3465168,N/A
Love Notes,2014,PG-13,17 min,"Short, Drama, Romance",Leo Baker,"Leo Baker, William Gammon","Michelle Celebicanin, Sally Cooper, Harlene Hercules","Each evening, when the world turns dark, Spencer plays piano alone in his house. His music flows through his window into the night unnoticed, until one day the perfect recipient hears it, and responds with her violin. Without words or vision, there is a deep and happy connection, as though the two have seen each other for the first time. Love Notes is a story of optimism as Spencer and Tilly's musical connection transcends their blindness.",English,Australia,N/A,8.0,14,tt3465174,N/A
Panya Raenu 4,2014,N/A,N/A,Comedy,Bin Bunluerit,N/A,"Natnischa Cerdchoobuphakaree, Suthida Hongsa, Apaporn Nakornsawan",N/A,Thai,Thailand,N/A,4.6,13,tt3465186,N/A
Forræder - Ukendt grund,2024–,N/A,N/A,Reality-TV,N/A,N/A,"Martin Johannes Larsen, Chinasa, Janne","17 very different players from all over Denmark occupy the 'Traitor' castle in the ultimate game of truths and lies. The game is full of surprises and drama: Who is loyal, who is traitor - and who ends up taking home the big cash ...",Danish,Denmark,N/A,N/A,5,tt34651911,N/A
Rattlefly,2014,N/A,21 min,"Short, Drama, Romance",Min Ding,"Min Ding, Yen-Chiao Huang","Sheilagh Weymouth, Deema Aitken, Maren Lord, Greg Seel","Sara, a small-town teenage girl with a dead-end existence who finds short-lived hope when she falls in love with the new pastor's luminous daughter.",English,USA,N/A,N/A,N/A,tt3465196,N/A
Tai Hong 2,2014,N/A,109 min,Horror,"Poj Arnon, Phontharis Chotkijsadarsopon, Thanadol Nualsuth",N/A,"Pimchanok Luevisadpaibul, Pichaya Nitipaisalkul, Ivrin Osathanond","An anthology film that depicts four supernatural Horror stories based on true crimes that include Comedy, Thriller, or Drama.",Thai,Thailand,N/A,4.3,140,tt3465208,N/A
Voyeur,2016,N/A,62 min,Drama,Marc Recuenco,Marc Recuenco,"Idil Criado, Núria Deulofeu, Alba Guilera","Nadia keeps a secret watch over friends and family. She is a voyeur, thriving on the silent observation of others, incapable of interaction. But she will soon have to face up to the reality of an unwanted pregnancy from a relationship that ended with the discovery of her partner's homosexuality. All will be revealed when a family arrives on the scene, the same family that fifteen years before, initiated Nadia in the art of observation.",English,"Spain, Switzerland, Andorra",N/A,N/A,10,tt3465276,N/A
Bratya Riko,1980,N/A,128 min,"Mystery, Thriller",Gennadiy Ivanov,"Vladich Nedelin, Georges Simenon (story)","Gennadi Bortnikov, Arnis Licitis, Sergey Martynov, Lyudmila Chursina",N/A,Russian,Soviet Union,N/A,N/A,N/A,tt3465286,N/A
An Itch for a Moustache,2014,N/A,53 min,Documentary,Mathias Desmarres,N/A,N/A,N/A,French,Belgium,N/A,N/A,11,tt3465294,N/A
Underneath,2015,N/A,78 min,Thriller,Mike Lenzini,Mike Lenzini,"Blake Farris, Mark D. Matthews, Jamie Carvelli","On a seemingly average morning, Eric Linton awakens to a text message from his wife Andrea, pleading with him to sign the divorce papers and allow her to move on with her life. His home is quiet and empty, with pictures of his wife and son Mathew as a constant reminder of what his life once was. As Eric gets ready for work, he is confronted by Shane, a sketchy stranger whose car apparently broke down on the street, and who wants to come in from the cold to use a phone...",English,United States,1 win,5.0,126,tt3465302,N/A
Twink,2014,N/A,68 min,Drama,"Jason Impey, Wade Radford Zane",Wade Radford Zane,Wade Radford Zane,"An independent documentary filmmaker conducts an interview with former porn star Kayden Daydream, who now lives in a run down bedsit struggling with drug addiction, alcoholism and mental health issues. The former sex icon Quinn A.K.A Kayden, reveals a world of debauchery and darkness in his interview, and his brutal honesty opens up deep wounds that lead this retrospective to a shocking and tragic CLIMAX. But this grand finale is far from the climax Kayden is usually known for in his films, and Twinks will never be viewed the same again.",English,United Kingdom,N/A,4.6,83,tt3465304,N/A
Cruising Electric,2014,N/A,1 min,"Short, Comedy",Brumby Boylston,Brumby Boylston,"Peter Giles, Richard Van Slyke, Wil Wesley",N/A,English,United States,1 nomination,5.6,85,tt3465312,N/A
Spacelift: Transporting Trek Into the 21st Century,2011,N/A,21 min,"Documentary, Short, Sci-Fi",N/A,N/A,"Ryan D. Adams, Majel Barrett, Jon Burlingame, John Crawford","Spacelift Transporting Trek Into The 21st Century, shows you how they Remastered The Special Effects from Star Trek Classic to CGI, the re recording of the theme music and the look of the Enterprise.",English,USA,N/A,7.4,19,tt3465324,N/A
Scissor Sisters: Hurrah! A Year of Ta-Dah,2007,N/A,185 min,Music,"Brumby Boylston, Christopher M Dooley, Robert Hales",N/A,"Babydaddy, Paddy Boom, Del Marquis",N/A,English,United States,N/A,N/A,10,tt3465338,N/A
Tong,2006,N/A,9 min,"Animation, Short","David Cellier, Florent Limouzin, Ludovic Pinard","Sean Bishop, David Feiss, Elaine Rogan","Truong Lan, Lionnel Astier, Jacques Brières","A little Vietnamese scientist accidentally invents a disintegrating machine. This invention will be used to save humanity from a planetary threat. Unfortunately, the device will not work as expected.",French,France,N/A,N/A,8,tt3465340,N/A
Maruska,2014,N/A,55 min,Comedy,Petr Zahrádka,Michal Viewegh (story),"Jirí Langmajer, Eva Josefíková, Ondrej Malý, Jakub Zelezný",N/A,N/A,N/A,N/A,N/A,N/A,tt3465350,N/A
John/Ruth/Zoe,2014,N/A,60 min,"Documentary, Reality-TV","Sophie Jones, Christian Watt",N/A,Sally Phillips,N/A,N/A,N/A,N/A,N/A,N/A,tt3465384,N/A
David Attenborough: The Early Years,2013,N/A,29 min,Documentary,Shaun Qureshi,N/A,David Attenborough,"Sir David Attenborough recalls moments from his early television career and discusses the stories behind them. Among the highlights are Sir David's first encounter with Born Free's Elsa the lioness, and being the first to film Indri lemurs using recordings of their calls to entice them out of hiding. Having recently completed the landmark natural history series Africa (2012), Sir David also talks about his very first trip to the continent in 1955 when filming 'Zoo Quest to West Africa'.",English,United Kingdom,N/A,7.6,30,tt3465394,N/A
Day 10,2014,N/A,50 min,Reality-TV,N/A,N/A,"Marcus Bentley, Casey Batchelor, Lionel Blair, Dappy",N/A,N/A,N/A,N/A,N/A,N/A,tt3465396,N/A
Celery,2014,N/A,15 min,"Short, Comedy, Drama",Pedro Collantes,Pedro Collantes,"Akemi Nitta, Shintaro Murakami","There is always a first time for everything, even for celery.",Japanese,"Spain, Netherlands, Japan",N/A,N/A,N/A,tt3465402,N/A
Fruit Fruit,2013,N/A,3 min,"Animation, Short, Action",Peter Millard,Peter Millard,N/A,Lemon Cranberry Apple Banana Cucumber Orange Lime are a selection of Fruit Fruit.,N/A,UK,N/A,N/A,N/A,tt3465434,N/A
Moonstruck,2012,N/A,2 min,"Short, Comedy",Christoph Gabathuler,Christoph Gabathuler,N/A,A prince is hunting and chases a squirrel to a princess. He shoots at everything she desires. The squirrel has other plans for his happily ever after.,None,Switzerland,N/A,N/A,5,tt3465444,N/A
The Fat and the Angry,2014,TV-MA,180 min,"Crime, Drama, Thriller",N/A,N/A,"Jonathan Andersson, Liv Mjönes, Gustaf Skarsgård","An explosion happens and body parts are scattered. As a result ""Sebbe"" is taken in for questioning by the city police, but time is short since Interpol and FBI wants him to be handed over to them.","Swedish, Danish, Russian",Sweden,1 nomination,6.6,559,tt3465448,N/A
Podarok,2010,N/A,9 min,"Animation, Short",Mikhail Dvoryankin,Mikhail Dvoryankin,N/A,N/A,Russian,Russia,1 nomination.,N/A,N/A,tt3465450,N/A
The White Haired Witch of Lunar Kingdom,2014,Not Rated,104 min,"Action, Adventure, Drama",Chi Leung 'Jacob' Cheung,"Junli Guo, Ciao Kang, Yusheng Liang","Bingbing Fan, Xiaoming Huang, Wenzhuo Zhao","In the twilight of the Ming Dynasty, the Imperial court is plagued by corruption as tyrants rule over the land. With the Manchurians preying on a weakened empire, war is imminent. To save the victims from their suffering, sorceress Jade Raksha fights the soldiers that oppress people for their own gain. As payback, local government officials decide to pin the murder of Governor Zhuo Zhonglian on Jade, turning her and the members of her cult into wanted fugitives for a crime they didn't commit.",Mandarin,China,1 win & 2 nominations,5.3,"1,859",tt3465456,N/A
The Rinoplasticos,2005,N/A,10 min,"Short, Adventure",Pauli Janhunen Calderón,"Andrés Calderón, Pauli Janhunen Calderón","Alvaro Calderón, Andrés Calderón",5 million years in the future a new race called Rinoplasticos are in danger. A squad of evil robots lead by the powerful Munra tries to take over the planet and destroy the Rinoplasticos.,Spanish,Mexico,N/A,N/A,N/A,tt3465464,N/A
How the Fox Chased the Rabbit,1979,N/A,9 min,"Animation, Short",Anatoliy Solin,Grigoriy Oster,"Olga Aroseva, Georgiy Vitsin","A fox chasing a hare. The hare begins a small talk with the fox during the chase, but this does not save him.",Russian,Soviet Union,N/A,6.2,23,tt3465470,N/A
Neswen,2014,N/A,100 min,"Comedy, Family","Sam Andraos, Hassan Jaber",Youssef Sleiman,"Antoinette Akiki, Joseph Azoury, Nada Abou Farhat","Neswen tells the story of Saber, a male chauvinistic butcher who, one day, decides to close up shop after a dreadful encounter with an annoying female customer. On his way back home, he crashes into a car that had ran a red light. Furious to discover that the driver is also a female, he threatens to kill her with his butcher knife, which lands him 3 years in jail. After serving his sentence, he gets out only to find that women had revolted against the rule of men and established an entirely new system where men are the underdogs, second class citizens. The new societal norms impose the same harsh restrictions on males that he had always thought should be imposed on women, and now he has to get creative in order to adapt to this nightmare, or try to change it!",Arabic,Lebanon,1 win & 5 nominations,5.8,110,tt3465476,N/A
Murder by Mail,2011,TV-14,44 min,"Documentary, Crime",N/A,N/A,N/A,A federal judge and civil rights attorney are killed instantly when mail package bombs are delivered to them.,N/A,N/A,N/A,N/A,7,tt3465486,N/A
Karle Pyaar Karle,2014,N/A,110 min,"Action, Romance",Rajesh Pandey,"Paras Chaurasia, Suneel Darshan, Yusuf ali Khan","Shiv Darshan, Hasleen Kaur, Aham Sharma","Karle Pyaar Karle is an adrenaline gushing, action packed, edgy love story of two rebels, Kabir &amp; Preet, playing the game of life.",Hindi,India,N/A,2.5,162,tt3465488,N/A
The Wrong Man,2014,TV-PG,60 min,"Comedy, Crime, Drama",Cilla Ware,"Daisy Coulam, Robert Thorogood","Michelle Ryan, Rhys Thomas, Hannah Tointon","Thea Holmes, stand-in for her friend, movie star Lexi Cunningham, is poisoned on the set of a horror movie being made on the island. Whilst Thea served time years earlier for a mugging gone wrong Goodman believes the intended vict...",English,"United Kingdom, Guadeloupe",N/A,7.5,670,tt3465506,N/A
Evelyn in the Cloud,2023,N/A,N/A,"Comedy, Fantasy",Anna Di Francisca,N/A,"Violante Placido, Gilbert Melki, Antonio Catania",N/A,Italian,Italy,N/A,N/A,8,tt3465516,N/A
Worst,2013,N/A,N/A,"Short, Comedy",Mathieu Stevens,"Mathieu Stevens, Constant Van Grembergen","Frederik Lebeer, Elke Moreels, Rudy Nuyens, Freddy Ruys",N/A,Flemish,Belgium,N/A,7.6,5,tt3465522,N/A
Episode #1.7,2013,N/A,N/A,"Drama, Thriller","Omri Givon, Rotem Shamir","Nir Bergman (additional writer), Omri Givon (creator), Omri Givon, Amir Gutfreund (additional writer), Rotem Shamir (creator), Rotem Shamir, Danny Soffer (additional writer), Gal Zaid (script editor)","Ayelet Zurer, Jonah Lotan, Micha Celektar, Dar Zuzovsky",N/A,N/A,N/A,N/A,N/A,N/A,tt3465524,N/A
Hundvakten,2014,N/A,14 min,"Documentary, Short, Biography",Caroline Ingvarsson,Caroline Ingvarsson,Lars-Gunnar Persson,A humorous and moving portrait of a man whose main job is to care for a dog.,Swedish,Sweden,1 win & 2 nominations,9.4,24,tt3465528,N/A
All My Friends: Celebrating the Songs & Voice of Gregg Allman,2014,Not Rated,162 min,"Documentary, Music",Conor McAnally,N/A,"Trace Adkins, Gregg Allman, Kenny Aronoff","All My Friends: Celebrating The Songs and Voice Of Gregg Allman captures a once-in-a-lifetime performance honoring one of the most acclaimed and beloved icons in rock and roll history. A founding member of the Allman Brothers Band and successful solo artist in his own right, Allman possesses a voice that has resonated through four decades. The concert features momentous performances by Warren Haynes, Derek Trucks, Susan Tedeschi, Devon Allman, Robert Randolph, Jimmy Hall, Sam Moore, Keb Mo, Brantley Gilbert, Jess Franklin, Dr. John, Pat Monahan, John Hiatt, Jaimoe, Taj Mahal, Gregg Allman, Widespread Panic, Trace Adkins, Vince Gill, Martina McBride, Eric Church, Jackson Brown, Zak Brown, and The Allman Brothers Band with musical direction by Don Was. Shot in high definition with 5:1 Dolby sound at the historic Fox Theatre in Atlanta this remarkable piece pays tribute to a voice that once heard is never forgotten.",N/A,N/A,N/A,9.4,26,tt3465538,N/A
Life Beyond Trek: William Shatner,2004,N/A,12 min,"Documentary, Short, Sci-Fi",N/A,N/A,"Danny Gerardi, Elizabeth Shatner, William Shatner",This Documentary Short let us take a look at the life of William Shatner after his life with Star Trek and acting the part of James T. Kirk.,English,USA,N/A,6.8,11,tt3465568,N/A
Fuerzas Especiales,2014,N/A,80 min,Comedy,José Miguel Zúñiga,"Rodrigo Salinas, Sergio Freire, Nicolás López","Sergio Freire, Rodrigo Salinas, Ariel Levy","The adventures and misadventures of Corporals Salinas and Freire, who will have to settle for their lives to be respected by their superiors.",Spanish,Chile,N/A,3.3,484,tt3465570,N/A
Strangest Weather on Earth,2013–,N/A,N/A,Documentary,N/A,N/A,"Mike Theiss, Derek Muller",Various weather specialists explore and explain rare and unusual weather around the world,English,United Kingdom,N/A,8.0,51,tt3465574,N/A
Hillbilly Horror Show,2014–,Not Rated,1 min,"Comedy, Horror",N/A,N/A,"Bo Keister, Scott Geiter, Rachel Faulkner","Hillbilly Horror Show is a horror/ comedy anthology that showcases short horror films from up and coming filmmakers, hosted by our favorite hillbillies Bo, Cephus, and their kissing cousin, Lulu.",English,United States,N/A,5.5,425,tt3465580,N/A
Top 10 Natural Disasters,2013,N/A,N/A,Documentary,Jeremy Turner,N/A,"Jose Borrero, Konstantin Chterev","National Geographic gets 10 experts to pick the most significant natural disasters ever, adding eyewitness accounts and CGI to flesh out the stories.",English,United Kingdom,N/A,6.7,74,tt3465600,N/A
Rotterdam 2040,2013,N/A,95 min,Documentary,Gyz La Rivière,Gyz La Rivière,N/A,N/A,English,Netherlands,N/A,6.4,14,tt3465606,N/A
Brain Hacker,2014–,N/A,N/A,N/A,N/A,N/A,"Keith Barry, David Gilna, Uri Geller",N/A,English,Ireland,N/A,N/A,9,tt3465608,N/A
Worst Weather Ever,2013,N/A,N/A,Documentary,George Harris,N/A,George Kourounis,Scientists find out what impact climate change has on our world.,English,United Kingdom,N/A,6.4,61,tt3465616,N/A
Sabikali,1974,N/A,78 min,Drama,Nejat Saydam,Nejat Saydam,"Hülya Koçyigit, Ekrem Bora, Salih Güney","Teacher Aysel and businessman Ayhan, who are making marriage plans, are trapped by Tunç, who annoys Aysel and cannot find a response from her.",Turkish,Turkey,N/A,6.2,28,tt3465618,N/A
Hidden Evil,2013,TV-14,44 min,"Crime, Drama",Susan Youth,"Lorraine DiRienzo, Tracy Johnson","Amanda Hastings, Jessica Kaylee, Kathryn Klvana","After years in foster care, Shannon Stafford longs for love and a family. When she meets Nathan Mitchell and his parents she thinks her search is over. Soon after they marry Nathan she learns that her new ""loving family"" has no love for her at all.",N/A,N/A,N/A,N/A,5,tt3465634,N/A
Dying for Love,2013,TV-14,44 min,"Crime, Drama",Susan Youth,"Tracy Johnson, Jan Kimbrough","Ricco DiStefano, Mike Hernandez, Kathryn Klvana, Henry Mark","Misook longs for a mother figure in her life having grown up without one. When she meets Don Wang and they fall in love, she gets a husband and a mother in law she adores in Linda. But love...",N/A,N/A,N/A,6.6,5,tt3465658,N/A
Ginseng Fever,2014,N/A,45 min,N/A,N/A,N/A,N/A,"Ginseng prices are skyrocketing, and outsiders like Greg Shook are flooding into to West Virginia to cash in, but he quickly learns that locals don't take kindly to strangers. Meanwhile ...",N/A,N/A,N/A,N/A,N/A,tt3465660,N/A
Jamie Lee,2014,TV-14,21 min,"Comedy, Reality-TV",Michael Simon,"Rob Dyrdek, Shane Nickerson, Rob O'Reilly","Rob Dyrdek, Sterling Brim, Chanel West Coast","On an all-new episode of Ridiculousness, comedian Jamie Lee teaches Rob all about ""Girl Code,"" discusses the merits of ""Drunk Sluts"" and learns she's not the only one who's ""Bad with Kids.""",N/A,N/A,N/A,N/A,27,tt3465664,N/A
Disaster in the Sky,2014,N/A,20 min,N/A,N/A,N/A,N/A,"How to escape a skydiving accident, an angry octopus and being trapped under a burning car.",N/A,N/A,N/A,N/A,N/A,tt3465666,N/A
Dirty Money,2014,N/A,44 min,N/A,N/A,N/A,"Obie Bennett, Tony Coffman, Rufus Keeney, Ron McMillion","It's the start of ginseng season in the Appalachian Mountains and every 'senger from West Virginia to Georgia is looking to get rich off the golden root, but it won't come easy.",N/A,N/A,N/A,N/A,N/A,tt3465678,N/A
Heaven Turns to Hell,2014,TV-14,44 min,"Crime, Drama",Susan Youth,Lorraine DiRienzo,"Angela Andrews, Sarah-Eve Gazitt, Russell Hodgkinson",Debbie Jarvis was raised by a single mom. When she married Richard all her dreams finally came true. Everything seems idyllic. The relationship becomes contentious and no one could predict that a divorce and custody battle would e...,N/A,N/A,N/A,N/A,8,tt3465686,N/A
Zsalynn's Story,2014,TV-PG,43 min,Reality-TV,N/A,N/A,"Younan Nowzaradan, Zsalynn Whitworth","Zsaylnn, once known as the ""Fat Girl Rock Star"" - married a man who loves large women. Now weighing over 600lbs, she urgently needs to lose weight to be the mother her daughter deserves. Can Zsalynn succeed with a husband who does...",N/A,N/A,N/A,N/A,55,tt3465690,N/A
Raging Bull,2014,N/A,21 min,N/A,N/A,N/A,N/A,"A bull lunges into a crowd, a stuck gas pedal endangers a woman, and a wave washes tourists away.",N/A,N/A,N/A,N/A,N/A,tt3465692,N/A
Vegas: Part 3,2014,N/A,42 min,Reality-TV,N/A,N/A,Alicia DiMichele Garofalo,The Vegas insanity continues. When Renee joins all the women for a day of car racing she can't handle the sight of the other girls warming up to Natalie.,N/A,N/A,N/A,N/A,N/A,tt3465696,N/A
The Underwater Pyramids,2014,N/A,60 min,History,N/A,N/A,N/A,"Scott Wolter receives a tip that there are pyramids at the bottom of a lake in Lake Mills, Wisconsin. As he investigates, he learns local legend suggests they were built by Aztecs and over time, they've been buried as land and water have shifted.",N/A,N/A,N/A,N/A,N/A,tt3465700,N/A
Gostya iz kosmosa,2024,N/A,70 min,"Adventure, Sci-Fi",Filipp Dmitriev,Dmitriy Medvedev,"Anastasiya Beregovykh, Elena Chut, Kristina Fogel",Fate has prepared a surprise for the most ordinary Novosibirsk schoolchildren: to find themselves in the epicenter of a confrontation with aliens.,Russian,Russia,N/A,N/A,6,tt34657012,N/A
Caur Berna Acim,2024,N/A,27 min,"Documentary, Short",Gerda Jirgena,N/A,N/A,"When Gerda was two, her parents left her in Latvia while they went to work in Ireland. These experiences and memories still haunt Gerda, so she is looking for young people with similar childhood experiences to share, listen and ha...",Latvian,Latvia,N/A,N/A,N/A,tt34657019,N/A
Cyber Psycho,2014,TV-14,44 min,"Documentary, Crime",Ben Mole,Ben Mole,"Will Conlon, Mary Kay Beck, Staci Bouskill",For lonely realtor Mary Kay Beckman the dream of finding love through internet dating sites becomes a living nightmare when a relationship with a seemingly charming online admirer turns in to a race against time to track down a ps...,N/A,N/A,N/A,N/A,29,tt3465706,N/A
Hâl,2022,N/A,11 min,Short,Gözde Karaoglan,Gözde Karaoglan,"Zeynep Ayse Hatipoglu, Ülkü Çaglayan","A performer moves through a shifting space, searching for a pure state of presence. Their body struggles, adapts, and responds to its surroundings, caught between stillness and motion.",English,Turkey,N/A,N/A,8,tt34657063,N/A
The Next Generation,2014,TV-PG,42 min,"Family, Game-Show, Reality-TV",Brian Smith,Adeline Ramage Rooney,"Joe Bastianich, Graham Elliot, Gordon Ramsay","In the second season premiere, 16 junior chefs are tasked to prepare dishes featuring the season 1 winner's favorite ingredients. The winner selects the proteins used in elimination round before 12 contestants are chosen to advice.",N/A,N/A,N/A,N/A,42,tt3465708,N/A
"Wake Up, Girls! 7 Nin No Idol the Movie",2014,N/A,53 min,"Animation, Comedy, Drama",Yutaka Yamamoto,"Yutaka Yamamoto, Touko Machida","Yoshino Aoyama, Shintarô Asanuma, Airi Eino","Green Leaves Entertainment is in the worst situation any Talent Management Agency can be in - they have NO talent. Desperate for an act, President Junko Tange targets the idol singer market and gives her flunky Matsuda his marching orders: get a girl group to manage, even if it means building one from scratch. Since complete singing groups rarely appear out of thin air, Matsuda's now in the difficult position of having to find girls with the right skills who don't already have contracts with Japan's music industry. That girl at the Maid Café? Good enough. A lead singer who's been fired from another group? Sure, why not? How about one who's only 13 years old? What could possibly go wrong there?",Japanese,Japan,N/A,6.9,77,tt3465710,N/A
Prepared to Part Ways,2024,N/A,25 min,"Animation, Action, Adventure",Haruki Kasugamori,Shigeru Murakoshi,"Shou Komura, Kikunosuke Toya, Aino Shimada","After a restless night, Percival and his companions receive Meliodas's summons to the audience chamber. He asks if they are ready to part ways.",Japanese,Japan,N/A,N/A,56,tt34657105,N/A
Guinevere,2024,N/A,24 min,"Animation, Action, Adventure",Nobuo Tomizawa,Shigeru Murakoshi,Paul Castro Jr.,"While the other Knights prepare for their imminent departure, Lancelot has a fateful meeting with Guinevere, who has a unique ability.",Japanese,Japan,N/A,N/A,56,tt34657106,N/A
Confrontation,2024,N/A,25 min,"Animation, Action, Adventure",N/A,Shigeru Murakoshi,Paul Castro Jr.,"Guinevere arrives in Camelot just as she's predicted and meets King Arthur. Meanwhile, the Four Knights arrive at their first stop: Wolnack.",Japanese,Japan,N/A,N/A,53,tt34657108,N/A
City of Battle,2024,N/A,24 min,"Animation, Action, Adventure",N/A,N/A,Paul Castro Jr.,"As Percival and the rest enjoy the festivities, Tristan is led away by his new roommate. The group splits up to find him, unaware of the looming danger.",Japanese,Japan,N/A,N/A,58,tt34657110,N/A
Hawaii-Five-No,2024,N/A,N/A,Reality-TV,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7,tt34657140,N/A
Angela Sanford,2025,N/A,N/A,"Documentary, Crime",Robert Ivkovic,N/A,"William Kyzer Cooper, Courtney Vance",N/A,N/A,N/A,N/A,N/A,N/A,tt34657170,N/A
The Return of My Mafia Husband,2024,N/A,N/A,Crime,N/A,N/A,"Lennie Ross, Violet Bennett, Nathaniel Hinson","Leo, a mafia don, and Olivia share a loving bond until Leo's accident. Years later, Olivia discovers Leo's criminal life, thrusting them into a dangerous world as they fight for their romance.",English,United States,N/A,N/A,7,tt34657180,N/A
After Cancer I Turn Into a Badass,2024,N/A,N/A,Drama,N/A,N/A,"Violet Bennett, Xander Craig, Bradley Meccariello",N/A,English,United States,N/A,N/A,9,tt34657188,N/A
Fire in the Sky/Arizona Objects,2014,N/A,N/A,Action,N/A,Greg Beer,"Craig Cyr, Murray Urquhart",N/A,N/A,N/A,N/A,N/A,N/A,tt3465722,N/A
CupToons,2024–,N/A,N/A,"Animation, Short, Comedy",N/A,N/A,"Hazen Bandicoot, Dumb Uneducated Guy, Voch 123","Cuphead, Mugman, and Chalice, three siblings in a wacky cartoon world, navigate their adolescence with humorous hijinks and heartwarming moments, never gambling souls or battling bosses.",English,United States,N/A,N/A,N/A,tt34657221,N/A
Esprimi un desiderio,2025,N/A,106 min,Comedy,N/A,N/A,N/A,N/A,Italian,Italy,N/A,N/A,14,tt34657259,N/A
The Vampyr: A Gothic Horror,2025,N/A,15 min,"Short, Horror",Will Nutter,Will Nutter,"Donnie Baxter, Steven Hardie Colgan, Skye McVie","Edmund, a Victorian Englishman starts a perilous journey to rescue his beloved Mira, whom he believes has been kidnapped by a Vampyr. Accompanied by a seasoned Hunter, Edmund's quest leads him to a ruined castle to save the woman ...",N/A,United Kingdom,N/A,N/A,12,tt34657265,N/A
Episode #2.6,2024,N/A,N/A,"Drama, Mystery",Peter Burger,"Simone Nathan, Karl Zohrab, Anna McPartlin","Richard Flood, Acushla-Tara Kupe, Carolyn Bracken","With Mount Affinity locked down with lead suspect Frank Pastor on the loose, Diana and Richter must solve the case before the Mountain Murderer gets to their next victim.",N/A,N/A,N/A,N/A,8,tt34657268,N/A
Episode #1.9,2024,N/A,140 min,Drama,N/A,N/A,N/A,"Iskender and Ferman prepare an opening as Imre guides Ceylan through his world. After speaking with Imre, Devran schemes against Iskender. Hakim pressures Cesur about Karga's case. Devran's family encounters unexpected events.",Turkish,Turkey,N/A,N/A,191,tt34657289,N/A
Paul Mescal/Shaboozey,2024,TV-14,70 min,"Comedy, Music",N/A,N/A,"Michael Che, Mikey Day, Andrew Dismukes",Host Paul Mescal; Shaboozey performs.,English,N/A,N/A,N/A,283,tt34657323,N/A
The Girls Aloud Show: Live at the O2,2024,N/A,92 min,Music,Liz Clare,N/A,"Cheryl, Nadine Coyle, Girls Aloud",Girls Aloud perform at the O2 in London as part of 'The Girls Aloud Show' arena tour.,English,United Kingdom,N/A,8.8,18,tt34657457,N/A
