title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Dennis the Menace in Cruise Control,2002,TV-Y7,72 min,"Adventure, Animation, Comedy",Patrick A. Ventura,"Steve Granat, Cydne Clark, Hank Ketcham","Tom Arnold, Peter Cronkite, Jim Byrnes","While on the cruise ship Dennis, Joey, Margaret, and Ruff find a princess who is being hypnotized, meanwhile two crooks are after the ring the princess wears.",English,United States,N/A,5.0,252,tt0337974,N/A
Devil's Knight,2003,R,100 min,"Action, Thriller",Quan Phillips,Quan Phillips,"Alexander Romanov, Jaime Gomez, Martin Kove","The Rivera Bros' low-rider car ""Devil's Knight"" has won numerous auto shows. Due to their success they're murdered and it's up to their younger sister Delia, trained with the US Army Direct Action Team in the Persian gulf, to seek revenge.",English,United States,N/A,2.5,170,tt0337976,N/A
Hustlaz: Diary of a Pimp,2002,Unrated,101 min,"Documentary, Adult",Snoop Dogg,N/A,"Mark Ashley, Billy Banks, Chelsea Blue, Honney Bunny",N/A,English,USA,4 nominations.,5.0,104,tt0337977,N/A
Live Free or Die Hard,2007,PG-13,128 min,"Action, Thriller",Len Wiseman,"John Carlin, Roderick Thorp, Mark Bomback","Bruce Willis, Justin Long, Timothy Olyphant",When someone hacks into the computers at the FBI's Cyber Crime Division; the Director decides to round up all the hackers who could have done this. When he's told that because it's the 4th of July most of their agents are not around so they might have trouble getting people to get the hackers. So he instructs them to get local PD'S to take care of it. And one of the cops they ask is John McClane who is tasked with bringing a hacker named Farrell to the FBI. But as soon as he gets there someone starts shooting at them. McClane manages to get them out but they're still being pursued. And it's just when McClane arrives in Washington that the whole system breaks down and chaos ensues.,"English, Italian, French","United States, United Kingdom",3 wins & 16 nominations total,7.1,"431,987",tt0337978,69
Distress Signals,1998,N/A,15 min,"Comedy, Short, Romance",Lee Chambers,N/A,"Richard Lumsden, Hoyt Richards",N/A,English,UK,N/A,7.1,8,tt0337979,N/A
A Documentary on the Making of 'Gore Vidal's Caligula',1981,Unrated,62 min,"Documentary, Adult",Giancarlo Lui,Alan Wallis,"Gore Vidal, Sylvana Foa, Guidarino Guidi",N/A,English,"United States, Italy",N/A,6.8,79,tt0337981,N/A
Et dukkehjem,2002,N/A,N/A,Drama,Peter Reichhardt,Henrik Ibsen (play),"Trine Appel, Jesper Hyldegaard, Morten Kirkskov, Per Linderoth",N/A,Danish,Denmark,N/A,3.9,9,tt0337988,N/A
Totes Erbe,2002,N/A,90 min,Crime,Niki Stein,Markus Busch,"Ann-Kathrin Kramer, Charlotte Schwab, Anneke Kim Sarnau, Johann Adam Oest",N/A,German,Germany,N/A,6.8,16,tt0337989,N/A
Dwarves in Showbiz,2002,N/A,N/A,Documentary,Norman Hull,N/A,"Kenny Baker, Peter Burroughs, Warwick Davis, Rusty Goffe","Leah Cross is a struggling actress finding it hard, due to her height, to make it in showbiz. She is finally shortlisted for the role in the Time Bandits, but is thwarted at the recalls when she is told she is too short.",English,UK,N/A,8.2,11,tt0337990,N/A
Dwie milosci,2002,N/A,88 min,"Drama, Romance",Miroslaw Bork,Marlies Ewald,"Julia Richter, Robert Gonera, Ursula Karusseit","Christina, a young German reporter, is sent to Masuria to prepare a press article about it. She is accompanied by her lively Masurian-born grandmother Elsa and a handsome Polish photographer named Marek.",German,"Poland, Germany",N/A,5.2,36,tt0337991,N/A
Dzandrljivi muz,1998,N/A,75 min,Comedy,Milan Knezevic,"Jovan Sterija Popovic (novel), Radomir Putnik (adaptation)","Svetislav Goncic, Branka Selic, Milutin Karadzic, Danilo Lazovic",N/A,Serbo-Croatian,Federal Republic of Yugoslavia,N/A,N/A,N/A,tt0337992,N/A
DysFunktional Family,2003,R,89 min,"Comedy, Documentary",George Gallo,Eddie Griffin,"Eddie Griffin, Joe Howard, Matthew Brent","Concert performance of Eddie Griffin that includes behind-the-scenes documentary footage detailing the stand-up comedian's personal life and family as he travels to a family reunion to reunite with the cast of characters who are the root of his comedy: his mother, an uncle who was an ex-pimp, and his Uncle Curtis, who pontificates on his career as a porno director.",English,United States,N/A,6.5,906,tt0337996,51
Eight Characters in Search of a Sitcom,2003,N/A,N/A,"Comedy, Crime, Documentary","Matthew Asner, Danny Gold","Matthew Asner, Danny Gold","Edward Asner, James L. Brooks, Allan Burns, Stan Daniels",N/A,English,USA,N/A,8.2,5,tt0337997,N/A
Ek Hindustani,2003,N/A,N/A,Action,Tinnu Anand,Santosh Saroj,"Suniel Shetty, Raveena Tandon, Mohan Joshi","Sunil Shrivastava (Suniel Shetty), is the son of a freedom fighter (Pran), who fought against the British regime for Indian independence. His father knew what slavery meant and also made him understand the same. He believed that, ""It was better to die than to live as coward"". With such intention Sunil comes to Bombay from Allahabad to study law, so that he can fight for the justice of the people. But he soon realizes that the law in the city favors the powerful people and the weaker section of the society are the losers. Not being a coward, Sunil decides to take on the system, be it all-alone, and fight them on his own terms. A Saviour called ""Ek Hindustani"" is born which is the name given by the people to Sunil. Suddenly there is revolution in the air. Every child around wants to become ""Ek Hindustani"" and wants to live without fear. Sunil's dream will come true when every person in the country will stand up and fight against evil, than live life of a coward.",Hindi,India,N/A,5.8,54,tt0337998,N/A
The Eliminator,1997,N/A,86 min,"Action, Comedy",Enda Hughes,"Mik Duffy, Enda Hughes","Michael Colgan, Donna Crilly, Mik Duffy","Set in Northern Ireland of the future, Computer genius O'Brien is working hard to build the VIPER, a military supercar. He is captured, and the computer codes to the car are stolen. The subsequent fight by O'Brien and friends to retrieve theses codes involves explosions, car chases, treachery, death, zombies and the resurrection of St Patrick.",N/A,United Kingdom,1 win,6.1,18,tt0337999,N/A
Elvis Presley - Die frühen Jahre,1980,N/A,92 min,"Documentary, Music",N/A,N/A,"Elvis Presley, Sammy Davis Jr., Paul Lichter, Lorraine Smith",N/A,German,West Germany,N/A,5.6,19,tt0338000,N/A
Emile,2003,R,92 min,Drama,Carl Bessai,Carl Bessai,"Ian McKellen, Deborah Kara Unger, Theo Crane","As a young man, Emile left his Saskatchewan farm life behind to head to college in Britain, with his brothers, the older brusque and controlling Carl and the younger sensitive Freddy, left to run the family farm. This move was despite Freddy showing greater potential and thus probably benefitting more from academic life. However, Carl wouldn't allow Freddy to leave because of his mechanical expertise which was required to tend to the farm equipment. Emile vowed to return, but never did, which affected Freddy the most. Now in early retirement, Emile, still living in Britain, travels to Victoria, Canada to accept an honorary degree from the university there. In Victoria, he decides to stay with now deceased Carl's grown daughter Nadia, and Nadia's ten-year-old daughter Maria. Emile had never made any attempt over the years to connect with Nadia or Maria, who only really know him by name. On the surface to Nadia, Emile's visit is purely a need on his part for a free bed while in Victoria, this feeling which is fostered by her last encounter with Emile when she was a child. Despite a rocky start, Emile may be able to reconnect with the family through Maria, as Nadia and Maria go through issues of their own, most specifically regarding Nadia's recent break-up with Maria's father and their resulting relocation to Victoria from Vancouver.",English,"Canada, United Kingdom",1 win & 3 nominations,6.3,798,tt0338001,58
Emmanuelle in Venice,1993,N/A,83 min,"Drama, Fantasy, Romance",Francis Leroi,"Emmanuelle Arsan, Alain Siritzky, Jean-Marc Vasseur","Marcela Walerstein, George Lazenby, Sylvia Kristel","Emmanuelle relives the past of Venice, a city that dies little by little, by becoming the star of a masked ball upon receiving the invitation of a friend who owns a palace.","French, English",France,N/A,4.0,236,tt0338002,N/A
The Englishman's Wife,1990,N/A,N/A,Comedy,Robert Cooper,Holly Chandler,"Imelda Staunton, Adrian Dunbar, Denys Hawthorne, Laura Hill",N/A,English,UK,N/A,N/A,N/A,tt0338004,N/A
The Erotic Time Machine,2002,N/A,N/A,"Comedy, Fantasy, Horror, Sci-Fi","John Bacchus, Johnny Crash",Johnny Crash,"Erin Brown, Darian Caine, Tina Krause, Suzi Lorraine","31st century scientist Miss Manners has developed a method of traveling through time, but it increases lust in the time traveler. So, she views erotic scenes from each period of time.",English,USA,N/A,4.3,53,tt0338006,N/A
Le scarabée d'or,1981,N/A,60 min,N/A,Maurice Ronet,"Edgar Allan Poe (short story), Claudine Reinach (adaptation), Maurice Ronet (adaptation)","Vittorio Caprioli, Dominique Zardi, Leopoldo Francés, Martin LaSalle",N/A,"Spanish, French","Mexico, France",N/A,6.4,5,tt0338009,N/A
Estranei alla massa,2001,N/A,90 min,Documentary,Vincenzo Marra,Vincenzo Marra,N/A,N/A,Italian,Italy,1 win & 1 nomination,7.4,20,tt0338012,N/A
Eternal Sunshine of the Spotless Mind,2004,R,108 min,"Drama, Romance, Sci-Fi",Michel Gondry,"Charlie Kaufman, Michel Gondry, Pierre Bismuth","Jim Carrey, Kate Winslet, Tom Wilkinson","Much to his surprise, timid Joel Barish is shocked to discover that the love of his life, sparky Clementine, has had him erased from her memory. To pay her back in the same coin, poor Joel summons up the courage to undergo a painless but intricate medical procedure to do the same, utterly unaware that darkness is an essential part of the light. Now, as hurt and angry Joel's ugly recollections of Clementine gradually fade away, giving way to a soulless black void, suddenly, he begins having second thoughts, toying with the idea of stopping the irreversible process. In the end, is ignorance really bliss?",English,United States,Won 1 Oscar. 73 wins & 111 nominations total,8.3,"1,155,368",tt0338013,89
F-Move,2001,N/A,N/A,N/A,Fleur Boonman,N/A,N/A,N/A,N/A,Netherlands,1 nomination,N/A,N/A,tt0338017,N/A
Les fabuleuses aventures du légendaire Baron de Munchausen,1979,N/A,78 min,"Animation, Comedy, Family",Jean Image,"Gottfried August Bürger, France Image, Jean Image","Dominique Paturel, Michel Elias, Georges Atlas","1979 animated cartoon of legendary Baron of Münchausen, including stories like hunting wild ducks with bacon or his escape from inside a whale.",French,France,N/A,6.1,119,tt0338018,N/A
The Face at the Window,2004,N/A,107 min,Drama,Graeme Harper,N/A,"Angelo Andreou, Simon Anderson, Angela Down","A young boy called Erri has run away from his village in Yugoslavia, and ended up in Britain. He is taken to the detention, where he is questioned by Mirko (Serge Soric). He escapes, and is found by Victoria and Robert, who smuggle him to their house. They keep him in next door's attic, thinking that he is in danger. Victoria contacts the Balkan Support Group, saying it is for a school project, and is allowed to talk to Julian (Aleksandar Mikic). She hints about Erri, then leaves. When Mirko and a detective come looking for Erri to keep him safe, Erri runs off with Robert, and a girl named Lesley. They hide out in a warehouse, and the next morning, Julian arrives at Victoria's house. He lets her use his phone to call Robert, and Julian then heads off to find Erri. Victoria tells the police just in time, and they manage to reach Erri before Julian and his crowbar reach him. Erri has to give evidence against Voynic, a warlord who killed everyone in Erri's village. He is afraid to, and although she knows she will never see him again, Lesley persuades him to. The series ends with Erri walking in the police station, holding Mirko's hand.",English,United Kingdom,N/A,7.3,21,tt0338020,N/A
"Fahr zur Hölle, Schwester!",2002,N/A,91 min,Horror,Oskar Roehler,Natalie Scharf,"Iris Berben, Hannelore Elsner, Anton Rattinger","When one of the sisters had grown up, she went to see her mother and sister. The ''fun'' stuff starts when she gets enclosed in house by her older sister, psycho.",German,Germany,N/A,4.5,76,tt0338021,N/A
Fakers,2004,R,85 min,"Comedy, Crime",Richard Janes,Paul Gerstenberger,"Matthew Rhys, Kate Ashfield, Tom Chambers","Set in present day London and 1911 Italy, screenwriter Paul Gerstenberger's Fakers is a funny, sharp and fast moving tale of blackmail and forgery set in the upper echelons of the international art society. An offbeat crime caper in the tradition of The Thomas Crown Affair and The Italian Job, Fakers weaves and twists it way to a bombshell denouement that will disarm even the most hardnosed mystery enthusiast.",English,United Kingdom,N/A,5.7,594,tt0338022,38
Family Comedy Hour,1987,N/A,60 min,Comedy,John Bowab,"Jack Elinson, Ted Herrmann, Wayne Kline","Bea Arthur, Corbin Bernsen, Barbara Billingsley",N/A,English,United States,Nominated for 1 Primetime Emmy. 2 nominations total,6.4,17,tt0338025,N/A
Figlio di penna,2001,N/A,13 min,Short,Francesco Amato,Luca Tomesani,"Tanino De Rosa, Giovanna Revere, Edis Livnjak, Paolo Maria Veronica",N/A,Italian,Italy,1 win.,N/A,N/A,tt0338027,N/A
The Firing Squad,1999,N/A,95 min,Drama,Tim Story,"Brian Buccellato, Tim Story","Kevin Mambo, Megahn Perry, Brian Buccellato",A woman who has fallen in love with a crime kingpin discovers he has a vicious temper and has no qualms about beating the woman he professes to love.,English,United States,N/A,3.4,40,tt0338030,N/A
Flashback,2002,N/A,15 min,Short,Bernd Schaarmann,Bernd Schaarmann,"Jim Boeven, Martin Armknecht, Nicole Beutler, Peter Davor",N/A,German,Germany,1 nomination.,3.8,35,tt0338032,N/A
Der Floh im Ohr,1966,N/A,80 min,N/A,Rolf von Sydow,"Georges Feydeau, Rolf von Sydow","Romuald Pekny, Brigitte Rau, Lukas Ammann",N/A,German,West Germany,N/A,8.8,28,tt0338033,N/A
Killer Flood: The Day the Dam Broke,2003,N/A,120 min,"Drama, Thriller",Doug Campbell,"Peter Beckwith, Joseph Broido, Doug Campbell","Joe Lando, Matthew Ewald, Michele Greene","When the dam in the town of Rutland starts to show signs of wear. David Powell, the architect who originally worked on the dam but was removed and who left town after he was black balled by Walker, the man who only cares about making a profit; returns. He insists that the dam be drained and inspected but Walker claims it would take too long and would be too costly. David goes to the dam and notices a few anomalies. He then tries to warn the deputy mayor who happens to be his estranged wife but out of anger she refuses to listen. Also David tries to reconnect with his son who resents his desertion.",English,United States,N/A,3.8,644,tt0338034,N/A
Fly Cherry,2003,Not Rated,14 min,"Short, Drama",Jessica Sharzer,Michele Greene,"Caitlin Goldstein, Sharon Lawrence, Shirley Knight","Cherry Goode is a 10-year-old girl who lives in a slum of Los Angeles with her bitter, divorced mother and older teen sister Mandy. Cherry is often ignored and neglected by her mother and teen sister, and the only time Cherry does get attention is when she misbehaves or acts bad. So as a result, a bad reputation hangs on Cherry since her mother often does not want to talk with Cherry and instead dumps household chores on her. Cherry dreams of flying away from her lonely life and one day, has a run-in with her mysterious and reclusive next door neighbor, a former actress named Miss Christina, who gives Cherry the inspiration to dream of flying and hopes that her fantasy will come true.",English,United States,N/A,6.6,45,tt0338035,N/A
Force of Duty,1992,N/A,80 min,Comedy,Pat O'Connor,"Bill Morrison, Chris Ryder","Donal McCann, Adrian Dunbar, Patrick Malahide, Ingrid Craigie",N/A,English,UK,N/A,7.8,11,tt0338039,N/A
Foreigners out! Schlingensiefs Container,2002,N/A,90 min,"Documentary, Reality-TV",Paul Poet,Paul Poet,"Christoph Schlingensief, Matthias Lilienthal, Rainer Laux","FOREIGNERS OUT! SCHLINGENSIEFS CONTAINER is a thrilling, insightful, funny chronicle and reflection of one of he biggest public pranks and acts of art terrorism ever committed. Austria 2000: Right after the FPÖ under Jörg Haider had become part of the government, the first time an extreme right wing party became state officials after WW2, infamous German shock director Christoph Schlingensief showed a very unique form of protest. Realising public xenophobia and the new hate politics in the most drastic ways possible, he installed a public concentration camp right in the middle of Vienna's touristic heart, right beside the picturesque opera where hundreds of tourists and locals pass by daily. And it was no concentration camp you had ever feared to return from the old times, but one that cynically reflected our new multimedia culture. Satirising reality TV shows, ""Big Brother"" especially, a dozen asylum seekers were surveilled by a multitude of cameras, could be fed and watched by passer-by's and two were thrown out of the country through web-voting. The way fascism looks in the 21st century: Bright. Sensational. Interactive. Funny - and frightening. Austria freaked out. Thousands of screaming people gathered. Attacks with knifes, beatings, acid occurred. Political intrigues. Headlines all over Europe. 800,000 worldwide joined via internet. An incredibly heated week, capturing the European right-wing drift in real time. Democracy the hard way.",German,Austria,1 win total,7.7,344,tt0338040,N/A
Four Deadly Reasons,2002,Not Rated,84 min,Action,Paul Borghese,"Paul Borghese, Richard Castaldo, Joe Dinki","Richard C. Castellano, Matthew Ziff, Vinny Vella","Sometimes when you turn over a new leaf all you find is dirt. This is a story that captures the inner struggle of a man determined to change his life and regain his freedom. Gambling debts, a new bride and a baby on the way force New York City street hustler Bobby Venuti (Richard Castellano, Analyze This), to rethink his life style and move upstate. But an ominous cloud looms over Bobby. When the crowd he ran with and owes money to catches up with him (Vinny Vella, The Sopranos, Casino and Joe Rigano, Analyze This, Mickey Blue Eyes) this once sleepy town turns into a hot bed of criminal activity.",English,United States,N/A,5.4,38,tt0338042,N/A
Francesco,2002,N/A,192 min,Drama,Michele Soavi,"Salvatore De Mola, Leonardo Fasoli, Giacomo Scarpelli","Raoul Bova, Amélie Daure, Gianmarco Tognazzi","The life of Saint Francis, a saint who was born rich, in the medieval Tuscany, and abandoned all his goods to live closer to the population and is nowadays remembered as the saint protector of Italy.",Italian,Italy,N/A,6.9,202,tt0338045,N/A
Freiheit im Dezember,1966,N/A,100 min,Drama,Fritz Umgelter,Leo Lehmann,"Hans Caninenberg, Hellmut Lange, Werner Kreindl",N/A,German,West Germany,N/A,8.4,28,tt0338046,N/A
Fulci of the Apocalypse,2001,N/A,17 min,"Documentary, Short",Gary Hertz,N/A,"Tomas Milian, Fabio Testi",N/A,"English, Italian",USA,N/A,6.3,20,tt0338048,N/A
Futuropolis,1984,N/A,40 min,"Animation, Short, Sci-Fi","Steve Segal, Phil Trumbo",N/A,"Tom Campagnoli, Mike Cody, Stan Garth","An excellent mixture of animation and real film from Rocket Films in 1984, directed by Phil Thrumbo and Steve Segal (which also plays the role of Mutchu, one of Lord Eggheads evil helpers). Segal also programmed the special effects in the endpart (using Commodore 64). The heroes of futuropolis are Captain Garth, Spud, Liutenant Luna and Cosmo. These four space cadets are sent to investigate series of mutations and destructions of peaceful worlds. The brain behind this chaos is Lord Egghead, the inventor of the ""mutation ray"". Futuropolis is an excellent movie which contains a lot of great animated effects!",English,United States,N/A,7.4,82,tt0338049,N/A
Gaatjes,2002,N/A,19 min,Short,Marco Knijnenburg,Paul Bontenbal,"Raymonde de Kuyper, Bob van Tol",N/A,Dutch,Netherlands,1 win.,8.8,16,tt0338050,N/A
Das ganz große Ding,1966,N/A,94 min,Crime,Erich Neureuther,"Victor Canning, Oliver Storz","Carl-Heinz Schroth, Horst Tappert, Anneliese Book",N/A,German,West Germany,N/A,8.8,40,tt0338051,N/A
Ganz und gar,2003,N/A,95 min,Drama,Marco Kreuzpaintner,Maggie Peren,"David Rott, Mira Bartuschek, Hanno Koffler","Torge is a good looking, popular teenager, self confident and known for his sexual conquests in his town, an example of the ""nice but macho"" guy from a small Western European town, endowed with exceptional social skills. He is usually the leader of is circle of friends, atracting others to the group. All of this, however, changes when he loses his leg in an accident. His difficulty with his new handicap makes him cynical and bitter. As a result, he plunges deep into emotional conflicts which threaten to destroy him. Even Lisa, long in love with him, keeps her distance, as do all of his friends. But as Torge realizes that losing a limb is not as bad as losing his friends, he starts to come to terms with his handicap, and live with his condition.",German,Germany,1 win & 2 nominations,6.8,310,tt0338052,N/A
Gates of Gold,1983,N/A,68 min,"Comedy, Drama",Jon Amiel,Maurice Leitch,"Helen McClenaghan, Trudy Kelly, Louis Rolston","In 1959, ten years before the present Troubles began, two glamorous travelling evangelists spread the flame of revival in County Antrim, Northern Ireland.",English,United Kingdom,N/A,N/A,N/A,tt0338054,N/A
"Gde eto vidano, gde eto slykhano",1973,N/A,26 min,"Comedy, Family",Valentin Gorlov,"Viktor Dragunsky, Mariya Zvereva","Sergei Krupennikov, Aleksei Sirotkin, Andrei Petrov",N/A,Russian,Soviet Union,N/A,7.0,37,tt0338055,N/A
"Gde ty, Bagira?",1977,N/A,79 min,Family,Vladimir Levin,Leonid Braslavsky,"Anna Kolbasova, Anna Vasileva, Pavel Silakov","A Soviet-era classic. A 10-year-old girl passes a big, scary dog on her way to school and strikes up a friendship with the dog, who she names Bagira, and the mean old man who owns him.",Russian,Soviet Union,N/A,6.6,64,tt0338056,N/A
Die gelehrten Frauen,1966,N/A,105 min,Drama,Gerhard Klingenberg,"Reinhard Köster, Molière","Alfred Balthoff, Luise Ullrich, Brigitte Grothum",N/A,German,West Germany,N/A,8.2,18,tt0338057,N/A
Gelinin muradi,1957,N/A,91 min,"Comedy, Drama, Romance",Atif Yilmaz,"Kemal Bilbasar, Atif Yilmaz","Fikret Hakan, Pervin Par, Settar Körmükçü",The love of Doctor Murat and Menekse in a village.,Turkish,Turkey,N/A,5.6,28,tt0338058,N/A
Gelli i Nok,1995,N/A,105 min,Family,Vadim Ilyenko,"Alexander Grin, Emiliya Ilyenko, Vadim Ilyenko","Yelena Ilyenko, Andrejs Zagars, Bogdan Stupka",N/A,Russian,Ukraine,N/A,N/A,N/A,tt0338059,N/A
The Winter Song,2002,N/A,90 min,Drama,Farhad Mehranfar,"Musa Alijani, Farhad Mehranfar","Musa Alijani, Simin Amidi, Nazbanu Mohammadyari, Ahmad Zare-Panah",N/A,Persian,Iran,1 win & 2 nominations.,6.0,5,tt0338060,N/A
Ghost Dog: A Detective Tail,2003,PG,85 min,"Action, Family, Fantasy",Worth Keeter,"Rob Kerchner, Nichol Simmons","Jack Wagner, Daphne Zuniga, Zack Ward","Kyle's a police officer, and his partner is his dog, Hunter. Hunter gets killed in the line of duty, and his spirit comes back in the body of a criminal named Howie. Howie, with the spirit of Hunter in him, helps Kyle in solving a dastardly plot.",English,United States,N/A,4.6,149,tt0338061,N/A
Gibel eskadry,1966,N/A,135 min,"Drama, War",Vladimir Dovgan,Aleksandr Korneychuk,"Boris Livanov, Svetlana Korkoshko, Georgiy Martynyuk",N/A,Russian,Soviet Union,N/A,8.0,33,tt0338063,N/A
Girls Gone Wild on Campus 2,2003,N/A,50 min,Reality-TV,N/A,Joe Francis (creator),N/A,Haven't seen the movie yet,English,USA,N/A,6.8,458,tt0338066,N/A
Give or Take an Inch,2003,Not Rated,14 min,"Short, Drama",Lee Friedlander,Erin Eckles,"Amanda Bearse, Michele Greene, Kacie Stetson","Charlotte is a 40-year-old lesbian living in Los Angeles whom brings her lover Meg, a 30-something divorcée with two young kids, for a family reunion in Charlotte's hometown in North Carolina the year following the death of Charlotte's parents. Charlotte's sister Georgia is a ultra-butch lesbian whom has recently announced her decision to have a sex change operation to become a man which Charlotte strongly disapproves. Charlotte's gay brother Jackson and sister Virginia support Georgia's decision.",English,United States,N/A,7.0,76,tt0338067,N/A
Glad,2002,N/A,55 min,"Horror, Mystery",Mladen Djordjevic,Mladen Djordjevic,"Daniel Sic, Petar Kralj, Olivera Markovic","A young writer of horror stories is hopelessly trying to find a publisher for his first novel. Completely disillusioned, he decided to quit writing. While working as a waiter in a restaurant, he witnesses strange events and feels compelled to begin an investigation.",Serbo-Croatian,Federal Republic of Yugoslavia,N/A,6.7,44,tt0338068,N/A
God Is No Soprano,2003,N/A,17 min,"Comedy, Short, Mystery",Thure Riefenstein,Thure Riefenstein,"Andreas Beckett, Moon Suk, Irshad Panjatan","Four outlandish but faithful men, a moslem, a hindu, a jew and a christian coincidently meet up a mountain, at an altitude of 3000 metres. They came to pray, but instead they end up in the middle of an unpleasant religious argument as they suddenly get interrupted by a mystical appearance: Is it God? The men are reasonably challenged with the the bizzare situation.",English,Germany,N/A,8.0,10,tt0338070,N/A
The Golem,1967,N/A,115 min,"Fantasy, Mystery",Jean Kerchbron,"Jean Kerchbron, Gustav Meyrink, Louis Pauwels","André Reybaz, Georges Douking, François Vibert",N/A,French,France,N/A,8.2,44,tt0338074,N/A
Grand Theft Parsons,2003,PG-13,88 min,"Adventure, Comedy, Drama",David Caffrey,"Jeremy Drysdale, David Caffrey","Johnny Knoxville, Christina Applegate, Marley Shelton","There are times when it's right and proper to simply bury the dead. This is not one of those times... Gram Parsons was one of the most influential musicians of his time; a bitter, brilliant, genius who knew Elvis, tripped with the Stones and fatally overdosed on morphine and tequila in 1973. And from his dying came a story. A story from deep within folklore; a story of friendship, honour and adventure; a story so extraordinary that if it didn't really happen, no one would believe it. Two men, a hearse, a dead rock star, five gallons of petrol, and a promise. And the most extraordinary chase of modern times.",English,"United States, United Kingdom",N/A,6.0,"3,864",tt0338075,46
The Gray in Between,2002,N/A,N/A,"Drama, Romance",Joshua Rofé,Joshua Rofé,"Joshua Rofé, Amanda Plummer, Billy Kay",A paralyzed teen begins a relationship with an older woman when his home life goes bad.,English,United States,N/A,5.3,77,tt0338076,N/A
Grind,2003,PG-13,105 min,"Adventure, Comedy, Sport",Casey La Scala,Ralph Sall,"Adam Brody, Joey Kern, Mike Vogel","While the rest of his high school graduating class is heading to the same old grind of college, skateboarder Eric Rivers and his best friends, Dustin, a goal-oriented workaholic, and misfit slacker Matt have one last summer roadtrip together to follow their dream of getting noticed by the professional skateboarding world--and getting paid to skate. When skating legend Jimmy Wilson's skate demo tour hits town, the boys figure that as soon as he sees their fierce tricks, he'll sign them up for his renowned skate team immediately, right? Unfortunately, the guys are intercepted by Jimmy's road manager and they can't get their foot in the door, much less their boards. But they do get some free advice: keep skating, stay true to yourself, and stay in the game--if you're good, you'll get noticed. Following their dream-- and Jimmy's national tour--Eric, Dustin and Matt start their own skate team, reluctantly sponsored by Dustin and his college fund. After recruiting laid-back ladies man Sweet Lou to join their crew and provide the wheels for their tour, team Super Duper launches the ride of their lives in an outrageous road trip from Chi-town to Santa Monica. The professional scene doesn't exactly welcome nobody skaters, but these outsiders stick together through extreme misadventures. In their quest to go pro, they meet professional vert skating champions Bucky Lasek, Bob Burnquist and Pierre Luc Gagnon, skate pro Bam Margera and his crew Preston Lacy, Ehren Danger McGhehey and Jason Wee Man Acuña, as well as sexy skate chick Jamie as they grind handrails across America and force the skateboarding world to give 'em a piece of the action.",English,United States,N/A,5.9,"13,987",tt0338077,30
Guerra de sexos,1978,N/A,95 min,"Comedy, Crime, Drama",Raúl de Anda,Raúl de Anda,"Ana Luisa Peluffo, Rebeca Silva, Eduardo de la Peña",A series of humorous situations and confrontations between men and women to show which is the stronger sex.,Spanish,Mexico,N/A,6.0,21,tt0338079,N/A
Guilty Pleasure: The Dominick Dunne Story,2002,N/A,60 min,"Documentary, Biography",Barry Avrich,Barry Avrich,"David Brown, Graydon Carter, Dominick Dunne, Griffin Dunne",A powerful biography of controversial Vanity Fair columnist and cultural icon Dominick Dunne.,English,USA,N/A,7.0,6,tt0338082,N/A
Gvozd programmy,1956,N/A,30 min,"Short, Comedy, Musical",Nikolay Lebedev,Nikolay Lebedev,"Gleb Selyanin, Muza Krepkogorskaya, Vasiliy Merkurev",N/A,Russian,Soviet Union,N/A,N/A,N/A,tt0338084,N/A
Blue Corner,2002,N/A,85 min,"Comedy, Drama",Matti Ijäs,"Matti Ijäs, Heikki Reivilä","Sulevi Peltola, Mikko Alanko, Petteri Summanen","An ambitious but strict father, who once dreamed of being a boxer, persuades his two weak-willed sons to start careers in boxing.","Finnish, Swedish",Finland,4 wins & 6 nominations,6.2,398,tt0338085,N/A
Haker,2002,N/A,90 min,"Action, Comedy",Janusz Zaorski,"Jaroslaw Hess, Marek Nowowiejski, Janusz Zaorski","Bartosz Obuchowicz, Piotr Miazga, Kasia Smutniak",Two unlikely high-school friends share a common passion for computer hacking. Problems arise when their abilities are noticed by a group of gangsters.,"English, Polish, Italian",Poland,N/A,4.0,683,tt0338086,N/A
Halbe Miete,2002,N/A,92 min,Crime,Marc Ottiker,Marc Ottiker,"Stephan Kampwirth, Doris Schretzmayer, Natascha Bub","An obsessed hacker escapes and hides in empty apartments after his girlfriend dies of an overdose in his apartment, but he cannot control his obsession with breaking into others' homes.",German,Germany,3 wins & 1 nomination,6.7,244,tt0338087,N/A
Hallow's End,2003,R,90 min,Horror,Jon Keeyes,Chris Burdick,"Stephen Cloud, Brandy Little, Amy Jo Hearron, Amy Morris","Eight college students become trapped in an Annual Haunted House when an ancient spell turns them into their Halloween costumes. By night's end, a group of survivors will have to take one final stand against ghouls, ghosts, zombies and vampires.",English,USA,N/A,3.0,272,tt0338088,N/A
Happily Ever After,1985,TV-PG,60 min,"Animation, Drama, Family","Bill Melendez, Steven Cuitlahuac Melendez","Linda Balahoutis, Marilyn Katzenberg, Bill Scott","Carol Burnett, Danny DeVito, Carrie Fisher","Third-grader Molly Conway suffers depression when she finds out that her parents are getting divorced. She tries everything to get them back together, but mostly everything backfires. Eventually she accepts her new situation.",English,United States,1 nomination,5.9,58,tt0338090,N/A
