title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Schoolgirl Bound 3,2016,N/A,N/A,Adult,Paul Woodcrest,N/A,"Xander Corvus, Bobbi Dylan, Leah Gotti, Karlo Karrera",N/A,English,USA,N/A,N/A,N/A,tt5814564,N/A
The Party,2017,R,71 min,"Comedy, Drama",Sally Potter,"Sally Potter, Walter Donohue","Timothy Spall, Kristin Scott Thomas, Patricia Clarkson","To celebrate her long-awaited prestigious post as a Shadow Minister for Health and, hopefully, the stepping stone to party leadership, the newly-appointed British opposition politician, Janet, is throwing a party for friends at her London flat. Of course, in this select and intimate soirée, apart from Bill, Janet's self-denying academic husband, the elegant hostess has also invited a motley crew of elite, hand-picked guests: There's April, the sourly cynical American best friend; her unlikely German husband, Gottfried; there's also Jinny and Martha; and finally, Tom, the smooth banker in the impeccable suit. But inevitably, before dinner is served, the upbeat ambience will shatter to pieces, as festering secrets start surfacing, turning the otherwise happy event into the perfect domestic war-zone. Undoubtedly, after this night, things will never be the same again.",English,"United Kingdom, Denmark",5 wins & 9 nominations total,6.6,"22,344",tt5814592,73
#Youaredead,2016,N/A,5 min,"Short, Comedy, Horror",James Serpico,Luis Garza,"Erica Forsyth, Courtney Rada, James Serpico, Tatiana Sokolova","It's Friday night. Hailey and Sarah are in for the night. They sit on the couch together comfortably, watching television. Suddenly, Sarah's phone dings, she looks at her phone to see a creepy snapchat from her friend. Sarah and Hailey reply, dragging them into a series of disturbing snapchats with a user called SerialKiller69.",English,USA,N/A,N/A,N/A,tt5814596,N/A
Sex with My Younger Sister,2016,N/A,N/A,Adult,Paul Woodcrest,N/A,"Shane Blair, April Brookes, Markus Dupree, Jessy Jones",N/A,English,USA,N/A,N/A,N/A,tt5814600,N/A
Mars's Strangest Secrets,2016,N/A,N/A,Documentary,"Nick Davies, Tod Grimwade, Sarah Hunt",N/A,"Kevin H. Baines, James F. Bell, Bill Birnes",N/A,N/A,N/A,N/A,N/A,8,tt5814624,N/A
The Few Who Dare,2017,TV-MA,42 min,"Drama, Sci-Fi, Thriller",John Fawcett,"Graeme Manson, John Fawcett, Renée St. Cyr","Tatiana Maslany, Jordan Gavaris, Kevin Hanchard","Desperate to get off the island and reunite with her family, a wounded Sarah journeys into the island's interior, only to discover a mysterious village - the beating heart of the Neolution agenda.","English, Pashtu",Canada,N/A,7.8,1069,tt5814630,N/A
The Filthy Truth: The Making of Dirty Grandpa,2016,N/A,14 min,Short,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,tt5814712,N/A
Eddie Is a Yeti,2016–,N/A,N/A,Animation,N/A,N/A,N/A,"Eddie needs to be found! We told our kids he got lost in a snowstorm due to bump on his headbecause, you know, yeti's dont get lost in snowstorms.",None,"United States, Italy",N/A,N/A,8,tt5814746,N/A
Part IV,1974,N/A,60 min,Drama,Gianfranco De Bosio,"Vittorio Bonicelli, Anthony Burgess, Gianfranco De Bosio","Irene Papas, Aharon Ipalé, Yosef Shiloach",N/A,N/A,N/A,N/A,N/A,10,tt5814788,N/A
Part V,1974,N/A,60 min,Drama,Gianfranco De Bosio,"Vittorio Bonicelli, Anthony Burgess, Gianfranco De Bosio","Irene Papas, Aharon Ipalé, Yosef Shiloach","A biopic of Moses, who found the Ten Commandments and parted the Red Sea.",N/A,N/A,N/A,N/A,10,tt5814792,N/A
Part VI,1974,N/A,60 min,Drama,Gianfranco De Bosio,"Vittorio Bonicelli, Anthony Burgess, Gianfranco De Bosio","Irene Papas, Aharon Ipalé, Yosef Shiloach",N/A,N/A,N/A,N/A,N/A,11,tt5814794,N/A
Malhação: Eu Só Quero Amar,2016,N/A,6 min,"Short, Romance",N/A,N/A,"Marina Moschen, Thales Cavalcanti, Paulo Hebrom",N/A,Portuguese,Brazil,N/A,N/A,10,tt5814816,N/A
Worshipping 'The Wicker Man',2013,N/A,23 min,Short,N/A,N/A,"James Watkins, Ben Wheatley, Eli Roth, Larushka Ivan-Zadeh Griaznov",N/A,English,UK,N/A,6.7,6,tt5814818,N/A
The Music of 'The Wicker Man',2013,N/A,16 min,Short,N/A,N/A,"Gary Carpenter, Jonny Trunk",N/A,English,UK,N/A,N/A,N/A,tt5814820,N/A
The Fall of a President,1994,N/A,N/A,"Documentary, Crime",Mick Gold,N/A,"Scott Armstrong, Howard Baker, Richard Ben-Veniste",N/A,N/A,N/A,N/A,N/A,31,tt5814826,N/A
Antique Bakery,2008,N/A,N/A,"Animation, Comedy, Romance",N/A,N/A,"Keiji Fujiwara, Shin'ichirô Miki, Mamoru Miyano","A high school crush, a world-class pastry chef, a former middle-weight boxing champion - and a whole lot of cake! Ono has come a long way since the agonizing day in high school when he confessed his love to handsome Tachibana. Now, some 14 years later Ono, a world-class pastry chef and gay playboy has it all. No man can resist Ono's charms (or his cooking skills!) but he has just found a new position under a man named Tachibana. Can this be the only man who resisted his charms, and if so, will the man who once snubbed the ""magically gay"" Ono get his just deserts? And how in the heck did a former middleweight boxing champion wind up as Ono's cake boy?",Japanese,Japan,N/A,7.0,97,tt5814872,N/A
Miracles III,2018,TV-Y,N/A,"Animation, Adventure, Family","Jerry Yu Ching, Bryant Paul Richardson","David Baldwin, David Evan Cunningham, Sean Gaffney","Kathleen Barr, Shannon Chan-Kent, Michael Dobson",N/A,N/A,N/A,N/A,N/A,6,tt5814882,N/A
Saul and David,2016,TV-Y,27 min,"Animation, Adventure, Family",Bryant Paul Richardson,"Sean Roche, Len Uhley","Shannon Chan-Kent, Anna Cummer, Brett Dier","Chris vows to take revenge on some teens, but Superbook whisks the trio off to meet David, who has become a great warrior and foe to an angry and jealous King Saul. Chris watches as David shows mercy to Saul. After seeing David's ...",N/A,N/A,N/A,N/A,N/A,tt5814886,N/A
Hyperlinks or It Didn't Happen,2014,N/A,23 min,Short,Cécile B. Evans,Cécile B. Evans,N/A,N/A,English,United Kingdom,N/A,N/A,6,tt5814902,N/A
Miklo: Inside look at Damian Chapa's role in Blood in Blood out,2016,N/A,48 min,Documentary,Damian Chapa,Damian Chapa,Damian Chapa,A Personal Documentary by Damian Chapa star of Blood in Blood out.,English,United States,N/A,6.0,35,tt5814912,N/A
GirlFight: inVite,2016,Not Rated,13 min,"Short, Action, Adventure",Kelcey Coe,Kelcey Coe,"Becca Chanay, Kelly Culbertson, Brianna Culp","Deep within the Forbidden Forest outside Buckeye City, Ohio, sinister fatal femme Rachel invites four unlikely model hopefuls into an underground death fight inside a barbaric steel cage surrounded by razor-sharp barb-wire. The winner moves on to GirlFight: Model Kombat, granting the survivor a multi-million dollar contract with an international modeling agency. An all-female nightmare horror concept short film inspired by true events! Note: This video is a short concept pitch film to demonstrate the brutality and madness expected to ultimately take place in GirlFight: Model Kombat. Excessive violence and shock value mixed with dark horror are exemplified in this demonstration.",English,United States,N/A,6.0,380,tt5814914,N/A
Enakku Innoru Per Irukku,2016,N/A,132 min,"Action, Comedy, Crime",Sam Anton,Sam Anton,"G.V. Prakash Kumar, Anandhi, Nirosha",The film is an action entertainer where G V Prakash will be seen in the role of an auto rickshaw driver named Johnny.,Tamil,India,N/A,5.4,397,tt5814958,N/A
Racist Baby,2016,N/A,N/A,"Short, Comedy","Lisa Crnic, Eirinn Disbrow","Lisa Crnic, Eirinn Disbrow, Marcus Dunstan (story by)","Justin Lee, Dan J. Johnson, Anna Jaller, Mauricio Sanchez","A comedy sketch in the vein of the viral sensation THE LANDLORD starring Will Ferrell, but with an unexpected political twist.",English,USA,N/A,N/A,N/A,tt5814960,N/A
Episode #1.8,2016,N/A,N/A,"Comedy, Romance",N/A,N/A,"Hwang Jeong-eum, Ju-bong Gi, In-gi Jeong",N/A,Korean,South Korea,N/A,N/A,6,tt5814998,N/A
"Bobbed Haired Bandit, Escape from the Jungle, Deadly Substitution",2016,TV-PG,42 min,"Documentary, Adventure, Biography",Justin Lee Stanley,N/A,"John Farnworth, Serge Levin, Nathan Shapiro","The 1858 Bradford sweets poisoning was the arsenic poisoning of more than 200 people in Bradford, England, when sweets accidentally made with arsenic were sold from a market stall. Twenty-one victims died as a result.",N/A,N/A,N/A,N/A,11,tt5815002,N/A
Fame & Fortune,2016,TV-14,44 min,"Action, Drama, Sport",Quinn Saunders,Christopher DeJoseph,"Melissa Anderson, Famous B., Justin Borden, Martin Casaus",The 7 Ancient Aztec Medallions are redistributed; Prince Puma addresses the Believers and reveals his plans for Ultima Lucha Dos; A new luchador arrives at The Temple. (#61),N/A,N/A,N/A,7.3,13,tt5815008,N/A
The Waste Land,2016,N/A,12 min,"Short, Drama",Brian Brooks II,Guillermo Ortiz Pichardo,"Conner Scott, Carla Betz, Cece Paige","Anton, a 16-year old outcast, is severely bullied at his high school. When he pleads with his parents to put him in a different school his father tells him he needs to stand up for himself. Not long after, Anton's father walks out leaving his mother in charge of taking care of him and his little sister amidst a divorce. During an in-class reading of ""The Waste Land"" by T.S. Eliot, Anton begins reading deeply into the poem's meaning, which begins to distort his reality. Feeling ignored and betrayed by those around him, Anton decides to illegally purchase a gun online to deal with the mounting pressures in his life.",English,United States,1 nomination,N/A,19,tt5815010,N/A
Mosley,2019,PG,100 min,"Animation, Adventure, Family","Kirby Atkins, Jun Huang","Ge Jing, Kirby Atkins","Kirby Atkins, Rhys Darby, Lucy Lawless","Mosley, and his family of four-legged Thoriphants, live a worker's life on an isolated farm owned by Simon - a sullen, and mean-spirited farmer. One evening, after plowing all day, Mosley' discovers a cave with large ancient drawings on the walls - they're of Thoriphants similar to Mosley and Rue except they stand upright. Is this what the Thoriphant race used to be? What happened to cause them to become bent backed creatures without hands?",English,"New Zealand, China",1 nomination total,6.3,"1,249",tt5815016,N/A
This Is Horosho,2010–2019,N/A,N/A,N/A,N/A,N/A,Stas Davydov,N/A,Russian,Latvia,N/A,6.5,39,tt5815024,N/A
Wunderland,2018,Not Rated,85 min,War,Steven Luke,N/A,"Steven Luke, Tom Berenger, Mikeal Burgin","Christmas 1944, The Germans make one final push against the attacking allied armies in the West. Lt. Robert Cappa and his platoon of 2nd Infantry Division soldiers have been ordered to hold a vital road junction against the German aggressors. Cappa and his men must find their faith and strength to stand against their enemy in the epic fight known as ""The Battle of The Bulge.""",English,United States,N/A,3.4,"1,209",tt5815078,N/A
The Venue,2012,N/A,N/A,N/A,Alex Fendrich,"Kevin Fleming, Steven Fleming, Katie Nahnsen, Al Samuels","Kevin Fleming, Steven Fleming, Niki Lindgren, Antoine McKay","Two long-time best friends realize their dream of owning and operating the Whistling Pig, Ann Arbor's legendary concert venue. With the ""help"" of their inept staff, they find that running ...",English,USA,N/A,N/A,N/A,tt5815090,N/A
Cold Weather Tested,2016,TV-PG,21 min,"Comedy, Reality-TV",Juan P. Reyes,N/A,"Coby Cotton, Cory Cotton, Garrett Hilbert","After booking a video shoot where they'll be doing a snow battle, Tyler takes it upon himself to get the rest of Dude Perfect ""cold weather ready"".",N/A,N/A,N/A,N/A,N/A,tt5815104,N/A
Temp Bro,2016,TV-PG,21 min,"Comedy, Reality-TV",Juan P. Reyes,N/A,"Coby Cotton, Cory Cotton, Garrett Hilbert","Tired of Tyler always guilting them into staying late at the office to play more games, Cody begins the search for a ""temporary brother"".",N/A,N/A,N/A,N/A,6,tt5815108,N/A
Ishwari notices Dev's changed behaviour,2016,N/A,22 min,"Drama, Romance",N/A,Durjoy Datta (writer / head writer),"Shaheer Sheikh, Erica Fernandes, Moon Banerjee, Alpesh Dhakan",N/A,N/A,N/A,N/A,9.9,23,tt5815116,N/A
A Hole in the Ground,2018,Not Rated,15 min,"Short, Horror",Tony Olmos,Tony Olmos,"Brian Patrick Butler, Ale Yáñez, Chris Yarrow","While passing through an elderly woman's property, young friends investigate an old shack with a deep, dark secret.",English,United States,N/A,N/A,N/A,tt5815122,N/A
Postpartum,2016,N/A,90 min,"Short, Drama, Horror","Richard Bakewell, Lale Arpaci",Richard Bakewell,"Danielle Harris, Jenny Curtis, Katie Beresford","Alice is a good mother and convinced that her that her children are possessed by one of the four beasts. She leaves them in the care of the nanny, and one day after returning from the store she finds her children dead. Pleading her innocence she is sent to a state facility for life for the killing of her children. After her first night in the facility she begins to see her dead children in her dreams and in reality. The staff discovers that Alice is pregnant and informs her that they will have to take the baby from her, but being a good mother means she will go to terrifying lengths to protect her unborn...",English,United States,11 wins & 3 nominations,4.2,149,tt5815156,N/A
Color Me You,2017,N/A,90 min,"Drama, Family, Romance",Marco Bottiglieri,"Gary Allen, Billy Austin, Brandon Mason","Kaley Caperton, Katie Walker, Christina Burdette","Kat Abernathy must live up to her family name by attending law school and working for her family practice, until she is challenged to create a second identity for herself in order to pursue, defend and protect her passion as a painter.",English,United States,N/A,5.2,179,tt5815160,N/A
Awesome Beetle's Colors,2016,N/A,3 min,"Animation, Short, Family",Indra Sproge,Indra Sproge,N/A,"A nearly impossible story, supported by a catchy melody, guides us through the ABCs- from Awesome Beetles to Yellow Zebra.",English,Latvia,1 win & 3 nominations,N/A,8,tt5815236,N/A
Naani,2016,N/A,N/A,"Horror, Sci-Fi, Thriller",Raghavendra K. Gollahalli,"Raghavendra K. Gollahalli, B.A. Madhu, N. Raghavendra","Manish Arya, Priyanka Rao, Baby Suhasini","A couple moves into a palatial house. Supernatural occurrences follow, which lead to the couple unearthing a story of the house's previous inhabitants, which is a tale about a family comprising a little girl called Naani, whose spirit guards the house.","Kannada, Telugu",India,N/A,5.4,38,tt5815262,N/A
Kuu Kuu Harajuku,2015–,TV-Y7,22 min,"Animation, Comedy, Drama",N/A,"Gwen Stefani, Steve Aranguren, Gillian Carr","Danny Smith, Sally Taylor-Isherwood, Jacquie Brennan","Kuu Kuu Harajuku follows the adventures of G, Love, Angel, Music, Baby, and their hopeless manager Rudie, who all live in a kawaii universe called Harajuku World. Together the friends form the band HJ5, but every gig they book seems to get interrupted before they can ever actually play.",English,"Malaysia, Australia, Canada, United States",1 nomination,3.2,232,tt5815282,N/A
Evil Among Us,2016,TV-14,42 min,"Documentary, Crime",Pip Gilmour,"Jennifer Anderson, Walker Lamond","Tracey Allyn, Jolene Baker, Wayne Micheal Cox","While searching for the fifth missing woman, another body is found. With the help of an anonymous tip, police are onto a possible suspect within hours. The community digs in once again on the possibility of a serial killer.",N/A,N/A,N/A,N/A,10,tt5815284,N/A
Zoom,2016,N/A,158 min,"Comedy, Drama, Romance",Prashanth Raj,"Prashanth Raj, Pawan Wadeyar, Kaviraj","Ganesh, Radhika Pandit, Kavya Shetty","Santhosh and Nayana are both creative directors at an advertising agency.Nayana is straight forward and believes in hard work,Santhosh is just the opposite.What happens if these two contradicting personalities fall in love with each other?",Kannada,India,1 nomination,7.0,121,tt5815346,N/A
The Lower Depths,2017,N/A,7 min,"Short, Drama",Michael Bruce Ellis,"Michael Bruce Ellis, Maxim Gorky","Lucy Atkins, Lewis Gadsdon","In a British seaside town, Pepel is trying to persuade Natasha to run away with him, away from his life of petty crime and the cycle of poverty holding them back.",English,United Kingdom,N/A,N/A,8,tt5815412,N/A
2 Graves in the Desert,2020,N/A,84 min,Thriller,Benjamin Goalabré,"Jean Gardeil, Ed Kaplan, Cameron Watson","Michael Madsen, William Baldwin, Cassie Howarth","When Eric wakes up, tied and gagged in the trunk of a pick-up truck, it's instantly clear he's been kidnapped and he quickly discovers he's accompanied by a young woman, Blake, another hostage. Neither can recall how they ended up in this dire situation, and together they desperately try and get any help they can. With no help coming, and as things become more and more hopeless, it soon becomes apparent that there is more at stake than it first seems. The two kidnappers have their own agenda, and it's not a pleasant one. Starring Michael Madsen and William Baldwin, 2 Graves In The Desert is a cold thriller set on the blazing road to Las Vegas, provoking the ultimate question - is there any way the hostages can escape alive?",English,France,N/A,3.0,372,tt5815420,N/A
Ukonvaaja,2016,N/A,88 min,Documentary,Tuukka Tähti,"Jenna Ruisaho, Tuukka Tähti, Mika Viitanen","A.W. Yrjänä, Antti Lahelma, John Björkman",Ukonvaaja - The Hammer of Ukko - is a documentary film that focuses on ancient Finnish folklore and mythology.,"Finnish, English",Finland,N/A,6.7,92,tt5815434,N/A
Episode #1.15,2016,N/A,137 min,"Drama, Romance",Hilal Saral,"Mehmet Ali Bayhan, Anil Eke, Burcu Görgün","Basak Akan, Ruzgar Aksoy, Kürsat Alniaçik",N/A,Turkish,Turkey,N/A,N/A,75,tt5815438,N/A
Episode #1.16,2016,N/A,130 min,"Drama, Romance",Hilal Saral,"Mehmet Ali Bayhan, Anil Eke, Burcu Görgün","Basak Akan, Ruzgar Aksoy, Kürsat Alniaçik",N/A,Turkish,Turkey,N/A,N/A,77,tt5815442,N/A
Episode #1.17,2016,N/A,N/A,"Drama, Romance",Hilal Saral,"Mehmet Ali Bayhan, Burcu Görgün","Burak Özçivit, Neslihan Atagül, Kaan Urgancioglu",N/A,Turkish,N/A,N/A,N/A,68,tt5815444,N/A
Episode #1.18,2016,N/A,N/A,"Drama, Romance",Hilal Saral,"Mehmet Ali Bayhan, Burcu Görgün","Burak Özçivit, Neslihan Atagül, Kaan Urgancioglu",N/A,Turkish,N/A,N/A,N/A,68,tt5815446,N/A
Episode #1.19,2016,N/A,N/A,"Drama, Romance",Hilal Saral,"Mehmet Ali Bayhan, Burcu Görgün","Burak Özçivit, Neslihan Atagül, Kaan Urgancioglu",N/A,Turkish,N/A,N/A,N/A,68,tt5815448,N/A
Episode #1.20,2016,N/A,90 min,"Drama, Romance",Hilal Saral,"Mehmet Ali Bayhan, Burcu Gorgun Toptas","Burak Özçivit, Neslihan Atagül, Kaan Urgancioglu, Orhan Güner",N/A,Turkish,N/A,N/A,4.6,25,tt5815450,N/A
Episode #1.21,2016,N/A,90 min,"Drama, Romance",Hilal Saral,"Mehmet Ali Bayhan, Burcu Gorgun Toptas","Burak Özçivit, Neslihan Atagül, Kaan Urgancioglu, Orhan Güner",N/A,Turkish,N/A,N/A,4.9,26,tt5815454,N/A
Episode #1.22,2016,N/A,N/A,"Drama, Romance",Hilal Saral,"Mehmet Ali Bayhan, Burcu Görgün","Burak Özçivit, Neslihan Atagül, Kaan Urgancioglu",N/A,Turkish,N/A,N/A,N/A,63,tt5815456,N/A
Episode #1.23,2016,N/A,N/A,"Drama, Romance",Hilal Saral,"Mehmet Ali Bayhan, Burcu Görgün","Burak Özçivit, Neslihan Atagül, Kaan Urgancioglu",N/A,Turkish,N/A,N/A,N/A,64,tt5815458,N/A
Episode #1.24,2016,N/A,N/A,"Drama, Romance",Hilal Saral,"Mehmet Ali Bayhan, Burcu Görgün","Burak Özçivit, Neslihan Atagül, Kaan Urgancioglu",N/A,Turkish,N/A,N/A,N/A,64,tt5815462,N/A
Episode #1.25,2016,N/A,90 min,"Drama, Romance",N/A,"Mehmet Ali Bayhan, Burcu Gorgun Toptas","Burak Özçivit, Neslihan Atagül, Kaan Urgancioglu, Orhan Güner",N/A,Turkish,N/A,N/A,3.7,21,tt5815464,N/A
Episode #1.26,2016,N/A,142 min,"Drama, Romance","Hilal Saral, Ekin Pandir","Mehmet Ali Bayhan, Anil Eke, Burcu Görgün","Burak Özçivit, Ruzgar Aksoy, Kürsat Alniaçik",N/A,Turkish,Turkey,N/A,N/A,88,tt5815466,N/A
Episode #1.27,2016,N/A,140 min,"Drama, Romance","Hilal Saral, Ekin Pandir","Mehmet Ali Bayhan, Anil Eke, Burcu Görgün","Ruzgar Aksoy, Kürsat Alniaçik, Baris Alpaykut",N/A,Turkish,Turkey,N/A,N/A,80,tt5815468,N/A
Episode #1.28,2016,N/A,146 min,"Drama, Romance","Hilal Saral, Ekin Pandir","Mehmet Ali Bayhan, Anil Eke, Burcu Görgün","Ruzgar Aksoy, Kürsat Alniaçik, Baris Alpaykut",N/A,Turkish,Turkey,N/A,N/A,74,tt5815472,N/A
Episode #1.29,2016,N/A,139 min,"Drama, Romance",Hilal Saral,"Mehmet Ali Bayhan, Anil Eke, Burcu Görgün","Ruzgar Aksoy, Kürsat Alniaçik, Baris Alpaykut",N/A,Turkish,Turkey,N/A,N/A,72,tt5815474,N/A
Episode #1.30,2016,N/A,138 min,"Drama, Romance","Hilal Saral, Ekin Pandir","Mehmet Ali Bayhan, Anil Eke, Burcu Görgün","Ruzgar Aksoy, Kürsat Alniaçik, Baris Alpaykut","The series are a 10 star, but It's lie that you say watch all 54 episodes when I could only see 30 &amp; the rest doesn't come on! I don't need images. I want to watch the whole series from start to the end! How can I rate it when I can't even open to see it? You are a fraud by false advertising, ""Free complete series"" &amp; you can't open it &amp; it's funny that you say, "" what else you want to watch?"" What the heck? You are a joke!",Turkish,Turkey,N/A,3.7,70,tt5815476,N/A
Episode #1.31,2016,N/A,139 min,"Drama, Romance","Hilal Saral, Ekin Pandir","Mehmet Ali Bayhan, Anil Eke, Burcu Gorgun Toptas, Ozlem Yilmaz","Ruzgar Aksoy, Kürsat Alniaçik, Baris Alpaykut, Nihan Asici",N/A,Turkish,Turkey,N/A,5.3,29,tt5815478,N/A
Episode #1.33,2016,N/A,N/A,"Drama, Romance",Hilal Saral,"Mehmet Ali Bayhan, Burcu Görgün","Burak Özçivit, Neslihan Atagül, Kaan Urgancioglu",N/A,Turkish,N/A,N/A,N/A,65,tt5815480,N/A
Episode #1.34,2016,N/A,N/A,"Drama, Romance",Hilal Saral,"Mehmet Ali Bayhan, Burcu Görgün","Burak Özçivit, Neslihan Atagül, Kaan Urgancioglu",N/A,Turkish,N/A,N/A,N/A,65,tt5815482,N/A
Episode #1.35,2016,N/A,90 min,"Drama, Romance",Hilal Saral,"Mehmet Ali Bayhan, Burcu Gorgun Toptas","Burak Özçivit, Neslihan Atagül, Kaan Urgancioglu, Orhan Güner",N/A,Turkish,N/A,N/A,5.7,43,tt5815484,N/A
Doroga v Paradiz,1991,N/A,88 min,Comedy,Yuriy Belyanskiy,Yuriy Belyanskiy,"Igor Maslov, Lev Durov, Aleksei Zalivalov",N/A,Russian,Soviet Union,N/A,N/A,9,tt5815488,N/A
Civil,2017,N/A,N/A,Drama,Allen Coulter,Scott B. Smith,"Geoffrey Cantor, Brian d'Arcy James, Toby Jones, Enrique Murciano",N/A,English,USA,N/A,N/A,N/A,tt5815490,N/A
1945,2017,N/A,91 min,Drama,Ferenc Török,"Gábor T. Szántó, Ferenc Török","Péter Rudolf, Bence Tasnádi, Tamás Szabó Kimmel","12 August 1945, 11 AM. Two mysterious strangers dressed in black appear at the railway station of a Hungarian village. Within a few hours, everything changes.","Hungarian, Russian",Hungary,7 wins & 5 nominations,7.1,"4,352",tt5815492,73
Inevitable,2016,N/A,8 min,"Short, Drama",Savvas Christou,Savvas Christou,"Abe Cohen, Maria Segenova",N/A,English,USA,N/A,N/A,N/A,tt5815516,N/A
"Anorexia, the Two Dark Doctors",1995,N/A,N/A,"Animation, Drama, Mystery, Thriller",N/A,N/A,"Kirk Thornton, Julie Maddalena, Richard Cansino, Christopher Joyce","A patient is wasting away due to an unknown illness. But should she trust Dr Black Jack to give her life, or Dr Kiriko to mercifully end her life?",N/A,N/A,N/A,N/A,N/A,tt5815546,N/A
The Owl of San Merida,1995,N/A,N/A,"Animation, Drama, Mystery",N/A,N/A,"Kirk Thornton, Julie Maddalena, Steve Blum",A patient dreams of a young woman. This leads Black Jack to a tale of courage and sacrifice.,N/A,N/A,N/A,N/A,11,tt5815550,N/A
Night Time Tale in the Snow - &quot;Lovelorn Princess&quot;,1996,N/A,N/A,"Animation, Drama, Mystery",N/A,N/A,"Kirk Thornton, Julie Maddalena, Arlene Banas","Black Jack and Pinoko are hired by an ailing princess's bodyguard to cure her. The princess and bodyguard are in love, but a selfish emperor wants the princess for himself.",N/A,N/A,N/A,N/A,13,tt5815554,N/A
White Justice,1998,N/A,N/A,"Animation, Drama, Mystery",N/A,N/A,"Kirk Thornton, Sherry Lynn, Beau Billingslea",Black Jack is sent by a mobster into a wilderness to save his ailing child.,N/A,N/A,N/A,N/A,14,tt5815558,N/A
Green Sentiments,1999,N/A,N/A,"Animation, Drama, Mystery",N/A,N/A,"Kirk Thornton, Sherry Lynn, Kevin Brief",A young boy is turning into a tree.,N/A,N/A,N/A,N/A,12,tt5815560,N/A
The Carbuncle with a Human Face,2000,N/A,N/A,"Animation, Drama, Mystery, Thriller",N/A,N/A,"Kirk Thornton, Sherry Lynn, Johnny Yong Bosch, Fleet Cooper","A young man suffers from split personalities, caused by a carbuncle.",N/A,N/A,N/A,N/A,N/A,tt5815564,N/A
The Sinking Woman,2000,N/A,N/A,"Animation, Drama, Mystery",N/A,N/A,"Kirk Thornton, Sherry Lynn, Robert Axelrod",A young lady who lives at a seaside town being polluted by a refinery is losing the use of her legs.,N/A,N/A,N/A,N/A,7,tt5815568,N/A
uPolitisk Korrekt,2011,N/A,N/A,"Short, Comedy",N/A,Michael Schøt,Michael Schøt,N/A,Danish,Denmark,N/A,N/A,N/A,tt5815590,N/A
Galaxy Buck: Mission to Sector 9,2015,Not Rated,41 min,"Short, Adventure, Comedy",Phil Vischer,Phil Vischer,Phil Vischer,"Buck Denver has a simple dream - to save the galaxy. Working for the Galactic Mission Board, Buck dreams of carrying God's love to every corner of the Milky Way! Except he doesn't have a starship. Or a crew. Or even a captain's license. He just needs a chance. But when that chance comes and Buck finds himself leading a real mission into deep space, things don't go at ALL like he imagined! Mission to Sector 9 is a wild galactic adventure that teaches kids a powerful lesson about trusting God with everything - even our dreams!",English,United States,N/A,N/A,N/A,tt5815594,N/A
Trump Mania & Kegel Exercises,2016,N/A,N/A,"Comedy, Talk-Show",N/A,"Gil Cunha, Adam De La Peña, Sue Murphy","Chelsea Handler, Anna Faris, Allison Janney",N/A,N/A,N/A,N/A,N/A,34,tt5815638,N/A
Lost Mexican City,2016,TV-PG,42 min,"Adventure, Mystery, Reality-TV",N/A,N/A,Josh Gates,Josh travels to Mexico to searches for answers about the lost Teotihuacano civilization.,N/A,N/A,N/A,8.3,21,tt5815644,N/A
Oh Captain! My Captain! Pt.1,2016,N/A,22 min,"Animation, Short, Action","Emmanuel Deligiannis, Stephen Heneveld","Eric Darnell, Sharon Flynn, Tom McGrath","Danny Jacobs, Andy Richter, Kevin Michael Richardson","Julien is missing and mango's are in short supply. Village life couldn't get any crazier . . . that is, until Julien's royally annoying parents arrive.",Portuguese,N/A,N/A,N/A,41,tt5815648,N/A
Oh Captain! My Captain! Pt.2,2016,TV-PG,22 min,"Animation, Short, Action","Emmanuel Deligiannis, James Wootton","Michael Ryan, Eric Darnell, Tom McGrath","Danny Jacobs, Andy Richter, Kevin Michael Richardson","Clover and Mort race to rescue their king as Julien tries to avoid the pirates' plank by showing off his prime ""pirate recruit"" booty moves.",Portuguese,N/A,N/A,N/A,43,tt5815652,N/A
"Dance, Dance, Resolution",2016,N/A,22 min,"Animation, Short, Action",Christo Stamboliev,"Eric Darnell, Sharon Flynn, Tom McGrath","Danny Jacobs, Andy Richter, Kevin Michael Richardson","As his parents prepare to leave, Julien tries to reclaim his childhood by forcing them to attend the dance recital they missed when he was a kid.",Portuguese,N/A,N/A,N/A,37,tt5815654,N/A
Incan King's Mummy,2016,TV-PG,42 min,"Adventure, Mystery, Reality-TV",Brea Tisdale Brumels,N/A,"Mayra Caragulla, Benoit Duverneuil, Pable Garcia",Josh Gates searches high in the Andes Mountains for a long-lost Incan mummy.,N/A,N/A,N/A,N/A,59,tt5815656,N/A
Oh Brother Where Aren't Thou?,2016,N/A,23 min,"Animation, Short, Action","Emmanuel Deligiannis, Stephen Heneveld","Eric Darnell, Sharon Flynn, Tom McGrath","Danny Jacobs, Andy Richter, Kevin Michael Richardson","When his parents grant his wish for a brother by adopting the socially toxic Brodney, Julien goes overboard making Brodney feel like a royal.",Portuguese,N/A,N/A,N/A,38,tt5815658,N/A
