title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
La notte non fa più paura,2016,N/A,62 min,Drama,Marco Cassini,"Marco Cassini, Walter Cordopatri, Stefano Muroni","Stefano Muroni, Walter Cordopatri, Giorgio Colangeli",,Italian,Italy,N/A,5.8,22,tt6575422,N/A
Episode #3.10,2001,TV-14,120 min,Sport,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,tt6575426,N/A
Episode #3.9,2001,TV-14,120 min,Sport,N/A,N/A,N/A,Kane goes after Kurt Angle's WCW United States Title while The Undertaker challenges Stone Cold for his WWF Championship Title in the main event.,N/A,N/A,N/A,N/A,N/A,tt6575430,N/A
Episode #3.8,2001,N/A,90 min,"Action, Sport",N/A,N/A,"Kurt Angle, Adam Copeland, Michael Coulthard",N/A,N/A,N/A,N/A,N/A,10,tt6575432,N/A
Episode #3.12,2001,N/A,86 min,"Action, Sport",N/A,N/A,"Kurt Angle, Adam Copeland, Amy Dumas",N/A,N/A,N/A,N/A,N/A,11,tt6575436,N/A
Episode #3.13,2001,N/A,86 min,"Action, Sport",N/A,N/A,"Kurt Angle, Steve Austin, Mark Calaway",N/A,N/A,N/A,N/A,N/A,10,tt6575440,N/A
Episode #3.14,2001,N/A,120 min,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,tt6575444,N/A
Episode #3.19,2002,N/A,120 min,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,tt6575446,N/A
Episode #3.20,2002,N/A,120 min,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,tt6575448,N/A
Episode #3.25,2002,N/A,88 min,"Action, Sport",N/A,N/A,"Kurt Angle, Adam Copeland, Eddie Guerrero",N/A,N/A,N/A,N/A,N/A,8,tt6575462,N/A
Attackers. The Last Fight.,2015,N/A,N/A,War,N/A,N/A,"Darya Belousova, Svetlana Stolyarova, Anastasiya Vedenskaya","Following on from the events of the first Attackers series, Major Bestuzhev is promoted to Lt Colonel and given command of a newly-formed fighter regiment. He is given the latest Soviet fighter, the Yak-3, but with no veterans to draw upon he has to rely on green pilots straight out of training. It's a tough assignment, made tougher by adversaries at Army headquarters, cunning German opponents and personal tragedy.",Russian,Russia,N/A,6.9,65,tt6575574,N/A
Episode #3.35,2002,N/A,85 min,"Action, Sport",N/A,N/A,"Kurt Angle, Adam Copeland, Eddie Guerrero",N/A,N/A,N/A,N/A,N/A,11,tt6575608,N/A
Episode #4.11,2002,N/A,83 min,"Action, Sport",N/A,N/A,"Kurt Angle, John Cena, Adam Copeland",N/A,N/A,N/A,N/A,N/A,N/A,tt6575682,N/A
Episode #4.51,2003,N/A,86 min,"Action, Sport",N/A,N/A,"Chris Benoit, Matt Bloom, Mark Calaway",N/A,N/A,N/A,N/A,N/A,N/A,tt6575690,N/A
Episode #4.15,2002,N/A,82 min,"Action, Sport",N/A,N/A,"Kurt Angle, John Cena, Adam Copeland",N/A,N/A,N/A,N/A,N/A,N/A,tt6575738,N/A
Episode #4.20,2003,N/A,86 min,"Action, Sport",N/A,N/A,"Adam Copeland, Brock Lesnar",N/A,N/A,N/A,N/A,N/A,N/A,tt6575764,N/A
Episode #4.21,2003,N/A,86 min,"Action, Sport",N/A,N/A,"Adam Copeland, Brock Lesnar",N/A,N/A,N/A,N/A,N/A,N/A,tt6575772,N/A
Episode #4.41,2003,TV-14,86 min,"Action, Sport",N/A,N/A,Brock Lesnar,WWE Champion Brock Lesnar defends the title against Big Show in a main event rematch.,N/A,N/A,N/A,N/A,11,tt6575800,N/A
Episode #4.43,2003,N/A,86 min,"Action, Sport",N/A,N/A,Brock Lesnar,N/A,N/A,N/A,N/A,N/A,N/A,tt6575818,N/A
Episode #4.48,2003,TV-14,83 min,"Action, Sport",Joe Bustos,Joe Bustos,"Kurt Angle, Doug Basham, Shelton Benjamin","Brock Lesnar faces Mr. McMahon in a steel cage, with Kurt Angle serving as the special referee.",N/A,N/A,N/A,N/A,12,tt6575842,N/A
Ironman match,2003,N/A,87 min,"Action, Sport",N/A,N/A,"Kurt Angle, Brock Lesnar, Shelton Benjamin",Kurt Angle defends his WWE Championship against Brock Lesnar in a 60-minute WWE Ironman Match.,N/A,N/A,N/A,N/A,21,tt6575884,N/A
Episode #5.8,2003,TV-14,84 min,"Action, Sport",N/A,N/A,"Kurt Angle, Doug Basham, Chris Benoit","Chris Benoit and John Cena vs. Brock Lesnar and The Big Show, Bradshaw vs. The A-Train, Akio and Sakoda (w / Tajiri) vs. Jamie Noble and Rey Mysterio",N/A,N/A,N/A,N/A,12,tt6575906,N/A
Episode #5.10,2003,N/A,87 min,"Action, Sport",N/A,N/A,"Yoshihiro Asai, Doug Basham, Shelton Benjamin",N/A,N/A,N/A,N/A,N/A,9,tt6575910,N/A
Episode #5.11,2003,N/A,84 min,"Action, Sport",N/A,N/A,"Doug Basham, Shelton Benjamin, Chris Benoit",N/A,N/A,N/A,N/A,N/A,8,tt6575918,N/A
Episode #5.12,2003,N/A,84 min,"Action, Sport",N/A,N/A,"Doug Basham, Shelton Benjamin, Matt Bloom",N/A,N/A,N/A,N/A,N/A,8,tt6575920,N/A
Brock Lesnar vs. Shannon Moore,2003,TV-14,83 min,"Action, Sport",N/A,N/A,"Doug Basham, Shelton Benjamin, Chris Benoit","WWE Tag Team Championship: The Basham Brothers vs. Los Guerreros vs. Rikishi and Scotty 2 Hotty vs. The World's Greatest Tag Team, Chris Benoit vs. Chuck Palumbo, Rey Mysterio vs. Jamie Noble",N/A,N/A,N/A,N/A,12,tt6575924,N/A
The Next Level,2018,TV-MA,41 min,"Action, Drama",Batan Silva,"Catalina Aguilar Mastretta, Samara Ibrahim, María López Castaño","Paulina Gaitan, Adrian Ladron, Andrés Almeida","Violetta arrives in Las Vegas. There she meets Super Mario and discovers a taste for cocaine. Soon she runs out of money and decides to go back to her tricks. Now in a mess of trouble, she is rescued by Antonio Guerrero, """"Nefas""""...",N/A,Mexico,N/A,N/A,32,tt6575926,N/A
Christmas from Baghdad,2003,N/A,84 min,"Action, Sport",N/A,N/A,"Steve Austin, Shelton Benjamin, Chris Benoit",N/A,N/A,N/A,N/A,N/A,10,tt6575928,N/A
La sombra de Nefastófeles,2018,TV-MA,44 min,"Action, Drama",Batan Silva,"Catalina Aguilar Mastretta, Samara Ibrahim, María López Castaño","Paulina Gaitan, Adrian Ladron, Andrés Almeida","Pig and Rosalba begin an affair. Rosalba's mysterious past awakens Pig's curiosity. In New York, Violetta starts a relationship with Nefas, who quickly shows his dark side. Her ingenuity and her vices make her the perfect new addition to Nefas' line of work, and she decides to bear all kinds of abuse in order to achieve her goal: become legal.",N/A,Mexico,N/A,N/A,14,tt6575934,N/A
Episode #5.15,2004,N/A,87 min,"Action, Sport",N/A,N/A,"Kurt Angle, Shelton Benjamin, Chris Benoit",N/A,N/A,N/A,N/A,N/A,8,tt6575940,N/A
2063,2015,N/A,37 min,"Short, Sci-Fi",Tim Van den Branden,"Jasper Smet, Tim Van den Branden","Hilde De Paepe, Katleen De Paepe, Jasper Smet","In the year 2063, the world order has changed. A powerful oligarchy rules most of the world. Two teenagers grew up in this new world but they suddenly get swinged into action after contact with a resistance party. Follow their story in this sci-fi short film.",Dutch,Belgium,N/A,8.3,6,tt6575942,N/A
Episode #5.16,2004,N/A,86 min,"Action, Sport",N/A,N/A,"Kurt Angle, Doug Basham, Chris Benoit",N/A,N/A,N/A,N/A,N/A,N/A,tt6575944,N/A
Episode #5.17,2004,N/A,84 min,"Action, Sport",N/A,N/A,"Kurt Angle, Doug Basham, Shelton Benjamin",N/A,N/A,N/A,N/A,N/A,N/A,tt6575948,N/A
Episode #5.18,2004,N/A,78 min,"Action, Sport",N/A,N/A,"Kurt Angle, Chris Benoit, Matt Bloom",N/A,N/A,N/A,N/A,N/A,N/A,tt6575950,N/A
De,2004,N/A,86 min,"Action, Sport",N/A,N/A,"Kurt Angle, Doug Basham, Shelton Benjamin",N/A,N/A,N/A,N/A,N/A,8,tt6575954,N/A
Episode #5.22,2004,N/A,84 min,"Action, Sport",N/A,N/A,"Kurt Angle, Doug Basham, John Cena",N/A,N/A,N/A,N/A,N/A,N/A,tt6575960,N/A
Episode #5.23,2004,N/A,84 min,"Action, Sport",N/A,N/A,"Kurt Angle, John Cena, Tony Chimel",N/A,N/A,N/A,N/A,N/A,10,tt6575964,N/A
Halloween,2017,TV-14,44 min,Crime,Greg Shull,Greg Shull,"Karen Brown, Liz Christmas, Marisol Correa","In an upscale, gated community in Annetta South, Texas, evil lurks from within as 17-year old Jake Evans invokes Rob Zombie's revamped classic Hollywood slasher flick, Halloween, in his homicidal quest to destroy his family.",N/A,N/A,N/A,N/A,11,tt6575966,N/A
Episode #5.24,2004,N/A,84 min,"Action, Sport",N/A,N/A,"Yoshihiro Asai, Doug Basham, Matt Bloom",N/A,N/A,N/A,N/A,N/A,8,tt6575968,N/A
Crack Repensar,2014,N/A,N/A,Documentary,"Rubens Passaro, Felipe Crepker Vieira",N/A,N/A,A fresh view on deconstructing the stigmas the society has on crack users.,Portuguese,Brazil,N/A,N/A,N/A,tt6575972,N/A
"Mucha mierda, poco tiempo",2018,TV-MA,39 min,"Action, Drama",Batan Silva,"Catalina Aguilar Mastretta, Samara Ibrahim, María López Castaño","Paulina Gaitan, Adrian Ladron, Andrés Almeida","Violetta attempts to be smarter than Nefas and to work directly with El Gallego, but Henry figures out her plan. Violetta feels trapped in a life she didn't envision for herself and she begins to look for a way out. Meanwhile, her...",N/A,Mexico,N/A,N/A,18,tt6576060,N/A
Episode #2.23,2017,N/A,N/A,"Drama, Family, Romance",Cem Karci,"Melih Cam, Mahinur Ergun, Ha-yeon Jeong","Burcu Biricik, Birkan Sokullu, Tayanç Ayaydin",N/A,N/A,N/A,N/A,N/A,14,tt6576076,N/A
Crackerjack,2014,N/A,N/A,"Comedy, Reality-TV",N/A,N/A,N/A,Edups (Ian) Unboxes Two Boxes Of Crackerjacks And Shows You Some Tricks You Can Do With Them.,N/A,N/A,N/A,N/A,12,tt6576080,N/A
The Flower Lovers,1971,N/A,10 min,"Animation, Short, Sci-Fi",Borivoj Dovnikovic-Bordo,Borivoj Dovnikovic-Bordo,N/A,"A sensational discovery is made: exploding flowers. The whole world is impressed. Not interested in the ordinary flowers any more, people now rave about the new ones. Exploding flowers becomes a mania and a matter of social prestige.",Croatian,Yugoslavia,N/A,7.6,11,tt6576108,N/A
Vocea Romaniei,2011–,N/A,N/A,Reality-TV,N/A,N/A,"Pavel Bartos, Smiley, Loredana Groza","Four famous musicians search for the best voices in Romania and will coach these aspiring singers to become artists. They have their backs turned to them and if a coach likes the voice they hear, they turn around, and the contestant then gets to decide which one of the coaches they want to work with.",Romanian,Romania,N/A,7.2,61,tt6576138,N/A
Shilpi,1995,N/A,130 min,"Biography, Family, Musical",Chashi Nazrul Islam,"Joseph Satabdi (story), Iqram Biju (story), Joseph Satabdi (dialogue), Iqram Biju (dialogue), Chashi Nazrul Islam (screenplay)","Runa Laila, Alamgir, Shaukat Akbar, Babul","Dramatized biographical movie based on the life events of living legend singer Runa Laila, portrayed by herself.",Bengali,Bangladesh,N/A,N/A,N/A,tt6576140,N/A
Mask of Thorn,2019,N/A,102 min,Horror,Mj Dixon,Mj Dixon,"Eve Kathryn Oliver, Sophie Stroud, Maria Lee Metheringham","Bethany has been kidnapped by Avondale's popular kids for a surprise birthday party to celebrate her sweet 16. They don't realize that Bethany is the target of the monstrous 'Thorn', and nothing will stand in his way.",English,United Kingdom,N/A,2.9,442,tt6576144,N/A
Hum,2019,N/A,15 min,"Short, Sci-Fi",Stefano Nurra,Stefano Nurra,"James Bryce, Emma Kilbey, Paul Reynolds","HUM is a short Sci-Fi film that draws inspiration from real life events surrounding the hum phenomenon, experienced in Bristol and Taos. A story of grief and loss, HUM blends together elements of character drama and mystery with contemporary quantum physics theories.",English,United Kingdom,N/A,6.3,19,tt6576150,N/A
American Psychosis,2017,N/A,14 min,"Documentary, Short",Amanda Zackem,N/A,N/A,"Pulitzer-prize winning Journalist, Author and Activist Chris Hedges, discusses modern day consumerism, totalitarian corporate power and living in a culture dominated by pervasive illusion.",English,United States,N/A,7.3,20,tt6576154,N/A
Talent,2017,N/A,N/A,Comedy,Lucas Frison,"Elias England, Lucas Frison","Natalie Lazarou, Andrew Valdes, Bernadette Mullen, Shawn Koch","Kaylee is a high school senior obsessed with everything hockey. Nearing the end of her final year of high school, Kaylee looks forward to the few opportunities she has left playing floor ...",English,Canada,N/A,N/A,N/A,tt6576200,N/A
Pillow Talk Show,2017–,N/A,3 min,Talk-Show,N/A,N/A,"Max Berkowitz, Jeff Van Gundy, Rob Reiner","Pillow Talk Show is an unscripted 3-camera sports and entertainment talk show. Where is history rewritten? Where do our most intimate secrets get shared? Where do our bonds form? It's during pillow talk. We all want to know the latest trade rumors, inside information, and gossip within the sports world. Our host, sports broadcaster Max Berkowitz takes the sports interview show and gets...intimate. Sports industry experts, celebrities, writers, athletes, and fans, will all hop in bed with Max to dish all things sports.",English,United States,N/A,9.0,14,tt6576202,N/A
Rakshadhikari Baiju Oppu,2017,N/A,162 min,"Comedy, Drama",Ranjan Pramod,Ranjan Pramod,"Biju Menon, Aju Varghese, Sankar Induchoodan","Rakshadikari Baiju Oppu explores the story of a funny and good-hearted man Baiju, portrayed by Biju Menon, who is a Government employee and a patron of the Rakshadhikari of Brothers Club in Kumbalam. The club doesn't have any office but functions under the shade of a tree , where relationships are made and the warmth and joy it radiates. It is a Delightful comedy entertainer with the heart of a Little village. How the tree nourishes the lives of whole village and what happens to the tree forms the crux of the story. This film is directed by screenwriter-turned-director Ranjan Pramod and stars Hannah Reji Koshi. Meanwhile, actors Aju Varghese, Deepak Parambol, Hareesh Kanaran, Vijayaraghavan, Janardhanan, Indrans, Dileesh Pothen and Alencier Ley Lopez have supporting roles in the movie. Prasanth Raveendran has worked as the cinematographer on the movie with the music being composed by Bijibal, and the movie is produced by 100th Monkey Movies Pvt Ltd.",Malayalam,India,2 wins & 2 nominations,7.3,"1,074",tt6576288,N/A
Mothers & Daughters,2017,N/A,495 min,"Adult, Drama, Romance",N/A,N/A,"Anikka Albrite, Jessie Andrews, Julia Ann, Veronica Avluv",N/A,English,Canada,N/A,N/A,N/A,tt6576290,N/A
Hardcore,2016,N/A,8 min,Drama,Moshe Rosenthal,Moshe Rosenthal,"Ori Laiser, Omer Perelman Striks, Kristóf Steiner",N/A,"Hebrew, English",Israel,N/A,N/A,19,tt6576292,N/A
Neighbour's Chicken,1974,N/A,N/A,Comedy,Mahmoud Koushan,Parviz Khatibi,"Shoorangiz Tabatabai, Amir Fakhreddin Shirazi, Ali Miri",N/A,Persian,Iran,N/A,N/A,N/A,tt6576374,N/A
32nd Film Independent Spirit Awards,2017,Not Rated,106 min,News,Joel Gallen,"Emmy Blotnick, David Ferguson, Tim Kalpakis","Maren Ade, Casey Affleck, Andrew Ahn","The best independent and artist-driven films are celebrated by the members of the not-for-profit arts organization, Film Independent.",English,United States,N/A,N/A,21,tt6576450,N/A
Lend a Hand for Love,2016,PG,14 min,"Short, Fantasy",John Alan Thompson,"Seth Resnik, Amy Thompson, John Alan Thompson","Robert Wagner, Pat Healy, Kali Rocha","LEND A HAND FOR LOVE is the magical tale of two bashful soul mates who discover love. This visually stunning romance combines stop motion and model miniatures to create a world that is beautiful, magical, and entirely its own.",English,United States,1 nomination,7.1,18,tt6576474,N/A
Dragonfly Eyes,2017,N/A,81 min,"Documentary, Mystery",Xu Bing,"Yongming Zhai, Hanyi Zhang",N/A,"Each of us is captured on surveillance cameras, on average, 300 times a day. These all-seeing 'eyes' observe a young woman named Qing Ting (her name means 'Dragonfly') as she leaves the Buddhist temple where she has been training to be a nun and returns to the secular world, taking a job in a highly mechanized dairy farm. Ke Fan, a technician working on the farm, falls in love with her and breaks the law in an attempt to please her. On his release from jail Ke Fan looks for Qing Ting again, without success - until he comes to think that she has reinvented herself as the online celebrity Xiao Xiao. But Xiao Xiao slips from her pedestal, and Ke Fan resolves to reinvent himself as Qing Ting.",Mandarin,China,4 wins & 6 nominations,6.4,203,tt6576482,N/A
Milf Fantasy,2015,N/A,231 min,Adult,N/A,N/A,"Keisha Grey, Veronica Avluv, Lisa Ann, Ash Hollywood",N/A,English,Canada,N/A,7.0,6,tt6576494,N/A
"Kleiner Junge, großer Freund",2017,N/A,89 min,Drama,Michael Karen,"Marco Rossi, Kerstin Schütze","Tanja Wedhorn, Stephan Luca, Likho Mango",N/A,German,Germany,N/A,5.5,19,tt6576500,N/A
Banat Sukkar Nabat,2011,N/A,N/A,"Drama, Romance",N/A,N/A,"Amal Al-Awadhi, Almass, Abdullah Altararwah","Sarah, Manar and Farah are three university colleagues as well as friends, each with her own personal problems. Manar suffers from being abandoned by her lover. Sarah lives with a husband that she doesn't like, and whom she didn't...",Arabic,Kuwait,N/A,N/A,N/A,tt6576502,N/A
The Silent Revolution,2018,PG,111 min,"Drama, History",Lars Kraume,"Dietrich Garstka, Lars Kraume","Leonard Scheicher, Tom Gramenz, Lena Klenke","An entire classroom of twelfth graders in the Communist-controlled German Democratic Republic is traumatized when they discover what is really happening during the Hungarian Uprising of 1956. This forbidden information brings them into conflict with the school and government authorities, and only by sticking together can they save one or all members of the class from persecution. Family ties are also called into question.","German, Russian, Hungarian, English",Germany,9 wins & 8 nominations total,7.4,"6,394",tt6576556,N/A
Brandi Loves Girls,2016,N/A,127 min,N/A,Dana Vespoli,N/A,"Brandi Love, Kate England, Ash Hollywood, Shyla Jennings",N/A,English,Canada,N/A,N/A,N/A,tt6576558,N/A
"Oh, Christ!",2000,N/A,3 min,"Animation, Short, Comedy",Xeth Feinberg,Mike Reiss,"Jim J. Bullock, Nick Jameson, Billy West",N/A,N/A,N/A,N/A,N/A,N/A,tt6576562,N/A
Queer Doc,2000,N/A,3 min,"Animation, Short, Comedy",Xeth Feinberg,Mike Reiss,"Jim J. Bullock, Tress MacNeille, Maurice LaMarche",N/A,N/A,N/A,N/A,N/A,N/A,tt6576584,N/A
The Job Interview,2017,N/A,132 min,Sci-Fi,"Sid Burston, Ernest Serrano, Philip Thornton","Betty Burston, Sid Burston, Ronald H. Gray","Dawna Lee Heising, Patrice Fisher, Michael Joseph Pierce","Three powerful men have been invited to a meeting which will change one of their lives forever. Money and power are all they care about. They fear no man. They will come to fear ""The Job Interview"".",English,United States,N/A,N/A,25,tt6576586,N/A
B.S. I Love You,2000,N/A,3 min,"Animation, Short, Comedy",Xeth Feinberg,"Mike Reiss, Mike Reiss (creator)","Jim J. Bullock, Nick Jameson, Maurice LaMarche, Tress MacNeille",N/A,N/A,N/A,N/A,N/A,N/A,tt6576600,N/A
Into the Light,2017,TV-MA,26 min,"Comedy, Drama",Ken Kwapis,"Tig Notaro, Diablo Cody, Stephanie Allynne","Tig Notaro, Noah Harpster, John Rothman","Tig goes on a complicated date. Bill makes a connection with a woman in his office building. Remy also meets someone, at church. A mysterious crystal brings the family together.",N/A,N/A,N/A,N/A,103,tt6576684,N/A
Who Do You Think You Are?,2017,TV-MA,29 min,"Comedy, Drama",Wendey Stanzler,"Tig Notaro, Diablo Cody, Zoe Jarman","Tig Notaro, Noah Harpster, John Rothman",Kate pulls back but might be jealous of Tig's chemistry with a sexy musician. Bill and Remy separately attempt to rise to challenges presented by dating Felicia and Desiree.,N/A,N/A,N/A,N/A,102,tt6576686,N/A
Kiss Me and Smile for Me,2017,TV-MA,28 min,"Comedy, Drama",Ken Kwapis,"Tig Notaro, Diablo Cody, Kate Robin","Tig Notaro, Noah Harpster, John Rothman","Tig and Kate deal with negative reactions to their radio show, leading them to a career opportunity. Remy and Bill attend an emotionally charged party at the senior center, while Tig and Kate go fishing and their relationship deep...",N/A,N/A,N/A,N/A,103,tt6576690,N/A
Can't Fight This Feeling,2017,TV-MA,27 min,"Comedy, Drama",Minkie Spiro,"Tig Notaro, Diablo Cody, Cara DiPaolo","Tig Notaro, Noah Harpster, John Rothman","Frustrated by the impossibility of a relationship with Kate, Tig withdraws. Kate has a disturbing encounter at work which infuriates Tig. Remy hosts a dinner at Bill's house with an unexpectedly long guest list.",N/A,N/A,N/A,N/A,108,tt6576692,N/A
I'm Alive,2017,TV-MA,29 min,"Comedy, Drama",Minkie Spiro,"Tig Notaro, Diablo Cody, Kate Robin","Tig Notaro, Noah Harpster, John Rothman","After Tig tells the story of their seemingly-unmanageable work situation to their radio audience, Tig and Kate's relationship takes a new turn. Bill makes an impression at a wedding. Bill and Remy both face difficult revelations.",N/A,N/A,N/A,N/A,119,tt6576696,N/A
Episode #15.7,2017,TV-MA,60 min,"Comedy, News, Talk-Show",Paul Casey,"Adam Felber, Matt Gunn, Brian Jacobsmeyer","Bill Maher, Rosa Brooks, Jeffrey Lord","HD. Guests: Rosa Brooks, Bill McKibben, Jeffrey Lord, Joy Reid, Charlie Sykes.",English,United States,N/A,6.5,54,tt6576730,N/A
High Flyers,1989,N/A,60 min,N/A,Kevin Dunn,Vince McMahon,"Paul Centopani, Randy Colley, Danny Davis, Ted DiBiase",N/A,English,USA,N/A,N/A,N/A,tt6576874,N/A
Lost in Pronunciation,2017,N/A,N/A,Comedy,N/A,N/A,"Ivan Aristeguieta, Lori Bell, Nic Kreig","This is a series of six 6-8 minute shorts co-written by and starring Venezuelan stand-up comedian Ivan Aristeguieta. As Ivan discovers what it means to be a real 'Aussie', his quest to becoming a permanent resident isn't so much about ticking a box on a form, but learning about the strange and unique customs that we take for granted, and that make Australians what they are. With the help of two Aussie roommates, a lesbian tradie (Lori Bell) and hipster vegan (Nick Kreig), Ivan gets a firsthand insight into modern Australia. In the current climate of being an immigrant, what it takes to being one of the 'good ones' and how lucky Ivan feels that he has chosen Australia to visit.",English,Australia,N/A,6.8,11,tt6576904,N/A
Falco - Die ultimative Doku,2017,N/A,90 min,Documentary,Rudi Dolezal,Rudi Dolezal,"Falco, Axel Herrig, Gerald Sagmeister",N/A,German,"Austria, Germany",1 nomination,N/A,8,tt6576950,N/A
Ataraxya,2015,N/A,6 min,"Animation, Short","Marion Chopin, Carla Gandolfi, Maxime Hélier",N/A,Guilherme Pereira,A guy is having an hallucinatory experience on his way to a music concert.,English,France,N/A,6.7,17,tt6576968,N/A
Wives in Pantyhose,2001–,N/A,N/A,Adult,N/A,N/A,"Shawn Rees, Sarah, Horse",N/A,English,United States,N/A,N/A,8,tt6577008,N/A
Brotherly Love,2017,N/A,8 min,"Short, Comedy, Romance",Barry Battles,N/A,"Derek Theler, Steele Stebbins, Krista Kalmus","When Chris and Megan's relationship comes to a screeching halt, Chris digs deep into romantic comedy movie tropes to try to win her back, but ends up getting help in unlikeliest place.",English,United States,N/A,9.4,35,tt6577032,N/A
The Gayest Place on Earth,2002,TV-14,3 min,"Animation, Short, Comedy",Xeth Feinberg,Mike Reiss,"Jim J. Bullock, Maurice LaMarche, Kevin Michael Richardson",N/A,N/A,N/A,N/A,N/A,N/A,tt6577034,N/A
Episode #1.6,1988,N/A,N/A,"Adventure, Fantasy, Sci-Fi",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,tt6577070,N/A
Episode #1.7,1988,N/A,N/A,"Adventure, Fantasy, Sci-Fi",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11,tt6577072,N/A
Episode #1.5,1988,N/A,N/A,"Adventure, Fantasy, Sci-Fi",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11,tt6577078,N/A
The Man from the Desert Star,2017,TV-PG,N/A,"Action, Adventure, Comedy",Takayuki Shibasaki,"Shotaro Ishinomori, Nobuhiro Mouri","Takumi Kizu, Yosuke Kishi, Taiki Yamazaki","Lucky and the others find the 8th Kyuranger, Stinger. However, Stinger refuses to join their side and attacks them instead.",Japanese,Japan,N/A,N/A,6,tt6577092,N/A
Famous Feuds,2017,TV-PG,22 min,"Documentary, History",Kevin R. Hershberger,Ron Nelson,"Jeffery Clarke, Lars D.H. Hedbor, Raian Stanley, Nicole Zavska","Myths distort the stories of two of America's most renowned rivalries. Before their fateful duel, Alexander Hamilton and Aaron Burr were law partners; and the conflict between the Hatfields...",N/A,N/A,N/A,N/A,N/A,tt6577094,N/A
Day 87,2017,TV-PG,42 min,"Documentary, Game-Show, Reality-TV",N/A,N/A,"Carleigh Fairchild, Zachary Fowler, Megan Hanecek","The remaining participants, short on food, risk death in their attempt to triumph. Only one survivalist will be able to endure the wilds of Patagonia and take home the $500,000 prize.",English,United States,N/A,N/A,66,tt6577204,N/A
Season 3 Reunion Special,2017,TV-PG,40 min,"Documentary, Game-Show, Reality-TV",N/A,N/A,"Britt Ahart, Kevin Burkhardt, Carleigh Fairchild","After the longest test of endurance in series history, the participants of Alone's third season reunite to discuss their experiences, genius creations, and reveal never before seen footage.",English,United States,N/A,N/A,37,tt6577212,N/A
The Haladie,2017,TV-PG,42 min,"Game-Show, Reality-TV",Alfonso Trinidad,N/A,N/A,"For the first time ever, four bladesmiths must use high carbon steel to forge a hatchet. After an intense round of testing, only two can chop their way to the final round where they'll have just five days to create an ancient Indi...",N/A,N/A,N/A,N/A,31,tt6577218,N/A
Redemption,2017,TV-PG,42 min,"Game-Show, Reality-TV",Alfonso Trinidad,N/A,N/A,"Four previously eliminated bladesmiths return to the forge for a shot at redemption, but they face a challenge that will make their climb to the top more difficult than they imagined. After two rounds of competition with shocking ...",N/A,N/A,N/A,N/A,28,tt6577224,N/A
Negotiator's Rule,1998,N/A,24 min,"Animation, Action, Adventure",N/A,N/A,"Masuo Amada, Takaya Hashi, Norihiro Inoue",N/A,Japanese,Japan,N/A,N/A,N/A,tt6577240,N/A
Necro Files 3000,2017,N/A,62 min,"Animation, Comedy, Horror",Matt Jaissle,"Matt Jaissle, Matt Hundley","Matt Hundley, Matt Jaissle, Andrea Mulzer","20 years to the day, and the murders are starting again. Murders so GHASTLY, so HORRIFYING, so utterly DEGENERATE, that it can only be the work of a ZOMBIE CANNIBAL RAPIST. Phineas Hogweather is an investigative journalist. He is also the witness to MURDER. After stumbling upon a live webcam attack by what appears to be the Necro Files Zombie from 20 years ago, Phineas hooks up with occult authority Professor Blackthorn. The two reluctant heroes chase the bloodthirsty creature around the globe and back, culminating in an explosive climax that pits the Zombie against the Pentagon's deadly Killbot 9000.",English,United States,N/A,3.9,70,tt6577246,N/A
Charlie,1998,N/A,24 min,"Animation, Action, Adventure",Masayuki Kojima,"Hokusei Katushika, Takashi Nagasaki, Tatsuhiko Urahata","Norihiro Inoue, Masashi Sugawara, Akiko Takeguchi",N/A,Japanese,Japan,N/A,N/A,18,tt6577250,N/A
Arka Evin Insanlari,1988,N/A,N/A,Drama,Ömer Ugur,"Cemal Gözütok, Ömer Ugur","Perihan Savas, Yilmaz Zafer, Yildirim Gencer, Sabahat Izgü",N/A,Turkish,Turkey,N/A,N/A,N/A,tt6577276,N/A
The Civil War,2017,TV-PG,22 min,"Documentary, History",Kevin R. Hershberger,Ron Nelson,"John Paul Andrews, Jeffery Clarke","Myths cloud the real facts of America's Civil War. The North's biggest city tried to secede; the Union didn't go to war to end slavery; most deaths weren't caused by battle wounds, and ...",N/A,N/A,N/A,6.6,5,tt6577300,N/A
The MacGu Movie,2017,N/A,13 min,"Short, Adventure",Mayo Matsuda,Mayo Matsuda,"Victor Chung, Braeden Henry, Mayo Matsuda",Three chefs are tasked on a journey like no other by the king in order to stop an evil force from rising again.,English,Canada,N/A,8.8,8,tt6577324,N/A
