title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
They Were Ten,1961,N/A,105 min,Drama,Baruch Dienar,"Gabriel Dagan, Baruch Dienar, Menahem Shuval","Ninet Dinar, Oded Teomi, Leo Filler",The recreation of the establishment of a nineteenth century settlement in Eretz Yisrael by ten Russian Jews. They had to build the land and also contend with the Arab resentment and the Turkish military.,Hebrew,Israel,N/A,6.4,37,tt0136991,N/A
Herr Puntila und sein Knecht Matti,1966,N/A,120 min,"Comedy, Drama",Rolf Hädrich,"Bertolt Brecht, Rolf Hädrich, Hella Wuolijoki","Karin Baal, Leonard Steckel, Mario Adorf",N/A,German,West Germany,N/A,8.7,15,tt0136992,N/A
Mr. Lahtinen Takes French Leave,1939,N/A,77 min,Comedy,Nyrki Tapiovaara,"Kjeld Abell, Ralf Parland, Nyrki Tapiovaara","Fritz-Hugo Backman, Märta Laurent, Hertta Leistén",A comedic social critique about a man who revolts against his middle-class life.,Finnish,Finland,N/A,7.6,13,tt0136993,N/A
Hirttämättömät,1971,N/A,85 min,"Western, Comedy","Vesa-Matti Loiri, Spede Pasanen",Spede Pasanen,"Vesa-Matti Loiri, Simo Salminen, Spede Pasanen","Two outlaws, The Lonely Rider and the Indian Tonto, have caught (at least they think they have) Speedy Gonzales, a ruthless gunfighter from the town of Njietponimaistadi. They start to travel to another town for the reward, through the desert without water and fighting against Indians. And just to find out that they have made a full circle back to origin.",Finnish,Finland,N/A,6.5,774,tt0136997,N/A
A History of Violence,1991,N/A,7 min,Short,Danny Acosta,Danny Acosta,N/A,"This disturbing and controversial experimental film tells the story of 28-year-old Ray Garcia, whose abusive upbringing still affects him deeply. His personal history growing up in a violent family, compounded with the barrage of violence he views on television, pushes him over the edge. In the end, he contemplates committing violent crimes himself. A History of Violence questions the power that familial and media violence has on both individuals and our culture at large.",English,United States,N/A,7.0,43,tt0136998,N/A
Holiday Greetings 1941,1941,Approved,2 min,Short,N/A,N/A,Lewis Stone,"Lewis Stone urges movie-goers to appreciate those in the US armed forces who will be spending the holidays overseas, away from their families. On behalf of everyone in motion pictures, he wishes them ""a very happy, and a free, holiday.""",English,United States,N/A,6.7,55,tt0136999,N/A
A Holiday for Love,1996,N/A,105 min,"Drama, Family, Romance",Jerry London,Darrah Cloud,"Tim Matheson, Melissa Gilbert, Michelle Trachtenberg","A man is sent to a small town to assess which of the workers in the local factory that supplies the town with jobs should get the boot when the downsizing begins. He gets sidetracked when he falls in love with a local, a cute sing...",English,Canada,N/A,6.4,769,tt0137000,N/A
Homoteens,1993,N/A,60 min,Documentary,Joan Jubela,N/A,N/A,"Three gay and two lesbian teenagers tell director Joan Jubela some true stories of their own, regarding their coming-out and sexuality.",English,United States,1 win,5.3,12,tt0137001,N/A
Hopeaa rajan takaa,1963,N/A,76 min,"Adventure, War",Mikko Niskanen,"Esa Anttala, Mikko Niskanen, Martti Saarikivi","Jaakko Pakkasvirta, Spede Pasanen, Veikko Kerttula","Summer 1941, soon after the Finnish Winter War. Wist and Anttala are young war veterans whose homes ended up on the wrong side of the new border after the Soviet Union claimed ownership of the Finnish Karelia as a result of the war. The men decide to reclaim a chest full of silver that was hidden under Wist's home before the family was evacuated to Finland. Together with Paukku, a third young man with less experience in risky situations, they cross the border at nighttime and start their dangerous expedition through Soviet terrain.","Finnish, Russian",Finland,N/A,6.8,295,tt0137003,N/A
Hornankoski,1949,N/A,105 min,Drama,"Teuvo Tulio, Roland af Hällström",Jussi Talvi,"Regina Linnanheimo, William Markus, Åke Lindman","Two brothers, one frivolous but fun, the other industrious but dull, both rivals to one woman worker on their farm they both fancy, told in black and white classic melodrama way.",Finnish,Finland,1 win,6.1,99,tt0137004,N/A
Howard Stern's Butt Bongo Fiesta,1992,N/A,83 min,Comedy,Michael Bernhaut,"Mark Cronin, Jackie Martling (head writer), Fred Norris, Robin Quivers, Howard Stern","Howard Stern, Elephant Boy, Daniel Carver, Gary Dell'Abate",N/A,English,USA,N/A,5.7,189,tt0137006,N/A
A hölgy egy kissé bogaras,1938,N/A,84 min,Comedy,Ákos Ráthonyi,Károly Aszlányi,"Klári Tolnay, Imre Ráday, Gerö Mály",Bimbi is unemployed and she struggles to make a living. The previous tenant had a letter of recommendation for the director of 'Tormássy' company but she was sent to a madhouse in the meantime. Thus Bimbi can apply for a job with ...,Hungarian,Hungary,N/A,7.5,89,tt0137007,N/A
I Like Mike,1961,N/A,120 min,"Comedy, Drama",Peter Frye,"Peter Frye, Aharon Meged","Batya Lancet, Gideon Singer, Zeev Berlinsky","An Israeli woman wants her daughter to marry Mike, the rich American son of an oil tycoon. However, she is already in love with a poor soldier, and Mike only has eyes for a Yemenite whose picture he sees in the paper.",Hebrew,Israel,1 nomination,7.3,21,tt0137009,N/A
If She Grows Up Gay,1983,N/A,23 min,Short,Karen Sloe Goodman,N/A,N/A,A blue collar African American mother talks about her pregnancy and raising her daughter with her lesbian lover.,English,United States,N/A,N/A,8,tt0137013,N/A
Ifé,1993,N/A,5 min,Short,H. Len Keller,N/A,N/A,"Ifé has come to San Francisco from Paris. She cruises in a Buick Riviera, sometimes dressing as a woman, sometimes as a man. She describes herself as a woman who adores women, and San Francisco is just the place for Ifé to taste all their flavors and styles. Her secret: don't fall in love. Even so, as she reflects on her year in S.F. and the women she's known there, she thinks of her close call with Anna and she wistfully remembers Whitney.",English,United States,N/A,N/A,22,tt0137014,N/A
Imagining Emily,1999,N/A,N/A,Short,N/A,"Andrew Hill Newman, Matthew Perry",N/A,"A soon-to-be wed man gets a surprise when his imaginary (female) childhood friend comes back into his life, and stirs things up.",English,United States,N/A,6.0,99,tt0137016,N/A
How to Break 90 #5: Impact,1933,N/A,9 min,"Short, Sport",George Marshall,O.B. Keeler,"Bobby Jones, Otis Harlan, Harvey Hicks","In this lesson from golf champion Bobby Jones' series ""How To Break 90"", Jones demonstrates the proper swing and how it affects the moment of impact between the club face and the ball.",English,United States,N/A,4.6,21,tt0137018,N/A
Incognito,1958,N/A,100 min,"Crime, Drama",Patrice Dally,"Yvan Audouard, Ben Barzman, Albert Simonin","Eddie Constantine, Danik Patisson, Gaby André","Bob Stanley was an American secret agent during World War II in France. After the war Stanley returns to France as a consul. In reality, he works for the FBI, to roll up the organization that manufactures fake U.S. dollars. A violent confrontation is insurmountable.",French,France,N/A,5.2,75,tt0137021,N/A
International Sweethearts of Rhythm,1986,N/A,30 min,"Documentary, Short, Music","Greta Schiller, Andrea Weiss",N/A,"Ernestine Davis, Renei Phelan, Helen Jones Woods",Documentary about the black all-girl swing band of the 1940s.,English,United States,N/A,7.8,13,tt0137025,N/A
"Irmeli, seitsentoistavuotias",1948,N/A,82 min,Drama,Ville Salminen,"Vilém Neubauer, T.J. Särkkä","Eila Peitsalo, Birgit Kronström, Kullervo Kalske","""Irmeli - seventeen"" - A story about a young girl who worships the memory of her deceased father and becomes infatuated in her mother's new lover. Unhappy Irmeli takes off to Sweden.",Finnish,Finland,N/A,4.5,44,tt0137027,N/A
Iskelmäkaruselli pyörii,1960,N/A,81 min,Music,Harry Orvomaa,Aarre Elo,"Aarre Elo, Kauko Holm, Teijo Joutsela",N/A,Finnish,Finland,N/A,3.6,11,tt0137028,N/A
Isoviha,1939,N/A,91 min,"Drama, History",Kalle Kaarna,"Kalle Kaarna, Jyrki Mikkonen","Hilkka Helinä, Kalevi Mykkänen, Santeri Karilo","The historical film Isoviha (1939), directed by Kalle Kaarna and based on a novel and screenplay by Jyrki Mikkonen, is set in a Savoy village in the early 17th century. In the story, the parish priest Petrelius refuses to accept the marriage proposals of his young daughter Karoliina and Paavo Paulinpoika. Paavo, who enlists in the King's forces, is wounded in the Battle of Poltava. On his return to Finland, he finds his village and his beloved at the mercy of the Russians, besieged by Cossack Captain Voronoff.",Finnish,Finland,N/A,5.6,39,tt0137029,N/A
Isäntä soittaa hanuria,1949,N/A,71 min,"Comedy, Music",Matti Kassila,"Matti Kassila, Tatu Pekkarinen, T.J. Särkkä","Kalle Viherpuu, Eila Peitsalo, Rolf Labbart",N/A,Finnish,Finland,N/A,5.7,67,tt0137030,N/A
Isäpappa ja keltanokka,1950,N/A,77 min,Comedy,Edvin Laine,Toivo Kauppinen,"Joel Rinne, Mirjam Novero, Lasse Pöysti","Yrjö Tammela is a grumpy doctor of zoology, who suffers from sciatica.His only passion are some rare aquarium fishes.Those fishes are one reason why all the housemaids leave so soon.This doesn't make the grown children, Ulla, Lauri and Aimo, too happy.They decide daddy needs a new wife.Ulla meets a lovely doctor called Annikki Salmi.The doctor becomes the new housemaid, and Tammela becomes a new man.Isäpappa ja Keltanokka (1950) is a comedy film directed by Edvin Laine.Toivo Kauppinen is the writer.Joel Rinne does fantastic job as Yrjö Tammela.Lasse Pöysti, Eila Peitsalo and Matti Ranin are superb as Aimo, Ulla and Lauri Tammela.Mirjam Novero is excellent as Dr. Annikki Salmi.Siiri Angerkoski is amazing as Birgit Alanne.Aarne Laine is great as Juurinen.Jalmari Rinne plays a board member.As does Arvo Lehesmaa.And Veikko Linna.And Eino Kaipainen.Rakel Laakso is a pen pal.Also Vappu Jurkka and Tiina Rinne are seen in the movie.And Ahti Haljala.The movie has some fun stuff.It's quite amusing when Angerkoski's Birgit is mistaken by Aimo to be his father's love interest.That makes her a bit enthusiastic.Or when Lauri goes to woo, on his father's behalf, the woman he has done some correspondence with.And she's a bit worried of the age gap.60 years ago the Finnish movies looked a lot like this.And they amused a lot more than the movies today do.",Finnish,Finland,N/A,5.6,61,tt0137031,N/A
The Gang,1963,N/A,99 min,Drama,Åke Lindman,"Lauri Jauhiainen, Olavi Karu","Tarja Nurmi, Esko Salminen, Ville-Veikko Salminen",Two bored teenagers from the country side move to Helsinki and end up in the claws of a tough street gang.,Finnish,Finland,N/A,5.5,126,tt0137033,N/A
Jenna's Revenge,1996,X,90 min,Adult,Brad Armstrong,Brad Armstrong,"Jenna Jameson, Jill Kelly, Holly Body, Sindee Coxx","A woman with an abusive husband hires a man to kill him, but it turns out that things aren't exactly the way they seem.",English,USA,N/A,7.1,158,tt0137034,N/A
Jeremiah of Jacob's Neck,1976,N/A,30 min,"Comedy, Fantasy",Ralph Senensky,"Peter Benchley, Jo Swerling Jr.","Keenan Wynn, Ron Masak, Arlene Golonka, Brandon Cruz",N/A,English,USA,N/A,N/A,N/A,tt0137035,N/A
Jerome,1998,R,91 min,Drama,"David Elton, Thomas Johnston, Eric Tignini","David Elton, Thomas Johnston, Eric Tignini","Drew Pillsbury, Wendie Malick, Scott McKenna","Jerome is a day in the life of a dreamer. Wade Hampton has found himself trapped by responsibility and lack of understanding by those closest to him. As a result, Wade simply leaves his old life with the idea of fulfilling a repressed dream of becoming an artist in Jerome, Arizona, a town he knows only through a postcard given to him years earlier by a co-worker. Naturally, an action as extreme as this is not without consequences. On his way, Wade meets Jane, a road hard, enigmatic drifter who lives the life of total freedom he has longed for. As the two speed farther and farther across the scorching Arizona desert, events snowball into an unforeseen crisis forcing Wade to confront realities he never could have imagined only hours earlier.",English,United States,1 nomination,6.5,143,tt0137036,N/A
Jinx,1996,X,85 min,Adult,Fred J. Lincoln,N/A,"Jenna Jameson, Jacklyn Lick, Roxanne Hall, Julie Rage",A gambler falls for a hooker (Jenna Jameson) and begins a downward spiral of bad luck. The hooker is torn between her new man and her previous pimp.,English,USA,N/A,6.1,41,tt0137037,N/A
The Jogger,1988,N/A,23 min,"Short, Drama, Thriller",Robert Resnikoff,Robert Resnikoff,"Terry O'Quinn, Tom Morga, Elizabeth Ruscio",A jogger is attacked and chased one morning by a would be killer. The film sets out to show that the greatest horror in life is often that which lies beneath the calm surface of every day normality.,English,United States,N/A,6.8,43,tt0137039,N/A
Johnny Mysto: Boy Wizard,1997,PG,87 min,"Adventure, Fantasy",Jeff Burr,Neal Marshall Stevens,"Lane Toran, Russ Tamblyn, Michael Ansara, Amber Tamblyn","Novice magician Johnny Mysto dreams of going back in time to visit the magicians of earlier eras. He recruits TV magician Blackmoor and begins his own time-travel quest. After accidentally transporting his younger sister to medieval times during a magic trick, Johnny has even more incentive. Guided by his mystical ring, Johnny travels all the way to Camelot, meeting ancient legends Merlin and King Arthur along the way.",English,USA,N/A,4.6,144,tt0137041,N/A
Jos oisi valtaa...,1941,N/A,93 min,"Comedy, Musical",Yrjö Norta,"Lauri Kyöstilä, Jaakko Sola","Aku Korhonen, Sirkka Sipilä, Yrjö Tuominen","At the time of writing this, I have only seen four films by director Yrjö Norta (1904-1988). The comedies Asessorin naishuolet (1937) and Lapatossu (1937) didn't impress me much, while the drama Yövartija vain? (1940) is actually pretty alright. Jos oisi valtaa, the follow-up to the latter, is not exactly a masterpiece of cinema, but works fine as a silly little comedy.The story is a variation of the traditional rags-to-riches pattern: a poor but well-liked and jovial garbage paper collector Mikko Nousiainen (Aku Korhonen) stumbles upon a winning lottery ticket and becomes filthy rich. With his friend Riku (Lauri Kyöstilä), he purchases a nickel mine from a greedy industrialist Irvas (Yrjö Tuominen) and becomes attracted to Irvas' pretty daughter Aune (Sirkka Sipilä) who doesn't mind his affections at all. However, troubles are caused by the schemes of Irvas and his business partner Berg (Joel Rinne), as well as several romantic misunderstandings.Even though the movie is not really a genuine musical, the plot quickly becomes secondary to various musical numbers like songs, dances and even a puppet show. Luckily the score by Martti Similä sounds very nice and the opera singing and ballet dancing are entertaining in their own right, which is fortunate for the movie considering how much time they take from actually advancing the plot. Not that the story is too strong to begin with: the writing goes for the most obvious jokes and all the tensions between the characters soon fizzle into nothing without much effort. Being his usual lovable if not too handsome self, Aku Korhonen may not be the most convincing love interest for the cute Sirkka Sipilä, but who cares, unlikely romances are pretty much a staple of the genre anyway.Everything mentioned in the paragraph above is true until the very last scene that completely changes the sugary taste the movie had been leaving in the audience's mouth before. The melancholic twist can feel like a disappointing downer at first, but I think it ultimately raises the movie above run-of-the-mill musical nonsense, as much I like silly song-fests. In any case, despite Norta's direction coming across as a bit aimless at times, I enjoyed Jos oisi valtaa a lot, largely thanks to the charisma of Korhonen and the numerous musical scenes. In the end, the bittersweet tone earns the movie a place among my favourite Finnish films of the 1940s.",Finnish,Finland,N/A,4.7,43,tt0137042,N/A
Jossain on railo,1949,N/A,99 min,"Drama, Romance",Valentin Vaala,"Eino Heino, Valentin Vaala, Hella Wuolijoki","Ansa Ikonen, Santeri Karilo, Ekke Hämäläinen",N/A,Finnish,Finland,N/A,6.4,40,tt0137043,N/A
Jouluksi kotiin,1975,N/A,89 min,Drama,Jaakko Pakkasvirta,"Jaakko Pakkasvirta, Väinö Pennanen, Pentti Saaritsa","Paavo Pentikäinen, Irma Martinkauppi, Kaisa Martinkauppi","Construction worker Urho Suomalainen, his factory-worker wife Sirkka, and their two school-age children dream about getting away from their cramped rental apartment and moving to a house of their own. Urho decides to build one from scratch, starting from hauling trees from the forest to the sawmill. As the building progresses, a serious fault is discovered in its foundations. The family also has problems with their mortgage. Urho develops pneumonia and passes away before he sees his house completed. At his grave, a fellow worker gives a powerful speech praising socialism.",Finnish,Finland,1 win & 1 nomination,6.6,103,tt0137044,N/A
Zabavy molodykh,1988,N/A,81 min,Drama,Evgeniy Gerasimov,Viktor Merezhko,"Stanislav Lyubshin, Marina Zudina, Nina Ruslanova","A group of college students due to truancies was eliminated from physical education classes and lost the opportunity to get credit. In order to correct the situation, the guys come up with a prank: a pretty student should charm the teacher.",Russian,Soviet Union,N/A,6.8,76,tt0137045,N/A
Juego limpio,1995,N/A,93 min,Comedy,Marco Julio Linares,Ana Cruz,"Carlos Bracho, Juan Carlos Colombo, Natalia Cruz",N/A,Spanish,Mexico,1 win & 6 nominations,6.9,14,tt0137047,N/A
Juha,1937,N/A,101 min,Drama,Nyrki Tapiovaara,"Heikki Aho, Juhani Aho, Björn Soldan","Hannes Närhi, Irma Seikkula, Walle Saikko","Eastern Finland in 18th century. Farmer Juha has raised an orphan girl Marja and married her. Karelian trader Shemeikka visits the farm and starts to make advances to young and beautiful Marja, tempting her to run away with him.",Finnish,Finland,N/A,6.7,142,tt0137048,N/A
The Billposters,1970,N/A,83 min,N/A,Tuomo-Juhani Vuorenmaa,Raimo O. Niemi,"Alpo Halonen, Ismo Kajander, Hannu Kostilainen",N/A,Finnish,Finland,N/A,4.1,18,tt0137049,N/A
Jumalan myrsky,1940,N/A,82 min,"Drama, Romance",Valentin Vaala,"Lauri Haarla, Turo Kartto","Irma Seikkula, Olavi Reimas, Simo Osa",N/A,Finnish,Finland,N/A,5.3,42,tt0137050,N/A
The Justice Game,1989–,N/A,50 min,Drama,N/A,N/A,"Denis Lawson, Hilton McRae, Paul Brooke","There were two series of The Justice Game, not one, both broadcast in 1989. Series 1 has four episodes, series 2 has three. Denis Lawson starred in all seven. Tried to correct the page, but IMDb's correction system is too stupidly inflexible to make it possible.As for quality - Lawson gives an excellent performance as the cynical, opportunist Scots lawyer, backed by actors of the calibre of Diana Quick, Joss Ackland, Michael Kitchen, Anita Zagaria and Barbara Flynn. The plots tend to be overstuffed, but the Glasgow background is vividly evoked, thanks to extensive use of location shooting. (Warning) If you buy the recently released Simply Media two-disc set and need some help with the Scots accents: the subtitles were compiled by someone with serious hearing problems....",English,United Kingdom,N/A,7.6,25,tt0137051,N/A
Jäinen saari,1964,N/A,90 min,Drama,Erik Häkkinen,"Erik Häkkinen, Mika Waltari","Kalervo Koski, Annikki Moksi, Esko Varilo","A disillusioned visual artist and student girl find magnetic attraction for one night. She temporarily quenches his burn of alcohol and hunger for love, while he makes her forget her fatal illness.",Finnish,Finland,N/A,N/A,43,tt0137052,N/A
One Night I Ruined My Life,1951,N/A,75 min,"Drama, Romance",Mavrikios Novak,"Ioanna Boukouvala-Anagnostou (novel), Mavrikios Novak","Daphne Skoura, Thodoros Moridis, Dinos Dimopoulos, Giorgos Bardouniotis","In the arranged and happy life of a married woman, an old lover reappears and disturbs her calm. This reemergence becomes a threat to the family peace and the relationship with her husband, a relationship tested irreparably.",Greek,Greece,N/A,N/A,N/A,tt0137054,N/A
Tuesday,1963,N/A,22 min,Short,Márk Novák,Márk Novák,"László Hável, Béla Simor",N/A,Hungarian,Hungary,N/A,7.6,19,tt0137055,N/A
Kiváncsi Fáncsi,1986–,N/A,7 min,"Animation, Short, Family",N/A,N/A,"Judit Halász, Zsuzsa Csala, Gellért Raksányi",N/A,Hungarian,Hungary,N/A,6.8,37,tt0137058,N/A
Kleine Einbrecher,1997,N/A,82 min,Crime,Martin Gies,Dorothee Schön,"Martin Sukale, Birthe Wolter, August Schmölzer",N/A,German,Germany,N/A,7.8,18,tt0137059,N/A
Komédia a tetön,1969,N/A,44 min,Comedy,Márton Keleti,Miklós Gyárfás,"Éva Ruttkai, Antal Páger, Zoltán Latinovits","Mid age couple spend some days in their weekend house. The wife climbs up to the roof just to meditate on her life, and wants her husband join as well. He is giddy in height but wants to show how brave he is, so gets there soon on...",Hungarian,Hungary,N/A,7.4,36,tt0137061,N/A
Kunkori és a Kandúrvarázsló,1980,N/A,62 min,Family,László Hollós,Ede Tarbay,"Ildikó Meixler, Henrik Kemény, Klára Balogh",N/A,Hungarian,Hungary,N/A,7.7,13,tt0137064,N/A
Lady,1993,N/A,28 min,Short,Ira Sachs,Dominique Dibbell,Dominique Dibbell,Camp portrait of a performer. Is she a woman playing a gay man playing a woman?,English,United States,N/A,5.6,109,tt0137068,N/A
Legyél te is Bonca!,1984,N/A,70 min,"Drama, Family",Ilona Katkics,Katalin Varga,"István Bujtor, Antal Páger, Zsuzsa Farkas",N/A,Hungarian,Hungary,N/A,6.2,36,tt0137071,N/A
Die letzte Chance,1962,N/A,77 min,Drama,Hans-Joachim Kasprzik,"Hans-Joachim Kasprzik, Hans Oliva","Armin Mueller-Stahl, Harald Halgardt, Hans Fiebrandt",N/A,German,East Germany,N/A,6.2,7,tt0137073,N/A
Liv till varje pris,1998,N/A,93 min,"Documentary, Biography",Stefan Jarl,Stefan Jarl,"Thommy Berggren, Roy Andersson, Kalle Boman",A tribute and portrait of the Swedish filmmaker Bo Widerberg. Thommy Berggren presents slices and comments on Widerberg.,Swedish,Sweden,1 nomination,7.4,128,tt0137077,N/A
Lola and Billy the Kid,1999,Unrated,93 min,"Drama, Romance",Kutlug Ataman,Kutlug Ataman,"Gandi Mukli, Baki Davrak, Erdal Yildiz","17-year old Murat from Turkey, living in Berlin, Germany, slowly discovers his homosexuality. His older brother Osman, head of the family since the father's death, wants him to finally lose his virginity (in a heterosexual manner) and thus causes Murat to run away. In a bar, Murat meets Lola, who has some things to tell about him. He also meets Bilidikid, Lolas man, who thinks that Murat might have thrown an eye on Lola. But the truth about Lola, Murat and his family is far worse that anyone could have expected.","Turkish, German","Germany, Turkey",6 wins & 6 nominations,6.9,"1,392",tt0137079,N/A
Loofa,1999,N/A,66 min,N/A,Brad Keller,Brad Keller,"Kelly Cross, Mark Hanson, Rick Herod",N/A,N/A,United States,N/A,5.3,9,tt0137081,N/A
Lunker Lake,1998,N/A,N/A,"Comedy, Family",Randy Towers,"Bruce Arntson, Coke Sams","Tommy Barnes, Wilford Brimley, Robert Costanzo","When their car breaks down in the middle of nowhere, a mother and son wind up in Lunker Lake, a small fishing community that ""you've got to be lost to find."" The town is abuzz over the upcoming fishing contest, since the winner gets to decide the water level of the lake for the coming year.  Naturally, there's a mean, rich bad guy in town who wants to win by any unscrupulous means possible so he can flood the town for his own advantage.  But the town's best fishermen -- with the help of the newcomers -- may yet prevail.A feature-length adventure featuring the popular Nashville Network puppets, this cute little film has enough songs and goofy humor to captivate kids and even keep their parents from leaving the room.",English,United States,1 win,7.9,13,tt0137085,N/A
The She-Wolf,1951,N/A,81 min,"Drama, Romance",Maria Plyta,"Solonas Makris, Maria Plyta","Aleka Katselli, Andreas Zisimatos, Anthi Miliadi","Wanting to have nothing to do with the feud that has decimated not only his family but also his neighbours', too, an irenic teacher faces his childhood sweetheart who yearns to kill him. Can the feared she-wolf see the error of he...",Greek,Greece,N/A,6.3,32,tt0137086,N/A
Heart of Light,1998,N/A,90 min,Drama,Jacob Grønlykke,"Jacob Grønlykke, Hans Anthon Lynge","Rasmus Lyberth, Vivi Nielsen, Niels Platow","When the humiliation and grief of his eldest son's shooting rampage and subsequent suicide threatens to pull him under, a brokenhearted father (Rasmus Lyberth) leaves his family and tight-knit community and heads into Greenland's ...","Danish, Greenlandic","Greenland, Denmark, Norway, Sweden",3 wins,6.6,223,tt0137087,N/A
Macumba,1982,N/A,88 min,N/A,Elfi Mikesch,N/A,N/A,"In a derelict house, an amateur detective stumbles upon lethargic people who seem strange and hostile to him. Context dissolves within dreamlike or nightmarish situations. Magic is in the air, and elsewhere.",English,West Germany,N/A,N/A,6,tt0137088,N/A
Madame Sousou,1948,N/A,80 min,Comedy,Takis Mouzenidis,"Dimitris Psathas, Nikos Tsiforos","Marika Nezer, Vasilis Logothetidis, Giorgos Pappas",Sousou is a poor Greek woman who behaves like an aristocrat causing trouble to her honest husband and laughs to the people of her neighborhood.,Greek,Greece,N/A,8.3,43,tt0137089,N/A
The Magician,1995,N/A,105 min,"Crime, Drama, History",Terry Winsor,Jeff Pope,"Jay Acovone, Clive Owen, Jeremy Kemp","London, the early 80s. David Katz, an American salesman with a clouded and perhaps shady past, is invited by a taxi driver to buy counterfeit notes. Katz goes to the police immediately and they set up a sting. However, Katz won't leave things to the police, but constantly adds new elements such as demanding millions of pounds of notes in one buy. Both Katz and the detective constable assigned to the case want to get to the leader of the counterfeiters and to whoever made these plates, ""the magician."" So too does the IRA, which has its own man on the hunt. What's Katz's game, and will it bring down the whole operation, plus cost him his marriage and maybe his life?",English,United Kingdom,N/A,6.4,111,tt0137090,N/A
Ein Mann ist kein Mann,1989,N/A,88 min,Comedy,Michael Koch,"Dagmar Seifert, Jürgen Pooch","Heidi Mahler, Heidi Kabel, Jürgen Lederer",N/A,German,West Germany,N/A,9.0,7,tt0137092,N/A
Marinos Kontaras,1948,N/A,80 min,"Adventure, Drama, History",Yorgos Tzavellas,"Argyris Eftaliotis, Yorgos Tzavellas","Manos Katrakis, Vasilis Diamantopoulos, Petros Giannakos","Marinos Kontaras, a pirate in the Aegean, falls in love and abducts the beautiful Lemoni. For her to become his, the girl asks him to forswear piracy. He accepts and in the process ends up becoming friends with his former enemies, one of whom is Lemoni's brother",Greek,Greece,N/A,7.3,16,tt0137093,N/A
Mars,1997,Not Rated,91 min,"Action, Sci-Fi",Jon Hess,"Steven Hartov, Avi Nesher","Olivier Gruner, Shari Belafonte, Gabriel Dell Jr.","In the future, Mars has been colonized. A martial artist arrives to investigate what happened to his brother. A powerful mining company is the prime suspect.",English,United States,N/A,3.8,568,tt0137094,N/A
Bloody Christmas,1951,N/A,95 min,"Drama, War",Giorgos Zervos,"Giorgos Asimakopoulos, Kimon Spathopoulos","Ellie Lambeti, Nikos Hatziskos, Athanasia Moustaka","Eager to reunite with his family after the end of the devastating World War II, the veteran officer of the Greek Navy, Captain Nikolas, returns to his old house, only to come face-to-face with a shocking reality. As the silver-haired landlady starts to recount the dark first months of the Nazi Occupation in Athens, a heart-wrenching story of intolerable hardship, chivalrous devotion, and heroic sacrifice for one's country unfolds, paving the way for disturbing revelations. But, where is his dear wife, Maria; his brave son, Yorgos; his beloved daughter, Eleni, and her kind fiancé, Andreas? Above all, what happened that fateful Christmas Eve of 1941?","Greek, German",Greece,1 nomination,7.1,59,tt0137098,N/A
Maya,1992,N/A,10 min,Short,Catherine Benedek,N/A,N/A,"Maya is a single woman, approaching 30. Her intrusive mother sets her up with a doctor and sends her money every week to use on therapy. The date with the doc is a bust, but Maya gets an idea: instead of using mom's money on therapy, why not take dance lessons? There she meets Sascha, a terrific dancer with a winsome, open spirit. Maya finds herself contriving to talk to Sascha at every opportunity. Soon, Maya knows that in dance, and perhaps in Sascha, she has found herself.",English,USA,N/A,8.6,5,tt0137099,N/A
Maya,1993,N/A,130 min,"Drama, Mystery, Romance",Ketan Mehta,"Gustave Flaubert, Sitanshu Yashaschandra, Ketan Mehta","Deepa Sahi, Farooq Shaikh, Raj Babbar","A beautiful, wealthy woman's insatiable appetite for romance leads to tragedy and a police investigation.",Hindi,"France, India, United Kingdom",1 win,5.4,"2,405",tt0137100,N/A
A Night in Paradise,1951,N/A,78 min,Comedy,Thanasis Meritzis,Manthos Ketsis,"Alekos Alexandrakis, Linda Miranda, Mimis Fotopoulos","Nestled somewhere in the middle of nowhere, the isolated Hotel Paradise is the verdant haven of the passionate writer and long-term tenant, Ms Vyzantiou. In need of peace to get out of a persistent creative rut, much to her delight, Ms Vyzantiou jolts into action, as the simultaneous arrival of the newlywed Doxas couple, and the male housekeeper Antonis' beautiful friend, Lina, rekindles the novelist's dormant creativity in an instant. In the meantime, Antonis is ready to set in motion his audacious plan, as Lina, under the guise of a mysterious, grief-stricken woman in black, poses as a cryptic lady with a hidden agenda involving Agis, the handsome son of the hotelier, who, of course, is utterly unaware of their innocent scheme. Under those circumstances, will Ms Vyzantiou write her magnum opus? Will a night in Paradise mark love's prelude?",Greek,Greece,N/A,5.3,45,tt0137105,N/A
Milord l'Arsouille,1955,N/A,100 min,Comedy,André Haguet,"André Haguet, André Legrand, Jacques de Bénac","Jean-Claude Pascal, Simone Bach, Julien Bertheau","Paris 1847. A British Lord, Lord Henry Seymour, is famous for his eccentricities. The aristocracy disapproves of his frequenting of the dregs of society and his support of destitute people. On the other hand, his good looks attract beautiful women like Virginie, the star of the Prado, and Anna Risomonti, a fair Italian opera singer. As for Henry, he has designs on young but willful Chantereine, a young singer-actress. But Don Juan soon turns into Romeo and true love unites the couple. Unfortunately, Henry's life is thrown awry by fellow aristocrats, among whom Harel, his sworn enemy, who reveals the secret of his birth...",French,France,N/A,7.4,8,tt0137106,N/A
