title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Rajani Kantha,2013,N/A,142 min,Drama,Pradeep Raj,"Manju Mandavya, Pradeep Raj","Chikkanna, Karibasavaiah, Rachana Maurya",Actor Duniya Vijay plays a double role Rajani and Kantha with one of the characters is born with a cleft palate. The film's plot lies in how people with the condition deal with the jibes that come their way and emerge stronger.,Kannada,India,N/A,N/A,N/A,tt14097708,N/A
A Man's Story,2010,Not Rated,98 min,Documentary,Varon Bonicos,N/A,"Ozwald Boateng, Giorgio Armani, Michael Bay","Tailor to Hollywood's A-list, and a superstar in his own right, Ozwald Boateng is a dynamic force of energy, passion and colour. 1998: already celebrated as one of the most talented menswear designers in the world, Ozwald Boateng is about to go bankrupt and divorce his first wife. Through luck and circumstance director Varon Bonicos is able to switch on a camera. It continues to roll for the next twelve years. What emerges is a groundbreaking film that takes us on an exhilarating behind-the-scenes ride into the world of high fashion with one of one of the most influential menswear designers of his generation. Ending in 2010 when Boateng closes London Fashion Week with the biggest menswear show in history, Bonicos is able to get behind the headlines and chart Boateng's singular dream to succeed. Instinctive, flawed and generous, A Man's Story goes to the very heart of what Boateng has spent an entire career trying to distil: ""what it is to be a man.""",English,United Kingdom,1 nomination total,6.3,165,tt1409772,49
Memories from 'Being There',2009,N/A,N/A,Short,Laurent Bouzereau,N/A,Illeana Douglas,A short documentary about remembering the cast and also crew memories from 'Being There' (2009),English,USA,N/A,6.7,10,tt1409774,N/A
Mrs Mandela,2010,N/A,90 min,Drama,Michael Samuels,Michael Samuels,"Sophie Okonedo, David Harewood, David Morrissey",It traces the transformation of Winnie Mandela from a naïve rural girl to a fierce anti-apartheid activist.,English,"United Kingdom, France",Nominated for 1 BAFTA Award1 nomination total,6.4,187,tt1409776,N/A
Pelkosenniemi 1939 - Unohdettu taistelu,2021,N/A,66 min,War,Martti Takalo,N/A,N/A,N/A,Finnish,Finland,N/A,N/A,N/A,tt14097764,N/A
Chaos,2021–,N/A,N/A,Drama,N/A,N/A,"Lysandre Ménard, Simon Morin, Pier-Gabriel Lajoie",N/A,N/A,Canada,N/A,N/A,13,tt14097766,N/A
On dînera au lit,1990,N/A,N/A,N/A,Georges Folgoas,Marc Camoletti,"Jacques Balutin, Bernard Menez, Daniel Prévost",N/A,French,France,N/A,N/A,N/A,tt1409780,N/A
Young and the Ratchet,2021,Not Rated,113 min,"Comedy, Drama","Nigel Gabbidon, Devin S. Jones","Nigel Gabbidon, Devin S. Jones","Alvin Abston, Becky Babatunde, Kane Bailey","But what if it's all a lie? The lessons they teach, the rules you learned, the people you thought you knew? There is no ""Heartbreak 101"" or Graduate-level Backstabbing courses on the syllabus. Nothing covered in a classroom course can prepare a young adult for the harsh realities of the real world.",English,United States,N/A,4.6,54,tt14097802,N/A
Microbudget Marauders 3,2021,Approved,65 min,Drama,Jeremy Norrie,Cora Anne,"Dave Beaudrie, Kerry Beyer, Michael J. Epstein","Several independent Filmmakers explain what micro budget movies are and how they make, distribute and market them.",English,United States,N/A,7.7,11,tt14097918,N/A
Aanum Pennum,2021,N/A,97 min,Drama,"Aashiq Abu, Venu Isc, Jay.k","Santosh Aechikkanam, Venu Isc, Unni R.","Joju George, Asif Ali, Samyuktha Menon",An anthology film that takes you through three different eras in the history of Kerala with three different stories.,Malayalam,India,N/A,5.6,640,tt14097924,N/A
Exit to Hell,2013,R,81 min,"Action, Horror, Thriller",Robert Conway,Robert Conway,"Kane Hodder, Tiffany Shepis, Dan Higgins","A local gang rob a mafia run strip club, shooting up the place and killing anyone in sight. They head south for the border, but when they enter the town of Redstone and begin terrorizing the locals, they find that crime is a dish best served cold!",English,United States,1 win,3.5,436,tt1409798,N/A
WAGs,2009,N/A,39 min,Short,"Joachim Dollhopf, Evi Goldbrunner","Joachim Dollhopf, Evi Goldbrunner","Vesela Kazakova, Sonja Gerhardt, Gordon Schmidt","Dina and Judith are the two new ""WAGs"" of the Berlin football club, i.e. they are the wife resp. girlfriend of two football professionals. On Saturdays they watch their men play football, but apart from that, they've nothing to do. While Dina lost herself in her abundance and weariness during her long years she is living this ""WAG""-life, spring chicken Judith finds her new life alongside an up-and-coming footballer quite exciting. As Dina meets her young ""colleague"" she sees herself in the naive girl. She decides to rescue Judith - and finally rescues herself.","German, English, Bulgarian",Germany,1 win & 2 nominations,6.9,36,tt1409801,N/A
Swooped: Based on a Real Life Occurrence,2011,R,86 min,"Comedy, Romance","Shaun Paul Costello, Joe Gariffo, Charlie Anderson","Shaun Paul Costello, Joe Gariffo","Shaun Paul Costello, Joe Gariffo, Greg Bell","After a party one night, Stan sleeps with a girl named Julia not knowing his best friend Jack was into her. Feeling bad, Stan tries to get Jack and Julia together. After succeeding, Jack and Stan take a trip to Orlando Florida to see a girl Stan has been in love with for years. While there, Jack makes out with her. Stan feels that this is worse then sleeping with Julia and they begin to fight. When they get back to Philadelphia, Stan sleeps with Julia again.",English,United States,2 wins,5.6,95,tt1409805,N/A
Travels with Vasari,2008,N/A,60 min,Documentary,Phil Cairney,N/A,Andrew Graham-Dixon,N/A,English,United Kingdom,N/A,7.9,22,tt1409809,N/A
Wüste/Außen/Tag,2009,N/A,30 min,Short,Mia Grau,Mia Grau,"Kathleen Morgeneyer, Stefan Rudolf, Lars Rudolph",N/A,N/A,N/A,N/A,8.2,8,tt1409816,N/A
Eternamente tuya,2009,N/A,N/A,"Drama, Romance",N/A,N/A,"Khotan Fernandez, Andrés Palacios, Fernanda Romero","Follows the story of two best friends, one poor, and other rich, who fall in love the same man.",Spanish,Mexico,N/A,7.8,35,tt1409820,N/A
The Garden with the Statues,1981,N/A,30 min,Family,N/A,N/A,"Mimis Fotopoulos, Thodoros Moridis, Giorgos Moshidis",A group of kids discovers nine ancient statues buried by the Nazis at their beach. They move them to a garden where they play and talk with them.,Greek,Greece,N/A,8.0,29,tt1409821,N/A
101 Greatest Knockouts: Round 2,2006,N/A,101 min,Sport,Harry Carpenter,N/A,"Nigel Benn, Chris Eubank, Naseem Hamed, Lennox Lewis","101 of the most explosive knockouts ever seen inside British rings - with punches leaving opponents wobbly legged or simply horizontal on the canvas, in absolutely no fit state to continue.",English,UK,N/A,6.2,5,tt1409824,N/A
Hazard,2022,N/A,20 min,"Short, Comedy, Drama",Daniel Bergeson,Daniel Bergeson,"Nicholas G. Sims, Jay Dukes, Alonzo Hester","A story about a Black family as they take a camping road trip for the first time. Proposing a new, diverse future for all of us.",English,United States,N/A,N/A,N/A,tt14098248,N/A
2008 SXSW Wrap-Up Special,2008,N/A,22 min,Music,Michael B. Pressman,Michael B. Pressman,Matt Singer,N/A,English,USA,N/A,8.5,6,tt1409825,N/A
Episode #1.5,2021,N/A,N/A,"Musical, Romance","Kivanç Baruönü, Serter Tirmik","Deniz Gurlek, Melek Seven","Aleyna Tilki, Cemal Can Canseven, Merve Sevin","It was the best part in the whole series. Also in this episode, Aleyna sings very good songs.",N/A,N/A,N/A,5.0,120,tt14098260,N/A
Dogruluk Mu? Cesaret Mi?,2021,N/A,N/A,"Comedy, Drama, Romance",Doga Can Anafarta,Merih Aslan,"Bertan Asllani, Samet Kaan Kuyucu, Sude Zulal Güler",Eren is shocked by bitter news. An entertainment evening is organized to raise Eren's morale.,N/A,N/A,N/A,N/A,11,tt14098264,N/A
Dvoynaya familiya,2006,N/A,94 min,Drama,Stanislav Mitin,"Stanislav Mitin, Dina Rubina","Oleg Stefan, Oksana Bazilevich, Sergey Barkovskiy",A happy new father learns that's he is not the natural father of his son; despite this he decides to raise the child as his own. His wife leaves him after several years of quiet acrimony for the boy's natural father.,Russian,"Kazakhstan, Russia",N/A,6.6,27,tt1409828,N/A
Badana,2021,N/A,N/A,Comedy,Ömer Sinir,"Aziz Kedi, Feyyaz Yigit","Feyyaz Yigit, Kivanç Kilinç, Yasar Karakulak",Ilkkan and Yilmaz paints the walls of their houses. They will regret it.,N/A,N/A,N/A,N/A,111,tt14098284,N/A
Everything's Eventual,2009,N/A,78 min,"Crime, Drama, Horror",J.P. Scott,"Chad Callaghan, Stephen King","Michael Flores, Joe Jones, Cavin Gray","A young man, who has a unique psychic talent, is recruited by a mysterious company. In return, he is given everything he wants, a house, a car, everything. His situation seems ideal, everything's eventual. Or is it?",English,United States,N/A,6.9,88,tt1409829,N/A
Gam chin dai gwok,2009,N/A,112 min,"Crime, Drama",Jing Wong,Jing Wong,"Eason Chan, Tony Ka Fai Leung, Anthony Chau-Sang Wong","Hong Kong under British rule, when corruption and bribery were the order of the day. Chinese Chief Constable Lak (Tony Leung Ka Fai) together with his gang, Uncorn (Anthony Wong), Gale (Eason Chan), Gold (Wong Jing), laundered drug money.",Cantonese,Hong Kong,N/A,6.0,616,tt1409831,N/A
The Grind,2009,N/A,10 min,Short,Martin Pedersen,Martin Pedersen,"Jason Cermak, Erika Walter, Jayson Therrien",N/A,English,Canada,N/A,5.8,9,tt1409832,N/A
La matassa,2009,N/A,98 min,"Comedy, Crime","Giambattista Avellino, Salvatore Ficarra, Valentino Picone","Giambattista Avellino, Francesco Bruni, Salvatore Ficarra","Salvatore Ficarra, Valentino Picone, Anna Safroncik","Two cousins haven't spoken for almost twenty years, thanks to the enmity that their fathers feel toward one another. But an accident suddenly brings the cousins back together and thrusts them deep into the heart of the mafia.",Italian,Italy,N/A,6.4,"1,479",tt1409836,N/A
Metallica: In Their Own Words,2009,N/A,30 min,Documentary,Matthew Ginsburg,"Matthew Ginsburg, Salamo Levin","Kirk Hammett, James Hetfield, Robert Trujillo, Lars Ulrich",N/A,English,USA,N/A,8.5,13,tt1409837,N/A
Warriors Orochi 2,2008,N/A,N/A,"Action, Fantasy, History",Minoru Honda,N/A,Ryûzaburô Ôtomo,N/A,"Japanese, English",Japan,N/A,8.1,14,tt1409838,N/A
Wisdom,2008,PG,59 min,Documentary,Andrew Zuckerman,N/A,"Richard Adams, Buzz Aldrin, David Amram, Alan Arkin","Inspired by the idea that one of the greatest gifts one generation can give to another is the wisdom gained from experience, filmmaker and photographer Andrew Zuckerman traveled the globe to interview more than fifty of the world's most prominent writers, artists, designers, actors, politicians, and religious and business leaders - all over the age of sixty-five. WISDOM captures their voices, physical presences, words and ideas, to provide a legacy for the generations that follow and a timeless portrait of the universalities that connect us all.",English,USA,N/A,8.1,74,tt1409841,N/A
Ince Çizgiler,2021,N/A,N/A,"Drama, Mystery, Thriller",Ömer Faruk Sorak,"Mert Dikmen, Fulya Özcan","Burçin Terzioglu, Hande Dogandemir, Alican Yücesoy",Güler is an idealistic academic. She was killed the night she stayed at the school. Esma and Filiz are shocked by her death.,N/A,N/A,N/A,N/A,81,tt14098422,N/A
After the Crash,1991,N/A,N/A,"Documentary, Biography, History",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9,tt1409850,N/A
Mother's Day,2021,N/A,N/A,"Animation, Comedy",Richard Overall,Richard Overall,"Teresa Gallagher, Duke Cutler, Jacob Hopkins",N/A,N/A,N/A,N/A,N/A,7,tt14098514,N/A
Episode #1.13,2008,N/A,N/A,"Drama, Romance",N/A,N/A,"Beren Saat, Kivanç Tatlitug, Selçuk Yöntem, Nebahat Çehre",N/A,N/A,N/A,N/A,7.8,5,tt1409853,N/A
Episode #1.14,2008,N/A,N/A,"Drama, Romance",N/A,N/A,"Beren Saat, Kivanç Tatlitug, Selçuk Yöntem, Nebahat Çehre",N/A,N/A,N/A,N/A,7.7,12,tt1409854,N/A
Episode #1.15,2008,N/A,N/A,"Drama, Romance",N/A,N/A,"Beren Saat, Kivanç Tatlitug, Selçuk Yöntem, Nebahat Çehre",N/A,N/A,N/A,N/A,8.6,13,tt1409855,N/A
Asmita,2014–,N/A,30 min,"Crime, Drama, Thriller",N/A,N/A,Raju Athavale,Asmita a Marathi drama television series. The story revolves around detective Asmita who inspires many to take on their problems head on with renewed hope and determination.,Marathi,India,N/A,N/A,N/A,tt14098552,N/A
Episode #1.16,2009,N/A,N/A,"Drama, Romance",N/A,N/A,"Beren Saat, Kivanç Tatlitug, Selçuk Yöntem, Nebahat Çehre",N/A,N/A,N/A,N/A,7.8,5,tt1409856,N/A
Episode #1.17,2009,N/A,N/A,"Drama, Romance",N/A,N/A,"Beren Saat, Kivanç Tatlitug, Selçuk Yöntem, Nebahat Çehre",N/A,N/A,N/A,N/A,8.3,11,tt1409857,N/A
Episode #1.18,2009,N/A,N/A,"Drama, Romance",N/A,N/A,"Beren Saat, Kivanç Tatlitug, Selçuk Yöntem, Nebahat Çehre",N/A,N/A,N/A,N/A,8.5,10,tt1409858,N/A
Episode #1.19,2009,N/A,90 min,"Drama, Romance",Hilal Saral,"Melek Gençoglu, Halit Ziya Usakligil (novel), Ece Yörenç","Beren Saat, Kivanç Tatlitug, Selçuk Yöntem, Nebahat Çehre",N/A,N/A,N/A,N/A,8.3,40,tt1409859,N/A
Episode #1.20,2009,N/A,N/A,"Drama, Romance",N/A,N/A,"Beren Saat, Kivanç Tatlitug, Selçuk Yöntem, Nebahat Çehre",N/A,N/A,N/A,N/A,8.4,10,tt1409860,N/A
Episode #1.21,2009,N/A,N/A,"Drama, Romance",N/A,N/A,"Beren Saat, Kivanç Tatlitug, Selçuk Yöntem, Nebahat Çehre",N/A,N/A,N/A,N/A,8.4,10,tt1409861,N/A
Episode #1.22,2009,N/A,N/A,"Drama, Romance",N/A,N/A,"Beren Saat, Kivanç Tatlitug, Selçuk Yöntem, Nebahat Çehre",N/A,N/A,N/A,N/A,8.2,9,tt1409862,N/A
Episode #5.1,2021,N/A,N/A,Comedy,N/A,N/A,"Yi Huang, Ruichao Li, Shaogang Zhang",N/A,N/A,N/A,N/A,N/A,14,tt14098620,N/A
Episode #1.23,2009,N/A,N/A,"Drama, Romance",N/A,N/A,"Beren Saat, Kivanç Tatlitug, Selçuk Yöntem, Nebahat Çehre",N/A,N/A,N/A,N/A,7.6,5,tt1409863,N/A
Episode #1.24,2009,N/A,N/A,"Drama, Romance",N/A,N/A,"Beren Saat, Kivanç Tatlitug, Selçuk Yöntem, Nebahat Çehre",N/A,N/A,N/A,N/A,7.7,6,tt1409864,N/A
Episode #1.25,2009,N/A,N/A,"Drama, Romance",N/A,N/A,"Beren Saat, Kivanç Tatlitug, Selçuk Yöntem, Nebahat Çehre",N/A,N/A,N/A,N/A,8.2,9,tt1409865,N/A
Episode #1.26,2009,N/A,90 min,"Drama, Romance",Hilal Saral,"Melek Gençoglu, Halit Ziya Usakligil (novel), Ece Yörenç","Beren Saat, Kivanç Tatlitug, Selçuk Yöntem, Nebahat Çehre",N/A,N/A,N/A,N/A,8.4,40,tt1409866,N/A
Episode #1.27,2009,N/A,90 min,"Drama, Romance",Hilal Saral,"Melek Gençoglu, Halit Ziya Usakligil (novel), Ece Yörenç","Beren Saat, Kivanç Tatlitug, Selçuk Yöntem, Nebahat Çehre",N/A,N/A,N/A,N/A,8.3,39,tt1409867,N/A
Bombora: The Story of Australian Surfing,2009,N/A,110 min,"Documentary, Sport","Greg Appel, Paul Clarke",Paul Clarke,N/A,"The extraordinary tale of how surfing went from an obscure pastime reserved for Hawaiian Kings to become an Australian obsession, an international sport and finally, a global phenomenon. Featuring a surfing ""who's who"" and rare archival footage, BOMBORA takes us on a journey from the early 19th Century pioneers, to the impact of ""The Duke"" and 60's and 70's counter-culture - to shine a light on how Australian surf culture conquered the world.",English,Australia,1 win & 1 nomination,8.7,13,tt1409869,N/A
The Wheel,2021,N/A,15 min,"Short, Horror",Nikhil Bhagat,"Nikhil Bhagat, Andrew Wong","Jack Baca, Molly Beucher, Christian Crandall",A woman receives a Ferris wheel antique and is terrorized by an entity that takes her on a ride to hell.,English,United States,N/A,N/A,9,tt14098692,N/A
Let's Work Together,2020–,N/A,N/A,Reality-TV,N/A,N/A,"Chao Deng, He Chen, Han Lu",N/A,Chinese,China,N/A,N/A,7,tt14098718,N/A
Religion,2009,N/A,29 min,Comedy,Tim Kirkby,Stewart Lee,"Stewart Lee, Stephen K. Amos, Kevin Eldon","Stewart Lee's Comedy Vehicle marks the return to television of arguably one of Britain's finest stand-up comedians, and shows him at his masterful and hilarious best. Each of the six episodes sees Stewart explore a different aspec...",N/A,N/A,N/A,N/A,45,tt1409873,N/A
Elmore's Most Wanted,2021,N/A,N/A,"Animation, Short, Comedy",Richard Overall,Richard Overall,"Jacob Hopkins, Terrell Ransom Jr.",N/A,N/A,N/A,N/A,N/A,6,tt14098740,N/A
Michael J. Fox,2009,TV-14,30 min,"Comedy, News, Talk-Show",Chuck O'Neil,"Rory Albanese, Kevin Bleyer, Rich Blomquist","Jon Stewart, Wyatt Cenac, Michael J. Fox",N/A,English,United States,N/A,N/A,22,tt1409875,N/A
Jehan Sadat,2009,TV-14,30 min,"Comedy, News, Talk-Show",Chuck O'Neil,"Rory Albanese, Kevin Bleyer, Rich Blomquist","Jon Stewart, Jehan Sadat",N/A,English,United States,N/A,N/A,18,tt1409876,N/A
Nancy Pelosi,2009,TV-14,30 min,"Comedy, News, Talk-Show",Chuck O'Neil,"Rory Albanese, Kevin Bleyer, Rich Blomquist","Jon Stewart, Wyatt Cenac, Nancy Pelosi",N/A,English,United States,N/A,N/A,18,tt1409877,N/A
William Cohan,2009,TV-14,30 min,"Comedy, News, Talk-Show",Chuck O'Neil,"Rory Albanese, Kevin Bleyer, Rich Blomquist","Jon Stewart, William Cohan, Jason Jones",N/A,English,United States,N/A,N/A,21,tt1409878,N/A
Grillad,2009–,N/A,N/A,Comedy,N/A,N/A,"Hasse Aro, Robert Aschberg, Gert Fylking, Thomas Järvheden",N/A,Swedish,"Sweden, Denmark",N/A,N/A,N/A,tt1409894,N/A
Ride Home,2021,N/A,N/A,Short,Nathan Hackett,Nathan Hackett,"Jordan Hackett, Mollie Johnson, Aaron Wilson",Filmmaker Nathan Hackett documents a moment in time to Skrillex's 'Ride Home'.,English,United Kingdom,N/A,N/A,N/A,tt14099038,N/A
Le invasioni barbariche,2004–2015,N/A,120 min,Talk-Show,N/A,N/A,"Daria Bignardi, Beppe Severgnini, Matteo Renzi","Talk-show about politic, television and more with Daria Bignardi.",Italian,Italy,N/A,6.9,21,tt1409905,N/A
To kaplani tis vitrinas,1990,N/A,28 min,Family,N/A,N/A,"Niovi Aggelidou, Korina Karagiannakou, Nikos Papahristos","The adaptation of the classic novel by Alki Zei, about two sisters, Melia and Myrto, and an embalmed wildcat, or kaplan as they called it, at the time of the Metaxas dictatorship.",Greek,Greece,N/A,9.2,17,tt1409907,N/A
A Lucky Day,2019,N/A,N/A,"Animation, Short, Adventure",N/A,N/A,Eddy Lee,"Sick and tired of Red and Yellow's shenanigans, Chuck attempts to build a trap to get rid of them forever.",N/A,N/A,N/A,N/A,N/A,tt14099078,N/A
Crabsformer 2,2019,N/A,N/A,"Animation, Short, Adventure",N/A,N/A,N/A,"Crabsformer falls in love with a lady crab, but she and the island's other crabs are frightened by his powers.",N/A,N/A,N/A,N/A,N/A,tt14099102,N/A
Mar de dudas,1995,N/A,N/A,Drama,N/A,N/A,"Cristina Marcos, Chema Muñoz, Ana Gracia",N/A,Spanish,Spain,N/A,N/A,N/A,tt1409912,N/A
A Positive Methamphetamine Story,2021,TV-MA,43 min,Documentary,N/A,N/A,N/A,Hamilton explores the simultaneous chemically seductive and insidiously dangerous world of crystal methamphetamine. A drug that has by rule of economics become one of the world's most popular ones.,N/A,N/A,N/A,N/A,29,tt14099122,N/A
Xenon: The Perfect Anesthetic?,2021,N/A,N/A,Documentary,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27,tt14099126,N/A
Peach Girl,2005,TV-14,25 min,"Animation, Drama, Romance",N/A,N/A,"Ken'ichi Suzumura, Hidenobu Kiuchi, Kate Oxley","This anime series follows a high school student named Momo. Momo's ""best friend"" Sae is always up to no good...trying to sabotage Momo by spreading rumors and lies all over school..and when Sae finds out which boy Momo likes, it all spirals downward for poor Momo. Will Momo ever find happiness? Watch and find out!","French, Japanese, English",Japan,N/A,6.7,537,tt1409913,N/A
Synethetic Ibogaine-Natural Tramadol,2021,N/A,N/A,Documentary,N/A,N/A,N/A,"Hamilton travels to meet with several research scientists to understand how or why tramadol, believed to be a purely synthetic lab created substance, was found in harvested African ibogaine root. Is it also found naturally and we ...",N/A,N/A,N/A,N/A,17,tt14099132,N/A
Bufotenine: In Search of Hataj,2021,TV-14,43 min,Documentary,N/A,N/A,N/A,"Succumbing to viewer requests, Hamilton journeys to South America to understand the legend of Bufotenine, the world's oldest psychedelic.",N/A,N/A,N/A,N/A,22,tt14099142,N/A
Ultra LSD,2021,TV-14,44 min,Documentary,N/A,N/A,N/A,"With the precise structure of LSD's molecular target identified, Hamilton discusses a new era of psychedelic research and, along the way, meets pioneers of the field.",N/A,N/A,N/A,N/A,18,tt14099154,N/A
Toast-in-one,2020,N/A,N/A,"Comedy, Talk-Show",N/A,N/A,"Atle Antonsen, Olli Wermskog, Jon Almaas","Atle Antonsen has once again taken his place in the throne with new challenges, and this time we get the answer to who can get a slice of bread in the toaster from the farthest distance, who carries the most liters of water as far...",Norwegian,Norway,N/A,N/A,6,tt14099196,N/A
Episode dated 3 April 2009,2009,N/A,60 min,Talk-Show,N/A,N/A,"Glenn Beck, Shannon Fox, Cloris Leachman, Bill O'Reilly",N/A,N/A,N/A,N/A,1.9,8,tt1409924,N/A
Bhediya,2022,Not Rated,156 min,"Comedy, Horror, Thriller",Amar Kaushik,Niren Bhatt,"Varun Dhawan, Kriti Sanon, Abhishek Banerjee","Set in the forests of Arunachal, Bhediya is a story of Bhaskar, a man who gets bitten by a wolf, and begins to transform into the creature. As Bhaskar and his buddies try to find answers, a bunch of twists, turns, and laughs ensue.",Hindi,India,5 wins & 34 nominations,6.7,"26,585",tt14099334,N/A
Another Power,2009–,N/A,N/A,"Drama, Romance",N/A,Lauro César Muniz,"Gabriel Braga Nunes, Palomma Duarte, Tuca Andrada","The first scenes of the telenovela Another Power were recorded at Palermo and Tonnara di Scopello two cities in Italy. One of the most impressive scenes was the terrible explosion of a car where were Tony Castellamare's wife and their twin daughters; after he arrive at the crime scene, he testified the explosion causing the death of his family. Tony knows that the explosion was an attack to take his life because he is involved with the mafia, but at first even he doesn't know why they want to kill him. Thereat, Tony goes to Brazil to avenge the murder of his family. Not only tragedies and crimes the plot of this telenovela brings us. Tony meets the journalist Ligia, who wants to write a story about his life and they fall in love. However, Ligia lives an ethical crisis for falling in love with a man who supposedly is a criminal.",Portuguese,Brazil,14 nominations,7.5,44,tt1409934,N/A
Pehla Pehla,2021,N/A,N/A,Drama,N/A,N/A,N/A,N/A,Hindi,India,N/A,N/A,N/A,tt14099340,N/A
Terrorbursdag,2021,N/A,N/A,Comedy,Julian Hagemann,"Jørgen Evensen, Johannes Roaldsen Fürst, Julian Hagemann","Herman Bahre, Emil Hvattum Bjørnstad, Erle Bjørnstad",Leo resorts to drastic means when realising that his birthday party is in danger of being cancelled and Mathias enters war mode when he understands that his biggest nemesis is hitting on his date.,N/A,N/A,N/A,N/A,8,tt14099360,N/A
Conan og knulling,2021,N/A,N/A,Comedy,Siri Seljeseth,"Jørgen Evensen, Johannes Roaldsen Fürst, Eirik Hvattum Bjørnstad","Jørgen Evensen, Johannes Roaldsen Fürst, Yngvild Støen Grotmol",Mathias joins Jens on a virtual adventure trying to save love. At the same time Herman's sexual self-esteem is put to a test.,N/A,N/A,N/A,N/A,6,tt14099366,N/A
Leo er fattig,2021,N/A,N/A,Comedy,Julian Hagemann,"Jørgen Evensen, Johannes Roaldsen Fürst, Eirik Hvattum Bjørnstad","Jørgen Evensen, Johannes Roaldsen Fürst, Eirik Hvattum Bjørnstad","Leo finds out that his dad is poor, and he needs to ask for cash from the one person he swore he'd never ask. Furthermore Jens Herman and Mathias are learning how to live life without Leo's money which turns out to be easier said ...",N/A,N/A,N/A,N/A,12,tt14099376,N/A
Vorset,2021,N/A,N/A,Comedy,Siri Seljeseth,"Jørgen Evensen, Johannes Roaldsen Fürst, Eirik Hvattum Bjørnstad","Jørgen Evensen, Johannes Roaldsen Fürst, Eirik Hvattum Bjørnstad","The boys are ready for an epic pregame with the good old boys, but then everything changes when one of the boys shows up with big news.",N/A,N/A,N/A,N/A,7,tt14099378,N/A
Omo Ghetto: The Saga,2020,N/A,110 min,"Action, Adventure, Comedy","Funke Akindele, Abdulrasheed Bello","Yinka Adebayo, Funke Akindele, Collins Okoh","Yewande Adebayo, Austin Adugbe, Mercy Aigbe","This is a story about Lefty who, together with her squad from the ghetto, was always getting into one trouble or the other.","English, Yoruba, Ibo, Hausa",Nigeria,3 nominations,7.6,95,tt14099462,N/A
Der Dritte Gast,2024,N/A,73 min,"Horror, Thriller",Malte Wirtz,Malte Wirtz,"Tim-Fabian Hoffmann, Sebastian Kolb, László Nagy",Eva and Artur want to spend an evening together in the big city in a hostel. They are the only guests. Or maybe not.,German,Germany,1 nomination,N/A,34,tt14099490,N/A
Today I Found Out,2013–,N/A,N/A,Documentary,N/A,N/A,"Simon Whistler, Daven Hiskey, Paul Parker",Today you will find out some tidbits of life as we know it. Check your preconceptions at the door because there may be some myth busting.,English,United States,N/A,N/A,8,tt14099700,N/A
The Goldfinger,2023,N/A,126 min,"Action, Crime, Drama",Felix Chong,Felix Chong,"Tony Leung Chiu-wai, Andy Lau, Simon Yam","Set in the 1980s, the film depicts cut-throat machinations between Hong Kong's jostling business elites amidst the backdrop of the tail end of British colonial rule. It tells the story of the rise and bust of a fictional Hong Kong company called Jiali Group, following the travails of its chairman Cheng Yiyan through 15 years of investigations by the Independent Commission Against Corruption as murders are committed, billions in market value evaporate and millions are spent on litigation fees.","Mandarin, Cantonese","Hong Kong, China",7 wins & 18 nominations total,6.2,"1,720",tt14099796,47
Precognito,2023,N/A,78 min,Sci-Fi,Saki Kawamura,Brian K Bennett,"Victor Del Rio, Edward Pritchard, Jesse Garlick","A premonition inducing drug could cost a group of med students everything they hold dearly, including their memories.",N/A,United States,1 win & 1 nomination,4.0,70,tt14099892,N/A
Behind the Sun (Waraa al Shams),1978,N/A,125 min,Drama,Mohamed Radi,Hassan Muhsab,"Nadia Lutfi, Rushdi Abazah, Shukri Sarhan","Following her father's murder and her brother's arrest, Soheir is recruited to write reports on college students and professors who oppose the ruling regime. Growing repentant, Soheir starts to hate herself and regret what she has...",Arabic,Egypt,N/A,N/A,24,tt14099896,N/A
Toren C,2008–2020,N/A,25 min,Comedy,N/A,N/A,"Maike Meijer, Margôt Ros, Albert Jan van Rees",An offbeat depiction of women at work.,"Dutch, English, Chinese",Netherlands,2 wins & 1 nomination,7.8,311,tt1409991,N/A
WrestleMania 25 Fallout,2009,N/A,80 min,"Action, Sport",N/A,"Jenifer Bloodsworth, Christopher DeJoseph, Brian Gewirtz","Shelton Benjamin, Antonio Burke Jr., Adam Copeland",N/A,N/A,N/A,N/A,N/A,10,tt1409994,N/A
2041,2022–,N/A,N/A,N/A,Kirk B. James,Kirk B. James,"Elisabeth Rowe, Titanium Delo, Justin Kang","Jenna, an emotionally fragile ""Online Councilor,"" gains influence over the fate of stranded Aliens. She battles burned-out linguists, a pretty teen with Alien-induced amnesia, a micro-managing Dad, and an AI co-worker Odette, who ...",English,United States,N/A,7.6,14,tt14099964,N/A
Ten',2018,N/A,180 min,"Crime, Drama, Romance",N/A,N/A,"Evgeniy Aleksandrov, Dmitriy Bykovskiy-Romashov, Deanna Dezmari, Lyubava Greshnova",N/A,Russian,Russia,N/A,N/A,N/A,tt14099968,N/A
