title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Las hostilidades,2021,N/A,70 min,Documentary,Sebastián Molina Ruíz,Sebastián Molina Ruíz,N/A,"Las hostilidades was envisioned as a documentary but also as a visual letter to the director's family. Absence and people that never left. Santa Lucía was the town Sebastian's father spent most of his childhood and the entirety of his youth until he decided to pursue an education in the capital. The documentary follows the everyday life of the locals and how they endure despite being threatened by various factors. ""Las Hostilidades' ' analyzes a search for an identity and a feeling of belonging that emerges from places like Santa Lucia. The town, the locals and Sebastian's family are the protagonist of the story. The visual aspects are posed from the empty spaces along with the noise of an idle youth that comes into existence from a counterpoint; a diegesis of silence with dissonant notes that are part of a binary portrait that cannot be separated from its place and its people.",Spanish,Mexico,1 nomination,N/A,5,tt16244842,N/A
Ciary,2021,N/A,80 min,Documentary,Barbora Sliepková,Barbora Sliepková,N/A,"The almost neo-realistically stylized footage shows the everyday hustle and bustle of contemporary Bratislava whose inhabitants, in addition to their own woes, have to cope with the constant grind of urban construction, collapsing traffic and rising housing prices.",Slovak,Slovakia,1 win,N/A,24,tt16244864,N/A
Süü,2021,N/A,N/A,Thriller,N/A,Kate Ashfield,"Karmel Naudre, Jaan Rekkor, Rasmus Kaljujärv","Summer 2009, Estonia. While the Kurms are spending their annual holidays in their summer house by the lake, the family is struck by a tragedy: Tanel, 2 years old, is killed by a gunshot. Emil, a 12-year-old neighbour, is blamed for the death of the child. Summer 2021, Saaremaa. 12 years after the tragedy, the family receives a threatening anonymous letter. In Saaremaa resort where they are enjoying their holidays, they come across a man that looks just like Emil. Is it really Emil? What is he doing there? What if he was wrongly accused of Tanel's death and came to retaliate against the family?",Estonian,Estonia,N/A,N/A,6,tt16244872,N/A
Cruz,2021,N/A,99 min,"Documentary, Drama",Teresa Camou Guerrero,Teresa Camou Guerrero,N/A,"Cruz, a determined Raramuri indigenous man from Mexico, and his family were driven from their land by a drug cartel because they refused to grow opium poppies. They now live in exile and fear for their lives while desperately seeking justice and a safe return to their homeland.",Spanish,Mexico,1 nomination,N/A,11,tt16244876,N/A
Vaychiletik,2021,N/A,83 min,Documentary,Juan Javier Pérez,Juan Javier Pérez,N/A,"Through dreams, the gods revealed to José his vocation to be a musician as well as the responsibility of playing in the sacred festivities of Zinacantán, a Tzotzil Mayan territory in the Highlands of Chiapas. These ceremonies play a central role in preserving collective harmony, and the select few who hold the position of traditional musician are appointed for life. Taking on this responsibility comes to have harsh consequences in José's life and the temptation to quit is getting stronger - but José fears a punishment from the gods if he resigns prematurely. How far do the consequences of dreams go? Vaychiletik explores this fierce yet beautiful reality, forged from the dreams of the Mayan people of Mexico.",Spanish,Mexico,4 wins & 2 nominations,N/A,5,tt16244900,N/A
Episode #2.1,2022,N/A,52 min,"Drama, Thriller",Jean-Xavier de Lestrade,N/A,"Mathieu Naert, Alix Poisson","On a school trip to grain silos, the children begin to faint. Reporter Claire Lansel begins looking into it after a tip from an environmental activist.",N/A,N/A,N/A,N/A,12,tt16244902,N/A
Cartas a distancia,2021,N/A,81 min,Documentary,Juan Carlos Rulfo,Juan Carlos Rulfo,N/A,"Cartas a distancia is a documentary that reflects the mechanism that a nurse in a hospital in Mexico City and his colleagues created to bring the infected closer to their loved ones. It is directed and produced by Juan Carlos Rulfo, with journalistic research by Melissa Del Pozo and production by Eduardo Díaz Casanova of Península Films. The sound design is by Martín Hernández and the music by Philip Glass and Leonardo Heiblum.",Spanish,Mexico,3 nominations,N/A,18,tt16244938,N/A
Yoake No Fufu,2021,N/A,135 min,Drama,Kenji Yamauchi,Kenji Yamauchi,N/A,"Japan after the end of the Corona disaster. It depicts a couple living with their husband's parents and living under the pressure of a mother-in-law who strongly desires to have grandchildren. This is Kenji Yamauchi's fourth feature film, following AT THE TERRACE (2016), which was screened at the Tokyo International Film Festival.",Japanese,Japan,N/A,N/A,N/A,tt16244954,N/A
Los Roommates,2020,N/A,97 min,Comedy,Alex Jacome,Alex Jacome,"Abelardo Chahwan, Valeria Menendez, Robert Nava","Kique Sosa is a young professional who has always failed at love. He unexpectedly inherits his father's company, Sosa Investments. Carrillo and Lopez, long time executives of the company lay a trap for Kique to turn over the reigns of the company to them. Kique has to hide in his best friend, Leo's, house where they accept him along with the other ROOMMATES, who help him to clear his name. Here, Kique meets the love of his life, Martina, and meets Dr. Heart who teaches him the way to conquer Martina's heart.",Spanish,United States,N/A,N/A,N/A,tt16244998,N/A
NapoleWorld,2016–,N/A,N/A,"Adventure, Comedy",N/A,Hugo Santos Ferraz,"Hugo Santos Ferraz, Guilherme Augusto, Davi Freitas","With the knowledge he acquired in his passage through the Automatic House, Napoleon begins his journey in his own world.",Portuguese,Brazil,N/A,N/A,19,tt16245160,N/A
Forever Endeavor,2022,N/A,75 min,Documentary,"Jonathan Mann, Mary Anne Rothberg",N/A,"Jim Lovell, Marc Mellon, Robert Osborne","If you are reading this, one day you will be dead. Hard truths and dark humor abound in this unorthodox documentary as a kaleidoscope of characters embarks on a serpentine exploration of existential questions about legacy, remembrance and perhaps the futility of it all.",English,United States,N/A,N/A,N/A,tt16245226,N/A
Pepedrilo,2021,N/A,N/A,"Documentary, Short",Victor Cartas,"Victor Cartas, Isabella Hernández Sánchez, Sebastián Santana Talavera",José Eleazar Martínez,"Pepedrilo and his peculiar connection with nature are embodied by the care and protection of a crocodile sanctuary, whose stability is put in danger day by day by the threat of men.",Spanish,Mexico,24 wins & 29 nominations,N/A,12,tt16245234,N/A
Chiefless,2021,TV-Y,24 min,"Animation, Short, Action",Steve Moltzen,Steven Altiere,"Noah Kaye Bentley, Brennley Brown, Zach Callison","When Chief Ingrid of the neighbouring island Guttsgalor shows up looking for the ceremonial goblet, the Rescue Riders must find where Duggard hid it before a battle breaks out between the two islands.",English,United States,N/A,N/A,N/A,tt16245252,N/A
Crystal Clear,2021,TV-Y,24 min,"Animation, Short, Action",Steve Moltzen,"Laura Bowes, Steven Altiere","Noah Kaye Bentley, Brennley Brown, Zach Callison","After Elbone goes missing, the Rescue Riders find his boat near an island covered with unusual crystals; when they search for him inside a cave, they realise these crystals have a unique effect on the dragons' power.",English,United States,N/A,N/A,N/A,tt16245262,N/A
How I Met Your Summer,2021,TV-Y,24 min,"Animation, Short, Action",Steve Moltzen,"Steven Altiere, Jack C. Thomas","Noah Kaye Bentley, Brennley Brown, Zach Callison","When the gang is stuck inside during a blizzard, they start going a little stir crazy; to pass the time, Leyla decides to tell the story of how she met Summer before they came to Huttsgalor and met Burple, Cutter and Aggro.",English,United States,N/A,N/A,N/A,tt16245272,N/A
Snooping Around,2021,TV-Y,24 min,"Animation, Short, Action","Robert Briggs, T.J. Sullivan",Steven Altiere,"Noah Kaye Bentley, Brennley Brown, Zach Callison","When Snoop, one of the villainous Slinkwing dragons, loses two of Vizza's Slinkwing babies, he turns to the Rescue Riders for help.",English,United States,N/A,N/A,N/A,tt16245276,N/A
"Oh, Brother",2021,TV-Y,24 min,"Animation, Short, Action",Greg Rankin,"Laura Bowes, Steven Altiere","Noah Kaye Bentley, Brennley Brown, Zach Callison",Elbone's older brother Albone pays a visit to Huttsgalor; Chief Duggard lets Elbone be chief for the day; the Rescue Riders must race to clean up messes before Elbone is embarrassed in front of his brother.,English,United States,N/A,N/A,N/A,tt16245282,N/A
Search for the Sunken City,2021,TV-Y,24 min,"Animation, Short, Action",Steve Moltzen,Steven Altiere,"Noah Kaye Bentley, Brennley Brown, Zach Callison","The Riders set out to find the sunken city of Valantis -- an ancient Viking hub where dragons and humans coexisted -- but when they find it, they realise they aren't alone.",English,United States,N/A,N/A,N/A,tt16245286,N/A
Lux in Tenebris,2021,N/A,18 min,"Short, Fantasy, Horror",Lauro Víctor,Lauro Víctor,"Guilherme da Conceição, Luccas Franzi, Samira Uchôa","When a demon takes over a young girl's body, desperate parents turn to a mysterious exorcist and his eccentric apprentice to bring light to the darkness.",Portuguese,Brazil,N/A,N/A,13,tt16245292,N/A
Toys & Games: Classic Toys,2021,N/A,N/A,"Documentary, History",N/A,N/A,"Adam Richman, Richard Dickson, Gary Stern","Adam Richman's not playing around, he's working hard to find out how some toys transform into valuable collectibles and become iconic classics. Adam gets VIP access to see how Play-Doh is created, and how every can gets that amazing smell. Plus, he visits the mecca of pinball manufacturing to see how their pinball machines have outlasted the competition and even the law. Then, how have Slinkys kept springing back? And, an inside look at how Lionel Trains keep chugging.",N/A,N/A,N/A,N/A,N/A,tt16245336,N/A
BuzzFeed Unsolved: The Making of the Final Investigation,2021,N/A,37 min,"Short, Documentary",Matthew Real,N/A,"Ryan Bergara, Mark Celestino, Devon Joralman","In a look behind the scenes of Buzzfeed Unsolved's series finale, we say thanks to Ryan, Shane, the crew, and all of the fans who have made this such a wonderful journey.",English,United States,N/A,N/A,N/A,tt16245360,N/A
The Kidnapping,2021,N/A,N/A,"Documentary, Crime","Felipe Gomez, Roberto Hernández, Santiago Maza","Roberto Hernández, Patricio Saiz, Alicia Segovia",N/A,"The inmates grow hopeful when Andrés, a lawyer arranged by Roberto, accepts their case. Mrs. GLP takes the stand and gives a shocking testimony.",N/A,N/A,N/A,N/A,9,tt16245364,N/A
The Accusation,2021,N/A,N/A,"Documentary, Crime","Felipe Gomez, Roberto Hernández, Santiago Maza","Roberto Hernández, Patricio Saiz, Alicia Segovia",N/A,"As the men face a new accusation, Roberto races against the clock to find an eyewitness willing to testify. Dr. Worral reconstructs the crime scene.",N/A,N/A,N/A,N/A,9,tt16245380,N/A
The Sentence,2021,N/A,N/A,"Documentary, Crime","Felipe Gomez, Roberto Hernández, Santiago Maza","Roberto Hernández, Patricio Saiz, Alicia Segovia Juárez","James Weaver Clark, Elizabeth Cottle, Mark Garkusha",Andrés decides to make public the upsetting incident with his van. The final hearing brings an unexpected - and gut-wrenching - outcome.,N/A,N/A,N/A,N/A,17,tt16245386,N/A
Tethers,2021,N/A,5 min,"Short, Sci-Fi",Matthew Steele Finley,"Jonathan Horne, James Legg","Larry Herring, Alicia Kelley, Abigail Williams",A woman travels in time to save another woman's life but the risk could be far reaching for her own reality.,English,United States,N/A,N/A,19,tt16245422,N/A
Kamchatka: Expedition Grizzly River,2021,N/A,N/A,Documentary,N/A,N/A,"Steve Backshall, Sal Montgomery","Steve returns, paddling the uncharted waters of the Kronotsky river in the far east of Russia.",N/A,N/A,N/A,N/A,11,tt16245462,N/A
A scintillating conversation about a lethal pesticide,2022,TV-MA,27 min,Comedy,Natalia Leite,"Kimberly Walker, Ellen Rapoport, Julie Mandel Folly","Ophelia Lovibond, Michael Angarano, Jessica Lowe","While Joyce takes it easy in New York, things back at Bottom Dollar only get harder for Doug, whose vision for Minx clashes with everything Joyce's magazine stood for. Bambi helps Shelly get in touch with her sexuality.",English,United States,N/A,7.4,322,tt16245486,N/A
Our Last Hope,2020,N/A,50 min,Documentary,Chris Button,N/A,"Liam James, Julia Boyd, Lisa Pine",N/A,N/A,N/A,N/A,N/A,8,tt16245526,N/A
Space Ghost,2021,N/A,N/A,"Short, Sci-Fi",Chris R. Notarile,"Joseph Barbera, William Hanna, Chris R. Notarile","Jorge Aguilar, Edward Kasper, Tom Patrick Propofsky",N/A,English,United States,N/A,N/A,12,tt16245560,N/A
Mother's Deadly Son,2022,TV-14,85 min,"Mystery, Thriller",Chris Lancey,"Bryan Dick, Chris Lancey","René Ashton, Brittany Underwood, Noah Fearnley",Marianne is in a desperate fight to prove her son Jacob innocent of murdering his brother Ayden.,English,United States,N/A,5.6,165,tt16245578,N/A
Deadzone,2024,N/A,N/A,Action,Rodrigo Roque IV,Rodrigo Roque IV,"Von Aguba, Christian Alberto, Alahna Alton","After 3 years from hunting down androids, SEVEN is back and so is his past. In this psychological action thriller; he must once again conquer his inner demons and trust a few old friends.",English,United States,1 win,N/A,N/A,tt16245598,N/A
...A Thousand Words,2010,TV-14,42 min,"Crime, Drama, Mystery",Rosemary Rodriguez,"Jeff Davis, Edward Allen Bernero, Oanh Ly","Joe Mantegna, Paget Brewster, Shemar Moore","The BAU team must profile a serial killer covered in tattoos, who commits suicide but leaves clues to the whereabouts of his last victim.",English,"United States, Canada",N/A,7.9,2225,tt1624560,N/A
Judgement Day,2021,Not Rated,46 min,"Documentary, Crime",N/A,N/A,"Rodney Alcala, Kenneth Bianchi, Lawrence Bittaker",The Sunset Strip Killer leaves a decapitated head for the detectives. The Freeway Killer is sentenced to death and Detective Souza fulfills a promise. The Dating Game Killer is re-tried. The trial of the Hillside Strangler ends wi...,N/A,N/A,N/A,N/A,48,tt16245616,N/A
Any Given Sunday Brunch,2021,TV-G,N/A,"Comedy, Family",David Kendall,"Mark Reisman, Kirill Baru, Eric Zimmerman","Ruth Righi, Ava Kolker, Jackson Dollinger","Sydney wants to host an after-church brunch before Lexi returns to Savannah, but fellow parishioner Lydia has scheduled hers on the same Sunday and neither will budge.",N/A,N/A,N/A,N/A,11,tt16245624,N/A
Episode #1.19,2005,N/A,N/A,"Comedy, Romance",N/A,"Emre Bülbül, Gökhan Karagülle, Gani Müjde, Fatih Solmaz","Neslihan Acar, Pinar Altug, Tardu Flordun, Hakan Gerçek",N/A,N/A,N/A,N/A,N/A,N/A,tt1624563,N/A
The People's Community,2020,N/A,50 min,Documentary,Chris Button,N/A,"Liam James, Arnd Bauerkämper, Julia Boyd",N/A,N/A,N/A,N/A,N/A,N/A,tt16245658,N/A
"Goodbye, Summer Days",2022,TV-14,N/A,"Animation, Drama, Fantasy","Ayumu Watanabe, Shinji Matsuda","Yasuki Tanaka, Hiroshi Seko","Natsuki Hanae, Anna Nagase, Saho Shirasu","Upon returning to his hometown, Shinpei Ajiro realizes that there is a darkness brewing on the island that is about to be unleashed.",N/A,N/A,N/A,8.2,568,tt16245688,N/A
Feeding Frenzy at the Zoo,2009,N/A,N/A,Reality-TV,N/A,N/A,"Robert Irvine, David Britton, George Galati","Robert caters a dinner for 500 at the Philadelphia Zoo, where every dish must be based on the diets of the zoo's four most popular animals: big cats, primates, birds and reptiles.",N/A,N/A,N/A,N/A,N/A,tt1624569,N/A
WWE: A Mission on the Mat,2009,TV-G,30 min,Reality-TV,N/A,N/A,"Robert Irvine, Stephanie McMahon, Paul Wight, Sonny Sweetman","Chef Irvine makes dinner for 300 VIPs who've attended WWE's SummerSlam event, and he must use their superstars' signature moves as inspiration when he creates his menu.",English,USA,N/A,N/A,N/A,tt1624571,N/A
Downfall and Legacy,2020,N/A,50 min,Documentary,Chris Button,N/A,"Liam James, Arnd Bauerkämper, Julia Boyd",N/A,N/A,N/A,N/A,N/A,8,tt16245780,N/A
Underdogs United,2022–,TV-Y7,N/A,"Animation, Action, Adventure",N/A,N/A,"Marc Thompson, Ryan Nicolls, Jeremy Levy","An extraordinary team of soccer players pursue their personal and athletic goals in the fantastic, sports-obsessed world of Sportsville.","Portuguese, English, Spanish",Argentina,N/A,N/A,30,tt16245822,N/A
Armored Saurus,2021–,N/A,N/A,Action,N/A,N/A,"Ji-Su Jung, Min-Hwan Kim, Se-On Lee",N/A,Korean,South Korea,N/A,N/A,N/A,tt16245824,N/A
The Voices in the Frost,2021,TV-14,N/A,"Drama, Horror, Mystery",Scott Wolf,"Noga Landau, Josh Schwartz, Stephanie Savage","Kennedy McMann, Leah Lewis, Maddison Jaizani","Nick, George and Bess unravel the truth behind a college student's mysterious death, while unexpected obstacles prevent Ace from working with Nancy and Agent Park as they grow closer and investigate the hidden origin of the FHK.",English,United States,N/A,N/A,165,tt16245828,N/A
Bull in a China Shop,2021,N/A,N/A,Reality-TV,N/A,N/A,"Phil Keoghan, Dequincey Walker, Mike Shaffer",N/A,N/A,N/A,N/A,N/A,14,tt16245836,N/A
The American Dream,2002,N/A,N/A,"History, Reality-TV",Maro Chermayeff,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,tt1624586,N/A
Episode #1.1,2021,N/A,N/A,"Crime, Drama, Thriller",Daniel Nettheim,"Sanne Nuyens, Bert Van Dael, Sarah Walker","Kate Mulvany, Brendan Cowell, Pallavi Sharda","Behind the facade of their anonymity, these twelve ordinary people bring with them their own histories. Those 12 people face jury duty.",N/A,N/A,N/A,N/A,43,tt16245866,N/A
Till Death Do Us Part,2002,N/A,N/A,"History, Reality-TV",Maro Chermayeff,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,tt1624587,N/A
Chapter One,1991,N/A,303 min,Drama,Kevin Connor,"Charles Dickens (novel), John Goldsmith","Jean Simmons, John Rhys-Davies, Ray McAnally, Anthony Calf",N/A,English,N/A,N/A,N/A,N/A,tt1624591,N/A
Rosamund Pike/Peter Jackson,2021,N/A,N/A,"Comedy, Talk-Show",Jake Plunkett,"Felipe Torres Medina, Carley Moseley","Stephen Colbert, Rosamund Pike, Peter Jackson","Actress Rosamund Pike (TV series, ""The Wheel of Time""); film director Peter Jackson (mini-series, ""The Beatles: Get Back"");",English,United States,N/A,N/A,26,tt16245932,N/A
Sister Krampus,2021,TV-14,77 min,Horror,"Anthony Polonia, Mark Polonia","Ron Bonk, Orville Buttress, Mark Polonia","Rebecca Rinehart, Marie DeLorenzo, Danielle Donahue","Near the end of World War II, American soldiers perpetuate an unspeakable horror on a local nun. Turned away from the church, Krampus hears her cries, enacting brutal revenge - but it comes with a price. Decades later, two sisters visiting Europe on Christmas holiday are unexpectedly plunged into the nightmare web of Sister Krampus, bride to the holiday deity. They are aided by a local village woman, and together they venture into the nearby, desolate convent to unlock the secret to stopping the evil spirit once and for all.",English,United States,N/A,3.3,102,tt16245936,N/A
11. Bolum,2021,N/A,N/A,Drama,Ali Bilgin,Sema Ergenekon,"Kaan Urgancioglu, Pinar Deniz, Hüseyin Avni Danyal",If a person has no face to face himself; Plays with the mistakes of others. Oscar Wilde.,N/A,N/A,N/A,N/A,114,tt16245966,N/A
What to Do with the Dead Kaiju?,2022,N/A,115 min,"Comedy, Drama, Sci-Fi",Satoshi Miki,Satoshi Miki,"Ryôsuke Yamada, Tao Tsuchiya, Gaku Hamada","A large monster attacks Japan, but dies suddenly. While the people rejoice and bask in relief, the giant corpse left behind begins to slowly rot and bloat. If it explodes, the nation will be destroyed.",Japanese,Japan,N/A,4.4,321,tt16245968,N/A
Episode #1.32,2003,N/A,N/A,Comedy,N/A,N/A,"Perran Kutman, Tarik Pabuccuoglu, Kerem Kupaci, Ayçe Abana",N/A,N/A,N/A,N/A,N/A,N/A,tt1624602,N/A
Episode #1.33,2003,N/A,N/A,Comedy,N/A,N/A,"Perran Kutman, Tarik Pabuccuoglu, Kerem Kupaci, Ayçe Abana",N/A,N/A,N/A,N/A,N/A,N/A,tt1624603,N/A
Episode #1.38,2004,N/A,N/A,Comedy,N/A,N/A,"Perran Kutman, Tarik Pabuccuoglu, Kerem Kupaci, Ayçe Abana",N/A,N/A,N/A,N/A,N/A,N/A,tt1624604,N/A
Episode #1.39,2004,N/A,N/A,Comedy,N/A,N/A,"Perran Kutman, Tarik Pabuccuoglu, Kerem Kupaci, Ayçe Abana",N/A,N/A,N/A,N/A,N/A,N/A,tt1624605,N/A
Episode #2.2,2004,N/A,N/A,Comedy,N/A,N/A,"Perran Kutman, Tarik Pabuccuoglu, Nükhet Akkaya, Ulvi Alacakaptan",N/A,N/A,N/A,N/A,N/A,N/A,tt1624606,N/A
Episode #2.3,2004,N/A,N/A,Comedy,N/A,N/A,"Perran Kutman, Tarik Pabuccuoglu, Nükhet Akkaya, Ulvi Alacakaptan",N/A,N/A,N/A,N/A,N/A,N/A,tt1624607,N/A
Episode #2.4,2004,N/A,N/A,Comedy,N/A,N/A,"Perran Kutman, Tarik Pabuccuoglu, Nükhet Akkaya, Ulvi Alacakaptan",N/A,N/A,N/A,N/A,N/A,N/A,tt1624608,N/A
Episode #2.5,2004,N/A,N/A,Comedy,N/A,N/A,"Perran Kutman, Tarik Pabuccuoglu, Nükhet Akkaya, Ulvi Alacakaptan",N/A,N/A,N/A,N/A,N/A,N/A,tt1624609,N/A
Episode #2.6,2004,N/A,N/A,Comedy,N/A,N/A,"Perran Kutman, Tarik Pabuccuoglu, Nükhet Akkaya, Ulvi Alacakaptan",N/A,N/A,N/A,N/A,N/A,N/A,tt1624610,N/A
Episode #2.7,2004,N/A,N/A,Comedy,N/A,N/A,"Perran Kutman, Tarik Pabuccuoglu, Nükhet Akkaya, Ulvi Alacakaptan",N/A,N/A,N/A,N/A,N/A,N/A,tt1624611,N/A
Episode #2.8,2004,N/A,N/A,"Comedy, Family",Tarkan Karlidag,"Deniz Akcay Katiksiz, Gani Müjde","Neslihan Acar, Nükhet Akkaya, Ulvi Alacakaptan",N/A,N/A,N/A,N/A,N/A,10,tt1624612,N/A
Episode #2.9,2004,N/A,N/A,Comedy,N/A,Gani Müjde,"Hayfa Safi, Oguzhan Yildiz, Onur Özcan, Pelin Öztekin",N/A,N/A,N/A,N/A,N/A,N/A,tt1624613,N/A
Blood Sisters,2021–,N/A,N/A,"Short, Comedy",N/A,N/A,"Delilah Hefner, Miranda Kilpatrick, Ashley Hefner","Sisterhood runs blood-deep. Ashley, Miranda, and Vangelica are typical sisters. They'll fight, tease, and blackmail each other, but when someone threatens their sisterhood, the fangs come out. The question is, when their crazy Aunt Carrie shows up in the form of girl next door Mia, will their trio become a foursome, or will It be all-out war? Because these vampires know meals may come and go, but sisters are forever.",English,United States,N/A,9.7,6,tt16246134,N/A
Diego: The Last Goodbye,2021,N/A,89 min,Documentary,Sebastián Alfie,Juan Pablo Young,"Carlos Bilardo, Jorge Burruchaga, Stefano Ceci","The last year in the life of Diego Maradona told by friends, family and former companions reveals his deep humanity. In the midst of the Covid 19 pandemic, a Maradonian funeral sends him away amid tears, songs and tear gas.","Spanish, Italian, English",Argentina,N/A,N/A,97,tt16246178,N/A
Just the Tip,2010,TV-MA,29 min,"Comedy, Drama",Daniel Attias,"Colette Burson, Dmitry Lipkin, Julia Brownell","Thomas Jane, Jane Adams, Eddie Jemison","Ray's new co-partnership with Tanya and Lenore gets off to a rocky start when he ""holds back"" during a tryst with Claire, a client, so he turns to Tanya for advice. Later, Ray and other teachers picket the school in anticipation o...","English, Russian",United States,N/A,7.3,342,tt1624620,N/A
Bluff,2022,Not Rated,115 min,"Crime, Drama, Thriller",Sheikh Shahnawaz,Sheikh Shahnawaz,"Gurj Gill, Jason Adam, Nisaro Karim",Detective Sergeant Daniel Miller is suspended from the London Metropolitan Police so that he can be secretly deployed to a small English town on an undercover assignment to uncover Britain's major suppliers of heroin and crack cocaine. He poses as a heroin addict and manipulates an unsuspecting junkie into working with him so that he can infiltrate the local drug network and work his way up the supply chain. The line between duty and criminality begins to blur as Miller's investigation becomes increasingly dangerous the closer he gets to finding the source of a drug trafficker.,English,United Kingdom,N/A,6.0,"2,949",tt16246218,N/A
Gently Evil,2010,TV-MA,89 min,"Crime, Drama, Mystery",Daniel O'Hara,"Alan Hunter, Peter Flannery","Dave Johns, Vin Welch, Lee Ingleby","A young woman's body is found, and the investigation leads Gently and Bacchus to suspect the victim's estranged husband is responsible for the killing.",English,United Kingdom,N/A,8.3,417,tt1624623,N/A
Spontaneous Human Combustion,2005,N/A,N/A,"Documentary, History",Jonathan Halperin,"Timothy Dilworth, Eleanor Grant","Larry Arnold, Robert Purdy, Joe Nickell, Mark Benecke",Is it Real investigates whether Spontaneous Human Combustion is real by looking at the mysterious death of George Mott and the strange burns of Adele Waldack.,N/A,N/A,N/A,6.1,13,tt1624624,N/A
"Uçmak için kus olmak gerekmez, küçük sevinçleriniz olsun yeter...",2021,N/A,N/A,Drama,Serkan Birinci,"Mert Mericli, Gül Abus Semerci, Melis Veziroglu Yilmaz","Aylin Akpinar, Fadik Sevin Atasoy, Berk Ali Catal",N/A,N/A,N/A,N/A,N/A,12,tt16246240,N/A
"Olur mu dersin? Karanlik sokaklarin üstüne, günün birinde günes dogar mi dersin?",2021,N/A,N/A,Drama,Serkan Birinci,"Mert Mericli, Gül Abus Semerci, Melis Veziroglu Yilmaz","Celil Nalcakan, Halit Özgür Sari, Cüneyt Mete",N/A,N/A,N/A,N/A,N/A,14,tt16246242,N/A
"Umut belki de gelecek sayfadadir, hemen kapatma kitabi...",2021,N/A,N/A,Drama,Serkan Birinci,"Mert Mericli, Gül Abus Semerci, Melis Veziroglu Yilmaz","Aylin Akpinar, Fadik Sevin Atasoy, Berk Ali Catal",N/A,N/A,N/A,N/A,N/A,13,tt16246244,N/A
"Güvenimi bosa çikaran insanin, çaya batirinca yarisi elimde kalan bisküviden farki yok...",2021,N/A,N/A,Drama,Serkan Birinci,"Mert Mericli, Gül Abus Semerci, Melis Veziroglu Yilmaz","Aylin Akpinar, Fadik Sevin Atasoy, Berk Ali Catal",N/A,N/A,N/A,N/A,N/A,12,tt16246246,N/A
"Tek ihtiyacim, birazcik sen...",2021,N/A,N/A,Drama,Serkan Birinci,"Mert Mericli, Gül Abus Semerci, Melis Veziroglu Yilmaz","Aylin Akpinar, Fadik Sevin Atasoy, Berk Ali Catal",N/A,N/A,N/A,N/A,N/A,11,tt16246248,N/A
"Kardeslerim gülsün yeter, tamam onu da ben aglarim!",2021,N/A,N/A,Drama,Serkan Birinci,"Mert Mericli, Gül Abus Semerci, Melis Veziroglu Yilmaz","Aylin Akpinar, Fadik Sevin Atasoy, Berk Ali Catal",N/A,N/A,N/A,N/A,N/A,10,tt16246250,N/A
"Yeter ki umudum olsun, o isik elbet bir yerden dogar hayatina!",2021,N/A,N/A,Drama,Serkan Birinci,"Mert Mericli, Gül Abus Semerci, Melis Veziroglu Yilmaz","Aylin Akpinar, Fadik Sevin Atasoy, Berk Ali Catal",N/A,N/A,N/A,N/A,N/A,10,tt16246254,N/A
Soap Opera,2023–,N/A,N/A,Comedy,N/A,"Valentina Castello Branco, Gabriel Esteves","Monica Iozzi, Miguel Falabella, Caio Menck","Screenwriter Isabel is betrayed by her mentor Lauro but when she decides to confront him Isabel ends up magically inside her soap opera, Rebound of Fate as the protagonist.",Portuguese,Brazil,N/A,N/A,110,tt16246260,N/A
"Günesin sözü var bize, bir gün bizim için dogacak.",2021,N/A,N/A,Drama,Serkan Birinci,"Mert Mericli, Gül Abus Semerci, Melis Veziroglu Yilmaz","Aylin Akpinar, Fadik Sevin Atasoy, Berk Ali Catal",N/A,N/A,N/A,N/A,N/A,16,tt16246262,N/A
"Belki bir gün ayni sabaha uyaniriz, sen bunu bir düsün!",2021,N/A,N/A,Drama,Serkan Birinci,"Mert Mericli, Gül Abus Semerci, Melis Veziroglu Yilmaz","Aylin Akpinar, Fadik Sevin Atasoy, Berk Ali Catal",N/A,N/A,N/A,N/A,N/A,12,tt16246264,N/A
"Ama sen yilma, durma, kos, erguvanlar içine dog...",2021,N/A,N/A,Drama,Serkan Birinci,"Mert Mericli, Gül Abus Semerci, Melis Veziroglu Yilmaz","Aylin Akpinar, Fadik Sevin Atasoy, Berk Ali Catal",N/A,N/A,N/A,N/A,N/A,14,tt16246266,N/A
The Tourist,2021,N/A,28 min,"Adventure, Family",Aidee Walker,"Beth Chalmers, Stacy Gregg, Amy Shindler","Macey Chipping, Laura Patch, Cathy Downes",The gang uncovers a new threat to the forest and the wild herd. Issie's visions from Mystic become more mysterious than ever and a new arrival in town causes trouble for Issie and Dan.,N/A,N/A,N/A,N/A,8,tt16246318,N/A
The Deception,2021,N/A,28 min,"Adventure, Family",Aidee Walker,"Beth Chalmers, Stacy Gregg, Martha Hardy-Ward","Macey Chipping, Laura Patch, Cathy Downes",The gang's attempt to stop Tom selling the stables backfires. Issie realises that she's seeing visions of the future. Misunderstandings cause problems between Issie and Dan.,N/A,N/A,N/A,N/A,9,tt16246334,N/A
