title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Imaginary Friends,1987–,N/A,N/A,Comedy,N/A,N/A,"Fabia Drake, Billie Whitelaw, Patsy Rowlands",The travails of a sociologist who sets out to debunk a spiritualist cult.,English,United Kingdom,N/A,7.7,12,tt0138969,N/A
The Irish in America: Long Journey Home,1998–,N/A,N/A,"Documentary, History",N/A,N/A,"Michael Murphy, Claire Bloom, Jason Robards","This series surveys the history of the people of Ireland concerning their impact on the United States of America. For centuries, Ireland suffered under the heel of England and endured hardship that forced thousands to leave. For most, America was the place to go, and this series tells their story from the first colonization efforts to Irish independence in the 20th century.",English,United States,1 win & 2 nominations,6.7,58,tt0138970,N/A
Mahdottoman tavallinen Jorma Laine,1996,N/A,22 min,N/A,N/A,N/A,"Puntti Valtonen, Anssi Mänttäri, Asko Mänttäri",N/A,Finnish,Finland,N/A,N/A,9,tt0138971,N/A
K-9 and Company: A Girl's Best Friend,1981,N/A,50 min,"Mystery, Sci-Fi",John Black,Terence Dudley,"Elisabeth Sladen, John Leeson, Bill Fraser","Spin-off from ""Doctor Who"" which, despite good ratings, didn't get past the pilot stage. One time companion to a mysterious and body-changing alien known as ""The Doctor"", Sarah Jane Smith returns to Earth and carries on with her journalist career. Now, in 1981, she has managed to rebuild her career and has come, a matter of days before Christmas, to her Aunt Lavinia's (a famous scientist) house in the sleepy English village of Moreton Harwood to write a book and to rest after her world-travelling assignments. However, her journalist's nose sniffs out another mystery when she arrives to find Aunt Lavinia gone, and nobody knows where she is, but the local rumour is that she was the victim of a local witch coven. Worshipers of a pagan goddess Hecate gather to celebrate a festival by ritually murdering a friend of Sarah's. She needs help... and she gets it from a box from her friend ""The Doctor."" Inside the box is a metal robotic but almost human-like talking dog called K-9 that is built for Sarah Jane personally and together Sarah and K-9 sets out to solve the mystery and stop the killing of Sarah's friend...",English,United Kingdom,N/A,6.1,663,tt0138972,N/A
Kidsongs,1987–,TV-G,N/A,"Family, Music",N/A,Carol Rosenstein,"Julene Renee, Megan Miyahira, Frat Fuller","THE KIDSONGS TV SHOW follows the exploits of twelve energetic and charismatic youngsters (ages 7 through 12) as they produce their own music based, kid's television show. The cast members play the roles of on camera hosts, writers, producers, performers, cast and crew. The Kidsongs motto is, ""Made by kids, for kids and starring kids"". The Kidsongs Kids are joined by the adorable fantasy characters Billy and Ruby Biggle -- the kids' magic friends who have the ability to be both big and little. The Biggles help children resolve their problems in a comforting and kind way. The Biggles are comical and add an element of silliness to the show and because they love to dance, they lead a sing-and-dance-along segment in every episode.",English,United States,N/A,7.7,191,tt0138973,N/A
Operation: Lifeline,1978–1979,N/A,60 min,Documentary,N/A,N/A,"Dr. Morgan, Robert Simon, Theodore Kurze",This was a reality TV show that took place in a hospital emergency room Each episode would follow one or two patients through their process.,English,United States,Won 2 Primetime Emmys. 2 wins total,8.8,18,tt0138974,N/A
Mama ist unmöglich,1997–1999,N/A,N/A,Comedy,N/A,N/A,"Wolfgang Greese, Marie-Luise Schramm, Karin Gregorek",N/A,German,Germany,N/A,6.0,65,tt0138975,N/A
Maximum Bob,1998,N/A,60 min,"Comedy, Drama",N/A,Alex Gansa,"Beau Bridges, Liz Vassey, Sam Robards","A ""Twin Peaks""-like series. ""Maximum Bob"" is an ultra right-wing conservative judge in Florida who has a psychic ex-marine show mermaid for a wife. The sheriff is a widower who ballroom dances. The public defender is a spitfire from Miami. And somehow, there is a family of truly odd individuals, all with the same type of glasses. The jury's out on the sanity level, but it is based on Elmore Leonard, after all.",English,United States,2 nominations,8.4,321,tt0138976,N/A
Rózsa Sándor,1971–,N/A,N/A,"Adventure, Western",N/A,N/A,"Sándor Oszter, György Cserhalmi, Gellért Raksányi, László György",N/A,Hungarian,Hungary,N/A,7.4,65,tt0138980,N/A
True Believers,1988,N/A,60 min,"Drama, History",N/A,N/A,"Simon Chilvers, John Bonney, Nick Tate","A dramatisation of Australian political life that delves into the history of the Australian Labor Party in the immediate post-WWII period. Focusing on three men - Ben Chifley, Robert Menzies and Herbert 'Doc' Evatt, and their conflicting beliefs.",English,Australia,3 wins & 1 nomination,6.8,43,tt0138981,N/A
Van-pires,1997–,N/A,N/A,"Animation, Action, Adventure",N/A,"Anthony Gentile, John Gentile","Garikayi Mutambirwa, Melissa Marsala, Marc Schwarz","A meteorite turns a team of young gearheads mentored by a former roadie for The Rolling Stones into car vampires. It also creates an evil car vampire overlord who feeds on other cars. To save the world, they must stop his vampire car pack.",English,United States,N/A,7.2,35,tt0138982,N/A
A Viúva do Enforcado,1993–,N/A,N/A,N/A,N/A,N/A,"Anabela Teixeira, Carlos Santos, Laura Soveral","Viúva do Enforcado is a 10-episode television series aired in 1993 by SIC, by Paulo Filipe Monteiro. It is an adaptation of the homonymous novel by Camilo Castelo Branco inserted in the novel Novelas do Minho.",Portuguese,Portugal,N/A,N/A,10,tt0138983,N/A
AFI Life Achievement Award: A Tribute to Frank Capra,1982,N/A,112 min,Documentary,Marty Pasetta,Joseph McBride,"Frank Capra, Charlton Heston, James Stewart, Bette Davis",N/A,English,USA,N/A,7.5,163,tt0138986,N/A
20 Dates,1998,R,87 min,"Biography, Comedy, Romance",Myles Berkowitz,Myles Berkowitz,"Myles Berkowitz, Elisabeth Wagner, Richard Arlook","Myles is divorced in L.A. He wants a love life and a film career. So he decides to go on 20 dates and find true love in front of a camera, making his first feature. His patient agent, Richard, finds a $60,000 investor, the shadowy Elie. Myles starts his search, sometimes telling his date she's being filmed, sometimes not. Elie wants sex and titillation, Myles wants it ""real."" Myles regularly talks with his old film teacher, Robert McKee, who wonders if love is possible in modern life. Half-way through the 20 dates, Myles meets Elisabeth; she's everything he desires and she likes him. Can he finish the 20 dates, satisfy Elie, and complete his film without losing Elisabeth?",English,United States,1 win & 1 nomination,5.6,"1,786",tt0138987,36
Forty Days of Musa Dagh,1982,N/A,143 min,"Drama, History, War",Sarky Mouradian,"Franz Werfel, Alex Hakobian","Kabir Bedi, Ronnie Carol, Guy Stockwell",Armenian guerrilla troops fight against the Turkish forces on the mountain of Musa Dagh.,English,United States,N/A,5.2,258,tt0138989,N/A
60 Minuten Todesangst,1997,N/A,96 min,Crime,N/A,Nikolai Müllerschön,"Uschi Glas, Gesine Cukrowski, Bruno Eyron",N/A,German,Germany,N/A,1.5,32,tt0138991,N/A
A.W.O.L,2006,N/A,20 min,"Short, Action, Drama",Jack Swanstrom,Shane Black,"David Morse, John C. McGinley, Caroline Kristiahn","Vietnam. 1972. US Army Special Forces Major Cliff Marquette leads a squad ordered to investigate unusual reports and secure a remote jungle temple locals believe has mystical powers. The Marines guarding the temple have withheld provisions for days from a Viet Cong prisoner. Despite severe mistreatment, the prisoner mysteriously shows no signs of suffering. Marquette confronts the Marine in charge, Garris for torturing a prisoner of war when suddenly enemy forces attack and mortar shells rock the temple. An exceptionally heroic, but losing battle lands Marquette in the hands of a merciless Viet Cong torturer. His men are dead; his screams unheeded. At the height of agony, Marquette's world is turned upside down. In an instant, he finds himself a stranger in the midst of an American life that apparently belongs to him - an idyllic but unrecognizable life complete with a loving wife and two children he's never seen before. Marquette struggles to take in what is happening to him. First is paranoia. Soon uncertainty and fear give way to relief and acceptance. But the twist of fate that delivered Marquette into this life from the hands of his enemy has granted him only a reprieve. The cruel pain of war is not over. As the clock strikes midnight Marquette is back in Vietnam where his torture resumes a few minutes each night. Desperately trapped between two worlds, Marquette must endure;unless, with the clock counting down, he can cheat fate. Escaping will take his wits;and it will require a gun.",English,United States,5 wins & 1 nomination,5.4,188,tt0138992,N/A
ATF,1999,TV-14,88 min,"Action, Crime, Drama",Dean Parisot,"Patricia Cornwell, Michelle Ashford","Kathy Baker, Amy Brenneman, Vincent Angell","In the wake of the tragic events at Waco, Texas where an armed conflict with armed militiamen broke out, agents of the federal government's Alcohol, Tobacco, and Firearms (ATF) carry out a clandestine mission within another militia operation that is possibly involved in the sales of guns and the murder of an agent. One agent infiltrates the operation against her director's orders. When events start unraveling and an FBI agent threatens to take over the operation and start a military action, the ATF agents have to apply what they learned from Waco to save another blood bath.",English,United States,N/A,4.9,294,tt0138993,N/A
Abhilasha,1968,N/A,141 min,"Drama, Romance",Amit Bose,"Satish Bhatnagar (dialogue), Satish Bhatnagar (screenplay)","Meena Kumari, Nanda, Sanjay Khan, Rehman","Traumatized and blaming herself after losing her young child in an accident, Meena is unable to conceive. Her supportive husband, Major General Ranjit Singh, belonging to an upper-caste Rajput family, then assists her in adopting a Catholic child born to recently widowed Albert D'Souza, and hire the latter as a butler. Shortly thereafter, Meena does get pregnant and gives birth to a male child. The children are named Ajay and Arun, and both celebrate their birthdays on the same day. Years later, Ajay is now a doctor while Arun is in his final year of Bachelor of Arts, and will soon be joining the army. The Singhs hope that Ajay will eventually marry Ritu, the only daughter of Rai Bahadur Daulatram and Geeta, but are in for a surprise when they find that Ritu prefers Arun. Then the lives of the Singhs will undergo major changes when Ranjit will inform Arun of his adoption, is not even a Hindu. Watch how an anguished Arun blames his foster parents as well as faces rejection at the hands of an enraged Geeta and Daulatram.","Hindi, Sindhi, Urdu, English",India,N/A,7.5,15,tt0138994,N/A
Adil-E-Jahangir,1955,N/A,150 min,Drama,G.P. Sippy,N/A,"Pradeep Kumar, Meena Kumari, D.K. Sapru",N/A,Hindi,India,N/A,5.0,9,tt0138996,N/A
11th Annual Adult Video News Awards,1994,X,90 min,"Documentary, Adult",S. Marco DiMercurio,N/A,"Dyanna Lauren, Chi Chi LaRue, Celeste, Julia Ann","Documentary covering the awards show presented by Adult Video News, the trade publication for the adult film industry.",English,USA,N/A,7.4,25,tt0138997,N/A
Adventures with Kanga Roddy,1998–,N/A,N/A,Family,N/A,N/A,"Pat Morita, Alison Miller, Mickey Thomas","Children will enjoy the heart-warming stories and valuable lessons as Kanga Roddy and the kids face and resolve moral and ethical dilemmas with music, dance and non-violent martial arts.",English,United States,N/A,7.6,14,tt0138998,N/A
L'affaire des divisions Morituri,1985,N/A,72 min,"Drama, Sci-Fi",F.J. Ossang,F.J. Ossang,"Gina Lola Benzina, Philippe Sfez, Lionel Tua","This counter cultural epic follows the quest for survival fought by a collective of punk-youths in the gladiatorial arena of futurist Europe. One of them, Ettore, has become a star of this underworld yet soon revolts against the powers that be.",French,France,N/A,5.6,127,tt0139000,N/A
Akeli Mat Jaiyo,1963,N/A,N/A,"Comedy, Romance",Nandlal Jaswantlal,"Akhtar-Ul-Iman, Chandulal Shah","Meena Kumari, Rajendra Kumar Tuli, Agha",N/A,Hindi,India,N/A,6.0,31,tt0139003,N/A
Al centro dell'area di rigore,1996,N/A,82 min,"Comedy, Drama","Bruno Garbuglia, Roberto Ivan Orano","Bruno Garbuglia, Roberto Ivan Orano","Donat Guibert, Julie Turin, Gérard Rinaldi",N/A,Italian,"France, Italy, Switzerland",N/A,6.7,24,tt0139004,N/A
Albert,1998,N/A,80 min,"Adventure, Family",Jørn Faurschou,"Jørn Faurschou, Ole Fick, Anders Thomas Jensen","Morten Gundel, Sebastian Jessen, Stephania Potalivo","Albert is always getting his friend Egon into trouble. After being grounded by his parents and having a fight with Albert, Egon disappears. Albert looks for him and finds him in an imaginary world filled with crooks.",Danish,Denmark,N/A,5.2,253,tt0139006,N/A
Ali Babá e os Quarenta Ladrões,1972,N/A,96 min,"Adventure, Comedy, Family",Victor Lima,Victor Lima,"Renato Aragão, Dedé Santana, Elza De Castro","Ali Baba falls for a former trapeze artist who was paralyzed in an accident and wants to get money to make the girl recover their health. Ali Baba discovers a hidden deposit of 40 thieves, and finds many bars and diamonds too fake money.",Portuguese,Brazil,N/A,5.6,147,tt0139008,N/A
All of It,1998,N/A,85 min,"Drama, Comedy, Romance",Jody Podolsky,Jody Podolsky,"Alanna Ubach, Katie Whittemore, Michael Wynsen","A hip, 25-year-old New York editor is about to return to her midwestern hometown, steeled for a visit with her larger-than-life über-mom, and steadfast in her commitment to avoiding a staid family life of husband and 2.5 children by age 29. That is until her boyfriend turns up by surprise, and sets in motion a chain of events that will cause her to see past her mother's facade of designer clothes and country club lunches to the pain of a woman caught in a rocky marriage, and give her mother an understanding of the life she equipped her daughter to choose.",English,United States,N/A,6.7,116,tt0139011,N/A
Aladdin and the Wonderful Lamp,1952,Not Rated,144 min,"Adventure, Fantasy",Homi Wadia,N/A,"Mahipal, Meena Kumari, S.N. Tripathi",An musical adaptation of Aladin and the wonderful lamp.,Hindi,India,N/A,5.9,28,tt0139012,N/A
Slidin' - Alles bunt und wunderbar,1998,N/A,94 min,Drama,"Barbara Albert, Michael Grimm, Reinhard Jud","Barbara Albert, Michael Grimm, Reinhard Jud","Georg Friedrich, Elke Gschwindl, Tom Hanslmaier","Slidin' is really 'Kids' in Austria, a cliched portrait of young Austrian teenagers who do drugs, have sex, dance in discos and walk around looking beautiful. Divided into three parts, each is really less original than the next.It is not that it is painful to watch, by no means. It is at times quite entertaining, especially the third part which focuses on a bunch of students getting stuck on their way to the disco. But the film offers the viewer little, somehow I had a hard time believing that the teenagers had had such rough lives, considering that they all looked like they came from a perfectly good family. The struggles which they face are minor and outbursts come from nowhere.More glamorous than 'Kids' which seemed somewhat more raw than this piece. Uninspired filmmaking which seemed to hope controversy would erupt in making it, but it has all been done before, and it is not shocking to watch the kids do what they are doing.",German,Austria,2 wins & 1 nomination total,6.1,49,tt0139013,N/A
America's Endangered Species: Don't Say Good-bye,1998,N/A,N/A,Documentary,Robert Kenner,Ken Chowder,James Woods,"Photographers Susan Middleton and David Liittschwager travel around the United States, in a race against the clock to capture powerful portraits of America's most threatened creatures.",English,United States,Won 1 Primetime Emmy. 2 wins & 1 nomination total,5.7,34,tt0139019,N/A
Anna-Liisa,1922,N/A,70 min,Drama,"Teuvo Puro, Jussi Snellman","Minna Canth, Jussi Snellman","Helmi Lindelöf, Hemmo Kallio, Meri Roini","Frau Anna-Liisa is in love with Herr Johannes to whom she is engaged. However, as the wedding day approaches, an unwelcome figure from Anna-Liisa's past returns to her little village: Herr Mikko, her old boyfriend. Herr Mikko, with the help of his wicked mother, tells Frau Anna-Liisa that unless she marries him, he will reveal an awful secret she has hidden for years.""Anna-Liisa"" was directed in the silent year of 1922 by Herr Teuvo Puro together with Herr Jussi Snellman. It was the first Finnish feature to be sold abroad and was seen in countries like Norway, Sweden, France and even the United States.The film is based on a play by Frau Minna Canth who was a very important Finnish writer and a champion of women's rights, a pioneer and combative Nordic feminist, ja wohl! This is reflected in the powerful and impressive feminine portrait of Anna-Liisa, tormented but valiant and determined, a woman who will decide her own fate, threats and coercion aside. She is excellently played by the actress Frau Helmi Lindelöf.The dramatic and intense story of the film is equal to other Nordic rural dramas of those early silent times, such as those directed by masters like Herr Victor Sjöström and Herr Mauritz Stiller. Like them Herr Puro invokes nature as part of the dramatic development of the story. A flashback shows Frau Anna-Liisa's terrible deed which involves a hideous taboo that is still shocking nowadays. Still, there is atonement and Frau Anna-Liisa accepts responsibility for her past and consequently decides her future. Herr Puro brilliantly blends indoor sets which suggest the theater with the naturalism of the exterior scenes.And now, if you'll allow me, I must temporarily take my leave because this German Count must confess an aristocratic trifle of the past to one of his Teutonic fat and rich heiresses.Herr Graf Ferdinand Von Galitzien http://ferdinandvongalitzien.blogspot.com",None,Finland,N/A,6.4,101,tt0139024,N/A
Ardhangini,1959,N/A,N/A,"Family, Romance",Ajit Chakraborty,N/A,"Meena Kumari, Raaj Kumar, Shobha Khote","At the very moment of her birth, ill-fated Chhaya's mother passes away, her dad loses his job, and their house burns down. She is shunned since then by children her age as well as their parents. Her dad brings her up with a lot of love, and even arranges her marriage with a young man, whose mother, uncle and nephew approve of Chhaya. But when the uncle finds out about Chhaya's past, they reject her. This news kills her dad, and Chhaya re-locates to live with her friend, Leela Lal, who lives a middle-class lifestyle with her husband, Murari, and her mother-in-law, who is very superstitious and never lets Leela out of her sight. Murari and Leela introduce her to Prakash, an airline pilot, and both eventually fall in love with each other. When Prakash takes her with him to meet his mom, Chhaya finds out that she is the same woman who rejected her and abruptly leaves without meeting anyone. Prakash manages to convince her to marry him despite of her background, and she does. Both go to live with Prakash's family, but Chhaya is treated as an outcast and every possible mishap is blamed on her presence. Will Chhaya's presence continue to cause problems in this household also - especially when Prakash's plane goes missing?",Hindi,India,N/A,6.1,50,tt0139027,N/A
Armstrong,1998,R,99 min,"Action, Thriller",Menahem Golan,"Menahem Golan, Jenõ Hódi","Kimberley Kates, Frank Zagarino, Charles Napier","Former Navy SEAL ""Rod Armstrong"" (Frank Zagarino) is now a freelance military trainer living in Moscow, Russia, who is unexpectedly visited by the man (Charles Napier) who trained him as a SEAL. ""Bob"" (Napier) is accompanied to Moscow by his wife (Kimberly Kates), whom he also trained as a SEAL, for a vacation. However, ""Bob"" is there to recruit ""Armstrong"" to help in with a Special Ops mission from the President himself. ""Bob"" has brought a video tape with him which shows a Russian military base housing missiles with nuclear warheads that are being purchased on the Black Market. However, when ""Bob"" gets murdered, it's up to ""Armstrong"", ""Susan"" and a Russian soldier to bring those responsible to justice.",English,United States,N/A,3.8,506,tt0139029,N/A
Around the Fire,1998,R,106 min,Drama,John Jacobsen,"John W. Comerford, Tommy Rosen","Devon Sawa, Bill Smitrovich, Tara Reid","Around the Fire is the deeply resonant story of a boy named Simon, who despite being raised in an upper-class Manhattan household with all its privileges--and restrictions--is haunted by the mysterious circumstances surrounding the death of his mother. In Simon's eyes, his high-powered businessman father Matt wasted no time in remarrying his stepmother Lauren, a woman with a perfect facade whom he suspects of having an affair with Matt long before his mother's demise. When Simon is sent away to boarding school in preparation to attend Princeton, he meets Andrew, who introduces him to marijuana and LSD, and immerses him into a whole new world populated by dreamers, artists, utopians, flower children and partiers who spend the better part of their lives ""on tour"" at musical festivals. Simon is deeply moved by the beauty and freedom of these people, and feels they are the family he has always sought. At his very first concert Simon meets Jennifer, a beautiful young hippie to whom he is immediately attracted, Trace, a hipster on the road less traveled who immediately bonds with him, and Kevin, a champion of the ""seize the day"" ethic who is dying of AIDS. As Simon delves deeper into this new-found free-spirited lifestyle, he must face an inevitable conflict not only with the life his father has planned for him, but also with the self-destructive emotional turmoil deep within. Struggling to come to terms with these conflicts, Simon makes a series of bad decisions which land him in a strict drug rehab program run by a street-smart, yet caring woman named Kate. It is here that Simon is made to take a look at himself in an honest light and to learn that until he finds out what is right for him, his chances for happiness will be fleeting at best.",English,United States,1 win total,5.2,851,tt0139030,N/A
As Long as He Lives,1998,N/A,7 min,"Short, Horror, Sci-Fi",Ron Sparks,Ron Sparks,"Paul King, Ron Sparks",N/A,English,Canada,N/A,6.6,49,tt0139033,N/A
Aurelia,1987,N/A,85 min,Comedy,Giorgio Molteni,Giorgio Molteni,"Maddalena Crippa, Fabio Sartor, Carlo Monni, Nicola Pistoia","A confused scientist chooses to bid farewell to celibacy by wandering along the Via Aurelia road, and runs into the disturbing Maddalena Crippa.",N/A,Italy,N/A,7.8,6,tt0139037,N/A
Baadbaan,1954,N/A,N/A,"Drama, Family",Phani Majumdar,"Nabendu Ghosh, Phani Majumdar, Shakti Samanta","Dev Anand, Meena Kumari, Ashok Kumar",N/A,Hindi,India,1 win,6.4,24,tt0139039,N/A
Le bagnard,1951,N/A,96 min,Drama,Willy Rozier,Willy Rozier,"Pierre Gay, Lucien Nat, Lili Bontemps","The practice of Dr. Julien, a GP of Marseilles, consists mainly of drug-addicts. One day, one of his patient dies at his surgery and Julien yields to the temptation : he steals the dead man's money and hides the corpse in a trunk. But the whole thing is discovered and ... misinterpreted. The doctor is condemned for killing the junkie and sent to the Cayenne convict prison, from which he escapes. The Indians give him shelter and he is soon given the opportunity to return their good deed when a yellow fever epidemic strikes their tribe. A young woman helps to fight the disease and, thanks to her, Julien starts considering that a new life is possible for him.",French,France,N/A,5.4,26,tt0139044,N/A
Bahana,1960,N/A,N/A,Drama,M. Kumar,N/A,"Mehmood, Meena Kumari, Krishna Kumari","Film's hero is a doctor treats heroine's father and he dies , doctor is shocked ,joins army ,there he treats soldier he also dies . Thereafter when he comes to know it was the husband of of his beloved.",Hindi,India,N/A,3.6,5,tt0139045,N/A
Baharon Ki Manzil,1968,Not Rated,160 min,Mystery,Yakub Hasan Rizvi,N/A,"Meena Kumari, Dharmendra, Rehman Khan","Meena Kumari wakes up thinking she is Radha. Everyone around her, Subodh Rai, daughter Nalini, friends, and society believe she is Nanda. 16 years before, the date of the film, SS Fort Stikine exploded in Mazgaon, Bombay bringing destruction, and due to the World War II censorship, not much detail was generally available. Casualty figures vary, but the explosion was of such intensity that it was recorded in Simla - about 2000 kms away. Fact and fiction come together in a dramatic way. Nanda and Radha are two sisters, living with their wealthy parents near Mazgaon Docks. Nanda is married to Subodh Rai from Darjeeling and has a daughter, Nalini. This family is affected by the blast. Rajesh Khanna (Dharmendra) a psychiatrist takes on the case of Meena Kumari. Every bit of evidence points to Meena Kumari's instability. Her attempts to prove that she is Radha and not Nanda turn out to be futile. Is Meena Kumari Nanda or Radha? Is she insane or being driven insane? Can she prove who she is? Nanda or Radha? An interesting aside is that the planes used by Indian Airlines are Sud Aviation Caravelle, an MG and possibly either a Woolsley or possibly a Daimler are featured. There are a few Ambassadors and a couple of Fiats. The million dollar question is whether Meena Kumari is Radha or Nanda? Yakub Rizvi takes us through Meena Kumari's journey of self discovery. It is only in the last few minutes of the film that Meena Kumari, and the people around her come to terms with her identity.",Hindi,India,N/A,7.2,69,tt0139046,N/A
Bahen,1941,N/A,156 min,Drama,Mehboob Khan,"Babubhai A. Mehta, Wajahat Mirza, Zia Sarhadi","Sheikh Mukhtar, Nalini Jaywant, Harish","Having saved his little sister Bina (Baby Meena Kumari) from the floods, Amar (Sheikh Mukhtar) becomes increasingly possessive about her over the years. Amar falls in love twice but forgoes marriage so he can look after the growing Bina. Bina (Nalini Jaywant), now a grown up young girl falls in love with the social activist Rajendra (Harish). However, Amar can not bear to lose Bina and so he plans her marriage to the thief Moti Kanhaiyalal, with the idea that he'll get her divorced after some time and then Bina would stay with him always. After several incidents that end up uniting Rajendra and Bina, Amar gets some happiness when a daughter is born to Bina.",Hindi,India,N/A,6.0,14,tt0139047,N/A
Bahu Begum,1967,N/A,167 min,"Comedy, Drama, Romance",M. Sadiq,"Jan Nissar Akhtar, M. Sadiq, Tabish Sultanpuri","Ashok Kumar, Pradeep Kumar, Meena Kumari","Lucknow-based Zeenat Jahan Begum lives with her widower father, Nawab Mirza Sultan, and Kariban Bua. Despite losing their riches, they rent part of their mansion, pretend to be wealthy, eat Kichdi and call it Dal Pulav. She is in love with Yusuf and would like to marry him. When her father arranges her marriage, she assumes it is with Yusuf, but is in for a shock when she finds that her groom is wealthy Nawab Sikander Mirza. Dressed as a bride she goes to seek shelter with Yusuf but is told by his maternal uncle, Mir Qurban Ali, that Yusuf does not love her and has re-located to Allahabad for three months. She returns home but her disgraced and enraged father asks her to leave. She then attempts to go to her in-laws but is unable to speak freely with her 'husband'. Devastated she turns to the Dhargah, passes out, and when awakens - finds herself in a brothel run by Naziran Bai. Quite unknown to her, both her father and husband are pretending all is well in order to keep their families' honor intact. Things change rapidly when she will be asked to go to her in-laws as a temporary 'wife' in order to facilitate the marriage of her sister-in-law, Suraiya.","Hindi, Urdu",India,N/A,6.7,86,tt0139048,N/A
Bandhan,1956,N/A,N/A,Drama,Hemchandra Chunder,N/A,"Meena Kumari, Pradeep Kumar, Motilal",A girl of the upper-class family marries a poor man on the contract to gain her family wealth.,Hindi,India,N/A,N/A,8,tt0139050,N/A
Bandish,1955,Not Rated,129 min,"Comedy, Drama, Musical",Satyen Bose,Jyotirmoy Roy,"Ashok Kumar, Meena Kumari, Daisy Irani","Mahender has been responsible for the upbringing of Tomato, a young child at a very early age. Now Mahender's health is getting worse, and he is afraid his ill-health may be contagious and may endanger Tomato. So Mahender decides to leave Tomato in the park near Kamal Roy, and instructs Tomato to call Kamal his dad. Tomato does so, and this results in utter chaos in the life of Kamal. He is unable to convince his lady love Usha Sen that the child is not his; and additionally Kamal is under pressure from his dad and mom to get married. Kamal begs Tomato to leave him, but Tomato refuses to do so. How will this impact on Kamal's life and relationships?",Hindi,India,N/A,7.1,30,tt0139051,N/A
Bar Girls,1990,N/A,60 min,"Crime, Drama",Eric Laneuville,Terry Louise Fisher,"Joanna Cassidy, Marcy Walker, Tom O'Brien","This was an unsold CBS drama pilot about a two female lawyers. The first Claudia, (Cassidy) finds herself running a law firm that is losing partners rapidly. The second, Mel Roston, (Walker) is a young lawyer who is trying to save a little girl from her abusive father. Claudia fires Mel because the woman isn't making her firm any money. In the process of the pilot Cladia's husband leaves her. She hires Roston as her divorce lawyer. She also helps Mel find another witness to the father's abuse. By the end of the pilot she has hired Mel back. The girl's mother is then charged with murder of the abusive father. The pilot ends with the little girl being sent to live with Claudia and Mel trying to figure out how to defend the woman.",English,USA,N/A,5.0,26,tt0139053,N/A
Baywatch: White Thunder at Glacier Bay,1998,PG,107 min,"Action, Adventure",Douglas Schwartz,"Michael Berk, David Braff (screenplay), Jerome Michael (screenplay), Deborah Schwartz (story)","David Hasselhoff, Gena Lee Nolin, David Chokachi, Carmen Electra","In this wrap-up to the 1997-98 season of Baywatch, L.A. lifeguards Mitch, Cody, and Mitch's son Hobie win a free ocean cruise to Alaska where coincidently lifeguards Neely, Lani and Donna are also along for a photo shoot. Hobie unknowlingly brings along a certain Claire Hodges, who's real name is Leslie Stryker, a professional jewel thief and con artist seeking a way to escape into Alaska with $5 million of stolen emeralds while a ruthless hitman, named Gavin, pursues her.",English,USA,N/A,5.4,222,tt0139056,N/A
Beautopia,1998,Not Rated,104 min,Documentary,Katharina Otto-Bernstein,Katharina Otto-Bernstein,"Sarah Cookson, Dana Douglas, Susanne Hoppe","A documentary that follows four upcoming models, while showing what the whole world of modeling is all about.",English,United States,1 win & 1 nomination,7.0,47,tt0139057,N/A
Mannen med ikonerna,1997,TV-14,91 min,"Crime, Mystery, Thriller",Pelle Seth,"Rolf Börjlind, Maj Sjöwall, Per Wahlöö","Peter Haber, Stina Rautelin, Mikael Persbrandt",Beck and his men investigates a murder of a Russian woman. At the same time as SÄPO (The Swedish Security Agency) sees a chance of getting a Russian in the embassy deported.,Swedish,"Sweden, Denmark, Norway, Germany, France",N/A,5.6,1647,tt0139058,N/A
Vita nätter,1998,TV-14,85 min,"Crime, Mystery, Thriller",Kjell Sundvall,"Rolf Börjlind, Maj Sjöwall, Per Wahlöö","Peter Haber, Stina Rautelin, Mikael Persbrandt",When the police reveal a narcotic smuggling the driver is shot dead. It appears that the driver is Superintendent Martin Beck's son. Beck breaks down and moves out of the way. But on his colleagues request he returns.,Swedish,Sweden,N/A,N/A,1522,tt0139059,N/A
Beings,1998,TV-G,93 min,"Adventure, Family, Fantasy",Paul Matthews,"Christopher Atkins, Paul Matthews","Corbin Bernsen, Glynis Barber, Jameson Baltes","Since as far back as Kyle and Evie Preston can remember, their grandmother told fantastical tales about elves who had been trapped underground by giants for thousands of years. Now grandmother is gone, and the siblings are surprised to discover that they have inherited a decrepit gold mine and a family home they never even knew existed. Upon discovering that grandmother's far fetched stories have a bizarre basis in reality and that by freeing the fairies from the mine they will discover a cure for their terminally ill father (Bernsen), Kyle and Evie race against time to free the trapped fairies and save their father's life.",English,United Kingdom,N/A,4.2,554,tt0139060,N/A
A Bela e a Rosa,1983,N/A,75 min,N/A,Lauro António,Lauro António,"Maria Adelaide, Pedro Bandeira-Freire, Paula Mateus",N/A,Portuguese,Portugal,1 nomination,5.2,9,tt0139061,N/A
